SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,17,MIL,Giannis Antetokounmpo,25,63,63,1917,12.9,23.2,0.55,1.7,5.5,0.3,11.2,17.7,0.63,7.5,11.8,0.63,2.6,13.4,16.1,6.6,1.1,1.2,4.3,3.7,34.9
2020,17,MIL,Khris Middleton,28,62,59,1853,9.2,18.4,0.5,2.9,6.9,0.42,6.3,11.5,0.55,4.0,4.4,0.92,0.9,6.6,7.4,5.1,1.0,0.1,2.7,2.8,25.2
2020,17,MIL,Brook Lopez,31,68,67,1817,5.8,13.3,0.44,2.0,6.4,0.31,3.8,6.9,0.55,2.5,3.0,0.84,1.1,5.0,6.2,2.0,0.9,3.2,1.4,3.2,16.1
2020,17,MIL,Eric Bledsoe,30,61,61,1646,7.3,15.4,0.48,1.6,4.7,0.34,5.7,10.7,0.53,3.7,4.7,0.79,0.9,5.2,6.2,7.2,1.2,0.6,3.2,2.8,19.9
2020,17,MIL,Wesley Matthews,33,67,67,1635,3.7,9.3,0.4,2.4,6.5,0.36,1.3,2.8,0.47,1.1,1.5,0.76,0.5,3.2,3.7,2.0,0.8,0.2,0.9,2.3,10.9
2020,17,MIL,Donte DiVincenzo,23,66,24,1520,5.5,12.1,0.46,2.0,5.9,0.34,3.5,6.2,0.57,1.5,2.0,0.73,1.6,6.0,7.5,3.6,2.0,0.5,2.1,2.7,14.4
2020,17,MIL,George Hill,33,59,2,1271,5.5,10.6,0.52,2.3,5.0,0.46,3.2,5.7,0.56,2.4,2.9,0.84,1.4,3.6,5.0,5.1,1.3,0.1,1.6,2.4,15.7
2020,17,MIL,Pat Connaughton,27,67,4,1243,4.0,8.7,0.46,1.6,4.8,0.33,2.4,3.9,0.61,0.9,1.2,0.78,1.7,6.5,8.2,3.1,0.7,0.9,1.5,2.0,10.4
2020,17,MIL,Ersan Ilyasova,32,63,8,986,5.3,11.4,0.47,1.8,5.0,0.36,3.5,6.4,0.55,2.6,3.2,0.83,2.3,8.8,11.0,1.8,0.9,0.6,1.2,3.5,15.1
2020,17,MIL,Kyle Korver,38,58,1,960,4.7,11.0,0.43,3.7,8.9,0.42,1.0,2.1,0.48,1.3,1.5,0.85,0.6,4.0,4.6,2.5,1.0,0.5,1.8,2.9,14.5
2020,17,MIL,Robin Lopez,31,66,5,958,5.5,11.2,0.49,1.3,3.9,0.33,4.2,7.3,0.58,1.1,2.0,0.53,2.1,3.9,6.1,1.7,0.4,1.7,2.4,3.6,13.4
2020,17,MIL,Sterling Brown,24,52,1,767,4.5,12.0,0.37,2.1,6.4,0.32,2.4,5.6,0.42,1.5,1.9,0.8,1.5,7.1,8.6,2.4,1.4,0.3,2.0,2.5,12.5
2020,17,MIL,D.J. Wilson,23,37,1,363,5.2,13.1,0.39,1.8,7.2,0.25,3.4,5.9,0.58,1.1,1.8,0.61,1.2,7.9,9.1,2.5,0.3,0.5,1.9,3.3,13.2
2020,17,MIL,Marvin Williams,33,17,0,321,2.8,6.4,0.44,1.3,4.4,0.31,1.5,2.0,0.72,0.7,0.8,0.86,1.7,6.6,8.3,2.1,1.1,0.9,0.9,3.6,7.6
2020,17,MIL,Thanasis Antetokounmpo,27,20,2,129,6.7,13.4,0.5,0.0,2.8,0.0,6.7,10.6,0.63,2.0,4.7,0.41,3.3,3.3,6.7,4.2,2.0,0.6,3.3,5.0,15.3
2020,17,MIL,Frank Mason,25,9,0,118,7.0,15.6,0.45,1.8,6.4,0.29,5.2,9.2,0.57,3.1,5.2,0.59,1.5,4.3,5.8,8.8,1.5,0.3,3.4,3.4,18.9
2020,17,MIL,Dragan Bender,22,7,0,91,4.0,8.3,0.48,1.6,3.6,0.44,2.4,4.7,0.5,0.8,1.2,0.67,0.0,7.9,7.9,3.6,0.0,2.0,2.0,6.3,10.3
