Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,30,0,WAS,Washington Wizards,Admiral Schofield,22,33,2,368,3.4,9.0,0.38,1.9,6.0,0.31,1.6,3.0,0.52,1.0,1.5,0.67,0.7,3.9,4.6,1.5,0.8,0.4,0.7,4.9,9.7
2020,30,0,WAS,Washington Wizards,Anzejs Pasecniks,24,27,0,437,5.0,9.6,0.53,0.0,0.2,0.0,5.0,9.3,0.54,2.8,4.8,0.59,3.5,5.4,8.8,1.5,0.7,1.0,2.0,6.2,12.9
2020,30,0,WAS,Washington Wizards,Bradley Beal,26,57,57,2053,10.4,22.8,0.46,3.0,8.4,0.35,7.4,14.4,0.52,6.8,8.0,0.84,0.9,3.3,4.2,6.1,1.2,0.4,3.4,2.2,30.5
2020,30,0,WAS,Washington Wizards,C.J. Miles,32,10,0,161,4.2,13.2,0.32,2.5,7.8,0.31,1.8,5.4,0.33,3.4,4.5,0.75,0.9,1.8,2.7,2.7,2.2,0.9,0.9,3.1,14.3
2020,30,0,WAS,Washington Wizards,Chris Chiozza,24,10,0,123,2.9,10.0,0.29,2.0,4.7,0.44,0.9,5.3,0.17,0.0,0.0,,0.0,4.4,4.4,8.2,2.9,0.6,2.6,3.5,7.9
2020,30,0,WAS,Washington Wizards,Davis Bertans,27,54,4,1583,6.0,13.9,0.43,4.5,10.7,0.42,1.5,3.1,0.47,2.4,2.8,0.85,0.8,4.8,5.6,2.1,0.8,0.8,1.3,3.2,19.0
2020,30,0,WAS,Washington Wizards,Garrison Mathews,23,18,0,227,3.8,8.9,0.43,3.0,7.3,0.41,0.8,1.6,0.5,4.9,5.4,0.91,1.0,2.9,3.8,1.6,1.3,0.2,1.3,5.1,15.5
2020,30,2271,WAS,Washington Wizards,Gary Payton II,27,29,17,432,4.0,9.7,0.41,1.1,3.8,0.28,2.9,5.8,0.5,0.3,0.7,0.5,2.2,4.5,6.7,4.0,2.7,0.6,1.7,4.5,9.4
2020,30,0,WAS,Washington Wizards,Ian Mahinmi,33,38,35,808,4.6,9.4,0.5,0.2,1.2,0.19,4.4,8.2,0.54,3.1,5.0,0.62,3.5,6.2,9.7,2.2,1.4,2.0,2.0,5.1,12.6
2020,30,0,WAS,Washington Wizards,Isaac Bonga,20,66,49,1250,3.4,6.7,0.5,0.7,2.0,0.35,2.7,4.7,0.57,2.0,2.4,0.81,2.0,4.3,6.4,2.2,1.3,0.6,1.7,4.5,9.5
2020,30,0,WAS,Washington Wizards,Isaiah Thomas,30,40,37,925,6.8,16.6,0.41,3.0,7.4,0.41,3.7,9.2,0.4,2.4,3.0,0.82,0.4,2.2,2.6,5.7,0.5,0.2,3.0,3.0,19.0
2020,30,0,WAS,Washington Wizards,Ish Smith,31,68,23,1787,6.2,13.9,0.45,1.2,3.4,0.37,5.0,10.5,0.47,1.2,1.7,0.72,0.6,3.8,4.4,6.7,1.2,0.6,1.9,2.1,14.9
2020,30,0,WAS,Washington Wizards,Jarrod Uthoff,26,3,0,39,5.5,10.2,0.55,2.8,4.6,0.6,2.8,5.5,0.5,0.0,0.0,,0.9,3.7,4.6,0.0,0.0,0.0,0.0,0.9,13.8
2020,30,0,WAS,Washington Wizards,Jerian Grant,27,6,0,80,4.5,12.2,0.37,0.9,3.6,0.25,3.6,8.6,0.42,2.3,3.2,0.71,0.9,1.8,2.7,4.1,0.5,0.5,1.4,5.0,12.2
2020,30,0,WAS,Washington Wizards,Jerome Robinson,22,21,5,503,4.9,12.5,0.4,2.1,6.2,0.35,2.8,6.3,0.44,2.1,2.7,0.76,0.6,4.4,4.9,2.9,1.1,0.6,1.6,4.1,14.1
2020,30,0,WAS,Washington Wizards,Johnathan Williams,24,15,6,180,3.8,6.8,0.56,0.0,0.4,0.0,3.8,6.4,0.59,1.4,2.6,0.54,4.8,8.0,12.8,1.6,0.2,1.6,1.0,3.2,9.0
2020,30,0,WAS,Washington Wizards,Jordan McRae,28,29,4,654,7.3,17.4,0.42,2.2,5.8,0.38,5.1,11.6,0.44,3.5,4.6,0.77,0.9,4.8,5.7,4.5,1.0,0.8,2.1,3.4,20.4
2020,30,0,WAS,Washington Wizards,Justin Robinson,22,9,0,49,3.7,8.8,0.42,2.2,3.7,0.6,1.5,5.1,0.29,0.0,0.0,,0.7,2.9,3.7,5.1,0.0,0.7,2.2,1.5,9.6
