Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,29,UTA,Utah Jazz,Donovan Mitchell,23,69,69,2364,9.2,20.4,0.45,2.6,7.2,0.37,6.5,13.2,0.49,4.2,4.9,0.86,0.8,3.8,4.6,4.5,1.1,0.2,2.8,2.6,25.2,2010
2020,29,UTA,Utah Jazz,Rudy Gobert,27,68,68,2333,6.0,8.6,0.69,0.0,0.0,,6.0,8.6,0.69,3.9,6.2,0.63,3.5,10.6,14.1,1.6,0.8,2.1,2.0,3.3,15.8,1050
2020,29,UTA,Utah Jazz,Joe Ingles,32,72,45,2137,4.1,9.3,0.44,2.4,5.9,0.4,1.8,3.4,0.52,1.2,1.6,0.79,0.5,4.2,4.7,6.3,1.1,0.2,2.4,2.6,11.9,1381
2020,29,UTA,Utah Jazz,Bojan Bogdanovic,30,63,63,2083,7.2,16.2,0.45,3.3,7.9,0.41,4.0,8.3,0.48,4.3,4.8,0.9,0.7,3.8,4.5,2.3,0.6,0.1,2.7,1.9,22.0,277
2020,29,UTA,Utah Jazz,Royce O'Neale,26,71,62,2049,2.8,6.4,0.43,1.6,4.3,0.38,1.2,2.1,0.55,0.7,1.0,0.76,0.5,6.4,6.8,3.2,1.0,0.6,1.1,3.5,7.9,2178
2020,29,UTA,Utah Jazz,Mike Conley,32,47,41,1363,6.1,15.0,0.41,2.5,6.8,0.38,3.6,8.2,0.44,3.0,3.7,0.83,0.9,3.1,4.0,5.5,1.0,0.1,2.4,2.7,17.8,585
2020,29,UTA,Utah Jazz,Jordan Clarkson,27,42,2,1039,8.7,18.7,0.46,3.2,8.8,0.37,5.4,9.9,0.55,2.1,2.7,0.78,1.0,3.1,4.1,2.3,1.0,0.3,2.0,2.6,22.7,546
2020,29,UTA,Utah Jazz,Georges Niang,26,66,1,923,5.5,12.6,0.44,3.5,8.8,0.4,2.0,3.8,0.53,0.8,0.9,0.83,0.6,4.4,5.0,1.7,0.7,0.2,1.2,2.9,15.3,2138
2020,29,UTA,Utah Jazz,Emmanuel Mudiay,23,54,2,850,6.4,13.8,0.46,1.3,3.7,0.34,5.1,10.2,0.5,2.7,3.5,0.76,0.8,4.6,5.3,4.9,1.0,0.4,3.2,3.0,16.7,2071
2020,29,UTA,Utah Jazz,Tony Bradley,22,58,3,663,6.8,10.3,0.67,0.2,0.2,1.0,6.7,10.1,0.66,1.6,2.5,0.65,6.0,8.5,14.5,1.2,0.8,1.8,1.6,6.2,15.5,327
2020,29,UTA,Utah Jazz,Jeff Green,33,30,2,553,4.9,12.7,0.38,2.2,6.8,0.33,2.7,5.9,0.45,3.2,4.1,0.78,0.9,4.4,5.3,1.3,0.8,0.7,1.8,3.0,15.2,1106
2020,29,UTA,Utah Jazz,Ed Davis,30,28,1,303,2.6,5.5,0.48,0.0,0.0,,2.6,5.5,0.48,0.8,1.7,0.5,4.2,8.3,12.5,1.4,1.3,1.1,1.5,7.2,6.1,685
2020,29,UTA,Utah Jazz,Rayjon Tucker,22,20,0,161,4.5,9.6,0.46,0.7,3.8,0.18,3.8,5.8,0.65,4.2,5.1,0.83,0.7,3.8,4.5,1.1,0.2,0.2,1.8,2.2,13.9,2917
2020,29,UTA,Utah Jazz,Juwan Morgan,22,21,0,134,4.0,7.0,0.58,0.8,2.1,0.38,3.2,4.8,0.67,0.8,1.1,0.75,2.7,5.1,7.8,1.6,0.3,0.5,1.6,5.1,9.7,2046
2020,29,UTA,Utah Jazz,Miye Oni,22,10,1,109,4.0,10.6,0.38,2.3,6.3,0.37,1.7,4.3,0.38,1.3,1.7,0.8,1.7,4.0,5.6,1.3,1.3,0.7,1.3,3.0,11.6,2208
2020,29,UTA,Utah Jazz,Jarrell Brantley,23,9,0,96,3.7,10.5,0.36,1.1,4.9,0.23,2.6,5.6,0.47,0.4,0.7,0.5,0.7,6.8,7.5,4.1,1.1,1.9,2.6,2.6,9.0,336
2020,29,UTA,Utah Jazz,Dante Exum,24,11,0,83,4.3,10.0,0.44,0.9,2.6,0.33,3.5,7.4,0.47,0.9,0.9,1.0,1.3,3.9,5.2,3.0,0.4,0.9,4.3,3.5,10.4,885
2020,29,UTA,Utah Jazz,Nigel Williams-Goss,25,10,0,50,3.6,11.5,0.31,1.4,5.0,0.29,2.2,6.5,0.33,1.4,1.4,1.0,1.4,2.9,4.3,4.3,2.2,0.7,2.2,4.3,10.1,3185
2020,29,UTA,Utah Jazz,Justin Wright-Foreman,22,4,0,45,5.6,16.0,0.35,1.6,8.0,0.2,4.0,8.0,0.5,2.4,3.2,0.75,0.0,4.0,4.0,5.6,1.6,0.0,2.4,4.0,15.2,3248
2020,29,UTA,Utah Jazz,Stanton Kidd,27,4,0,15,0.0,7.2,0.0,0.0,2.4,0.0,0.0,4.8,0.0,0.0,0.0,,0.0,7.2,7.2,2.4,0.0,0.0,4.8,7.2,0.0,1605
