Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,4,0,CHO,Charlotte Hornets,Bismack Biyombo,27,53,29,1029,5.3,9.7,0.54,0.0,0.0,,5.3,9.7,0.54,3.2,5.3,0.6,4.2,6.6,10.8,1.7,0.3,1.7,1.7,4.1,13.7
2020,4,0,CHO,Charlotte Hornets,Caleb Martin,24,18,1,317,4.2,9.5,0.44,2.3,4.2,0.54,1.9,5.3,0.36,1.9,2.4,0.81,1.1,3.2,4.3,2.6,1.4,0.8,1.7,3.6,12.6
2020,4,0,CHO,Charlotte Hornets,Cody Martin,24,48,3,903,3.5,8.3,0.43,0.7,3.1,0.23,2.8,5.2,0.55,1.7,2.6,0.65,1.5,4.8,6.3,3.8,1.6,0.4,1.8,3.1,9.5
2020,4,0,CHO,Charlotte Hornets,Cody Zeller,27,58,39,1341,6.7,12.9,0.52,0.5,2.0,0.24,6.3,10.8,0.58,3.3,4.8,0.68,4.3,6.7,11.0,2.4,1.1,0.7,2.0,3.8,17.2
2020,4,0,CHO,Charlotte Hornets,Devonte' Graham,24,63,53,2211,6.0,15.7,0.38,3.5,9.5,0.37,2.4,6.2,0.4,3.1,3.8,0.82,0.7,2.8,3.5,7.7,1.0,0.2,2.9,1.9,18.6
2020,4,0,CHO,Charlotte Hornets,Dwayne Bacon,24,39,11,687,4.5,12.8,0.35,1.0,3.5,0.28,3.5,9.3,0.37,1.8,2.8,0.66,0.8,4.5,5.2,2.7,1.2,0.1,1.9,2.7,11.7
2020,4,0,CHO,Charlotte Hornets,Jalen McDaniels,22,16,0,293,4.1,8.6,0.47,1.1,2.9,0.38,2.9,5.7,0.52,1.7,2.1,0.82,1.8,6.1,8.0,1.6,1.0,0.4,1.4,4.4,10.9
2020,4,0,CHO,Charlotte Hornets,Joe Chealey,24,4,0,33,0.0,7.6,0.0,0.0,4.4,0.0,0.0,3.3,0.0,2.2,2.2,1.0,0.0,0.0,0.0,1.1,4.4,0.0,2.2,2.2,2.2
2020,4,0,CHO,Charlotte Hornets,Malik Monk,21,55,1,1169,6.5,15.0,0.43,1.8,6.3,0.28,4.7,8.7,0.54,2.5,3.1,0.82,0.8,4.0,4.8,3.5,0.8,0.5,2.4,2.3,17.4
2020,4,0,CHO,Charlotte Hornets,Marvin Williams,33,41,1,808,4.2,9.4,0.45,2.0,5.2,0.38,2.2,4.1,0.54,1.9,2.2,0.86,0.7,4.2,4.9,1.8,1.2,1.0,1.1,3.2,12.3
2020,4,0,CHO,Charlotte Hornets,Michael Kidd-Gilchrist,26,12,0,160,4.1,11.9,0.34,1.1,3.8,0.29,2.9,8.1,0.36,1.6,2.0,0.78,2.0,5.9,7.9,2.3,0.0,0.7,1.6,4.1,10.8
2020,4,0,CHO,Charlotte Hornets,Miles Bridges,21,65,64,1995,5.8,13.6,0.42,1.8,5.4,0.33,4.0,8.2,0.49,1.9,2.4,0.81,1.6,4.9,6.5,2.1,0.7,0.9,1.7,2.4,15.2
2020,4,0,CHO,Charlotte Hornets,Nicolas Batum,31,22,3,505,2.0,5.8,0.35,1.0,3.5,0.29,1.0,2.3,0.44,0.6,0.7,0.9,1.8,5.3,7.1,4.7,1.2,0.6,1.6,2.9,5.6
2020,4,0,CHO,Charlotte Hornets,P.J. Washington,21,58,57,1759,5.5,12.1,0.46,1.8,4.7,0.37,3.7,7.3,0.51,1.8,2.8,0.65,1.2,5.3,6.5,2.5,1.0,0.9,1.9,3.2,14.5
2020,4,0,CHO,Charlotte Hornets,Terry Rozier,25,63,63,2164,6.6,15.7,0.42,2.9,7.0,0.41,3.8,8.6,0.44,2.8,3.2,0.87,0.8,3.8,4.6,4.3,1.0,0.2,2.3,2.1,18.9
2020,4,0,CHO,Charlotte Hornets,Willy Hernangomez,25,31,0,375,7.1,13.3,0.53,0.5,2.1,0.23,6.6,11.2,0.59,3.6,5.7,0.63,4.1,8.7,12.9,2.8,1.0,0.7,2.9,3.1,18.2
