Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1988,21,1941,SEA,Seattle Supersonics,Derrick McKey,"October 10, 1966",21.0,NBA,SF,82.0,4.0,1706.0,7.2,14.6,0.49,0.3,0.8,0.37,6.8,13.7,0.5,4.9,6.3,0.77,3.2,6.0,9.2,3.0,2.0,1.8,3.0,6.7,19.5,,112.0,107.0
1989,21,1941,SEA,Seattle Supersonics,Derrick McKey,"October 10, 1966",22.0,NBA,SF,82.0,82.0,2804.0,8.3,16.6,0.5,0.5,1.5,0.34,7.8,15.1,0.52,5.1,6.4,0.8,2.9,5.1,7.9,3.7,1.8,1.2,3.2,4.5,22.3,,115.0,110.0
1990,21,1941,SEA,Seattle Supersonics,Derrick McKey,"October 10, 1966",23.0,NBA,SF,80.0,80.0,2748.0,8.6,17.4,0.49,0.1,0.4,0.13,8.5,17.0,0.5,5.8,7.4,0.78,3.1,5.8,9.0,3.4,1.6,1.5,3.5,4.5,23.0,,112.0,110.0
1991,21,1941,SEA,Seattle Supersonics,Derrick McKey,"October 10, 1966",24.0,NBA,SF,73.0,55.0,2503.0,8.7,16.9,0.52,0.1,0.4,0.21,8.7,16.5,0.52,4.7,5.5,0.84,3.4,5.0,8.4,3.4,1.8,1.1,3.2,4.4,22.2,,115.0,109.0
1992,21,1941,SEA,Seattle Supersonics,Derrick McKey,"October 10, 1966",25.0,NBA,SF,52.0,44.0,1757.0,8.2,17.3,0.47,0.5,1.4,0.38,7.6,15.9,0.48,5.4,6.4,0.85,2.7,5.0,7.7,3.4,1.7,1.3,3.3,4.1,22.3,,112.0,110.0
1993,21,1941,SEA,Seattle Supersonics,Derrick McKey,"October 10, 1966",26.0,NBA,SF,77.0,68.0,2439.0,7.9,16.0,0.5,0.8,2.3,0.36,7.1,13.7,0.52,4.5,6.1,0.74,2.5,4.2,6.7,4.0,2.2,1.2,3.1,4.3,21.2,,113.0,107.0
1994,12,1941,IND,Indiana Pacers,Derrick McKey,"October 10, 1966",27.0,NBA,SF,76.0,76.0,2613.0,7.0,14.0,0.5,0.2,0.6,0.29,6.8,13.4,0.51,3.8,5.0,0.76,2.5,5.4,7.9,6.4,2.2,1.0,4.5,4.9,17.9,,103.0,104.0
1995,12,1941,IND,Indiana Pacers,Derrick McKey,"October 10, 1966",28.0,NBA,SF,81.0,81.0,2805.0,7.8,15.8,0.49,0.6,1.7,0.36,7.2,14.1,0.51,4.2,5.6,0.74,2.4,5.1,7.5,5.2,2.4,0.9,3.2,4.9,20.4,,111.0,105.0
1996,12,1941,IND,Indiana Pacers,Derrick McKey,"October 10, 1966",29.0,NBA,SF,75.0,75.0,2440.0,7.6,15.7,0.49,0.4,1.5,0.25,7.2,14.2,0.51,3.7,4.9,0.77,2.7,5.2,8.0,5.8,1.8,1.0,3.1,5.4,19.4,,111.0,107.0
1997,12,1941,IND,Indiana Pacers,Derrick McKey,"October 10, 1966",30.0,NBA,SF,50.0,49.0,1449.0,5.5,14.1,0.39,0.6,2.2,0.26,5.0,11.9,0.41,3.3,4.6,0.72,3.0,6.0,9.0,5.0,1.7,1.1,3.1,5.2,14.9,,98.0,105.0
1998,12,1941,IND,Indiana Pacers,Derrick McKey,"October 10, 1966",31.0,NBA,SF,57.0,4.0,1316.0,6.2,13.6,0.46,0.2,0.7,0.24,6.1,12.9,0.47,2.3,3.2,0.71,3.1,5.7,8.8,3.7,2.4,1.2,3.3,6.5,14.9,,97.0,101.0
1999,12,1941,IND,Indiana Pacers,Derrick McKey,"October 10, 1966",32.0,NBA,SF,13.0,0.0,244.0,5.2,11.8,0.44,0.0,0.2,0.0,5.2,11.6,0.45,3.2,3.9,0.82,4.1,5.2,9.3,3.0,2.7,0.9,2.7,5.5,13.7,,104.0,103.0
2000,12,1941,IND,Indiana Pacers,Derrick McKey,"October 10, 1966",33.0,NBA,SF,32.0,0.0,634.0,3.5,8.8,0.4,0.8,1.9,0.44,2.7,6.9,0.39,3.5,4.6,0.77,2.4,8.6,11.0,2.8,2.4,1.1,1.5,6.6,11.3,,111.0,101.0
2001,12,1941,IND,Indiana Pacers,Derrick McKey,"October 10, 1966",34.0,NBA,SF,66.0,20.0,987.0,3.3,7.4,0.44,0.2,1.1,0.2,3.0,6.3,0.48,1.1,1.5,0.78,2.7,6.9,9.6,4.0,2.6,0.7,2.6,7.4,7.9,,97.0,101.0
2002,23,1941,PHI,Philadelphia 76Ers,Derrick McKey,"October 10, 1966",35.0,NBA,SF,41.0,1.0,784.0,3.6,8.4,0.43,0.3,0.8,0.42,3.2,7.6,0.43,0.7,1.0,0.71,3.3,5.4,8.7,3.1,2.8,0.3,1.5,6.2,8.2,,104.0,100.0
