Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1997,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",22.0,NBA,PG,65.0,2.0,684.0,5.6,13.2,0.42,1.7,4.1,0.42,3.8,9.0,0.42,3.2,3.8,0.82,1.2,3.5,4.7,10.4,1.5,0.0,4.7,6.9,16.0,,103.0,112.0
1998,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",23.0,NBA,PG,76.0,9.0,1664.0,8.5,18.4,0.46,2.6,6.2,0.42,5.9,12.3,0.48,2.3,2.7,0.86,1.0,4.0,5.0,8.3,2.0,0.1,3.1,4.6,21.8,,111.0,105.0
1999,7,2112,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",24.0,NBA,PG,40.0,40.0,1269.0,4.8,13.3,0.36,2.1,5.6,0.37,2.8,7.8,0.36,1.6,2.0,0.83,1.4,3.5,4.8,9.3,1.6,0.1,3.5,4.2,13.4,,99.0,108.0
2001,7,2112,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",26.0,NBA,PG,70.0,70.0,2387.0,8.3,17.1,0.49,1.9,4.7,0.41,6.4,12.4,0.52,5.0,5.6,0.9,1.0,3.8,4.8,11.0,1.6,0.1,4.4,3.4,23.6,,115.0,106.0
2002,7,2112,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",27.0,NBA,PG,82.0,82.0,2837.0,9.6,19.8,0.48,2.8,6.3,0.46,6.7,13.6,0.5,4.7,5.3,0.89,0.9,3.7,4.6,11.6,1.0,0.1,4.2,3.0,26.7,,118.0,112.0
2003,7,2112,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",28.0,NBA,PG,82.0,82.0,2711.0,9.9,21.3,0.46,2.1,5.1,0.41,7.8,16.2,0.48,5.9,6.5,0.91,1.2,3.3,4.5,11.4,1.6,0.1,3.7,2.6,27.8,,118.0,106.0
2004,7,2112,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",29.0,NBA,PG,78.0,78.0,2612.0,7.8,16.7,0.47,2.1,5.1,0.4,5.8,11.6,0.5,4.5,4.9,0.92,1.2,3.4,4.6,13.5,1.3,0.2,4.1,2.7,22.2,,120.0,111.0
2005,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",30.0,NBA,PG,75.0,75.0,2573.0,8.4,16.7,0.5,1.8,4.2,0.43,6.5,12.4,0.53,4.1,4.6,0.89,1.1,3.7,4.8,16.7,1.4,0.1,4.8,2.6,22.7,,123.0,111.0
2006,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",31.0,NBA,PG,79.0,79.0,2796.0,9.7,18.9,0.51,2.7,6.1,0.44,7.0,12.8,0.55,4.6,5.0,0.92,0.8,5.1,6.0,14.8,1.1,0.2,4.9,2.1,26.7,,121.0,109.0
2007,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",32.0,NBA,PG,76.0,76.0,2682.0,9.7,18.2,0.53,2.9,6.4,0.46,6.8,11.8,0.57,4.2,4.6,0.9,0.6,4.5,5.0,16.5,1.1,0.1,5.4,2.2,26.4,,124.0,110.0
2008,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",33.0,NBA,PG,81.0,81.0,2780.0,8.7,17.2,0.5,3.2,6.8,0.47,5.5,10.4,0.53,4.0,4.4,0.91,0.5,4.5,5.0,16.0,0.9,0.1,5.3,2.0,24.5,,121.0,112.0
2009,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",34.0,NBA,PG,74.0,74.0,2484.0,8.6,17.1,0.5,2.2,5.0,0.44,6.4,12.2,0.53,3.9,4.2,0.93,0.4,4.1,4.5,14.4,1.1,0.2,5.0,2.2,23.4,,119.0,115.0
2010,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",35.0,NBA,PG,81.0,81.0,2660.0,9.4,18.6,0.51,2.3,5.5,0.43,7.1,13.1,0.54,4.0,4.3,0.94,0.6,4.4,5.1,16.9,0.8,0.2,5.6,2.0,25.2,,121.0,114.0
2011,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",36.0,NBA,PG,75.0,75.0,2497.0,8.1,16.5,0.49,1.6,4.2,0.4,6.5,12.3,0.52,4.6,5.1,0.91,0.8,4.5,5.3,17.4,1.0,0.1,5.4,1.8,22.5,,118.0,114.0
2012,24,2112,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",37.0,NBA,PG,62.0,62.0,1961.0,7.8,14.7,0.53,1.5,3.7,0.39,6.3,10.9,0.58,3.4,3.8,0.89,0.7,4.2,4.9,17.5,1.0,0.2,6.1,1.4,20.4,,115.0,110.0
2013,14,2112,LAL,Los Angeles Lakers,Steve Nash,"February 7, 1974",38.0,NBA,PG,50.0,50.0,1627.0,7.4,14.8,0.5,1.8,4.1,0.44,5.6,10.8,0.52,3.3,3.6,0.92,0.8,3.6,4.4,10.4,0.9,0.2,3.9,2.2,19.9,,117.0,111.0
2014,14,2112,LAL,Los Angeles Lakers,Steve Nash,"February 7, 1974",39.0,NBA,PG,15.0,10.0,313.0,5.6,14.6,0.38,1.2,3.7,0.33,4.4,10.9,0.4,3.4,3.7,0.92,0.6,3.9,4.5,13.4,1.1,0.3,4.8,2.8,15.9,,100.0,114.0
