SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,25,POR,CJ McCollum,28,5,5,39.2,8.8,19.8,0.44,2.6,7.0,0.37,6.2,12.8,0.48,0.51,3.0,4.4,0.68,1.0,4.8,5.8,3.2,1.2,0.4,3.0,2.0,23.2
2020,25,POR,Damian Lillard,29,4,4,35.8,6.5,16.0,0.41,3.3,8.3,0.39,3.3,7.8,0.42,0.51,8.0,8.3,0.97,0.3,3.3,3.5,4.3,0.5,0.3,3.5,1.0,24.3
2020,25,POR,Carmelo Anthony,35,5,5,35.2,5.6,13.6,0.41,1.6,3.8,0.42,4.0,9.8,0.41,0.47,2.4,2.8,0.86,0.2,4.8,5.0,2.0,1.0,0.4,2.6,4.0,15.2
2020,25,POR,Jusuf Nurkic,25,5,5,32.2,5.0,11.4,0.44,0.6,2.2,0.27,4.4,9.2,0.48,0.46,3.6,4.6,0.78,2.8,7.6,10.4,3.6,1.4,0.2,2.6,4.2,14.2
2020,25,POR,Gary Trent,21,5,1,30.6,3.2,9.0,0.36,2.0,4.8,0.42,1.2,4.2,0.29,0.47,1.2,1.4,0.86,1.0,1.0,2.0,0.6,0.8,0.0,1.0,3.2,9.6
2020,25,POR,Hassan Whiteside,30,5,3,21.2,2.6,4.8,0.54,0.2,0.2,1.0,2.4,4.6,0.52,0.56,1.4,2.8,0.5,1.4,5.6,7.0,0.4,0.2,2.0,1.2,3.4,6.8
2020,25,POR,Anfernee Simons,20,4,0,20.5,2.0,6.5,0.31,1.5,3.5,0.43,0.5,3.0,0.17,0.42,1.3,1.5,0.83,0.3,2.5,2.8,2.5,1.5,0.0,1.0,1.8,6.8
2020,25,POR,Jaylen Hoard,20,3,0,13.7,2.3,4.0,0.58,0.0,0.0,,2.3,4.0,0.58,0.58,0.0,0.0,,1.7,1.3,3.0,0.3,0.0,0.0,0.7,1.7,4.7
2020,25,POR,Mario Hezonja,24,5,0,13.6,1.8,4.4,0.41,0.4,1.4,0.29,1.4,3.0,0.47,0.46,0.6,0.8,0.75,0.4,2.8,3.2,1.2,0.6,0.0,0.6,1.6,4.6
2020,25,POR,Wenyen Gabriel,22,4,2,13.3,2.3,3.8,0.6,0.5,1.3,0.4,1.8,2.5,0.7,0.67,0.3,0.5,0.5,1.8,0.8,2.5,1.0,0.5,0.5,1.3,4.0,5.3
2020,25,POR,Jaylen Adams,23,3,0,7.0,1.0,3.0,0.33,0.0,1.3,0.0,1.0,1.7,0.6,0.33,0.0,0.0,,0.3,0.7,1.0,0.7,0.3,0.0,0.0,0.3,2.0
