PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Khris Middleton,28,10,10,35.5,7.1,18.0,0.39399999999999996,2.3,6.5,0.354,4.8,11.5,0.41700000000000004,0.45799999999999996,3.8,4.6,0.826,0.5,6.4,6.9,6.0,1.1,0.2,3.4,4.1,20.3
Brook Lopez,31,10,10,32.8,6.1,11.4,0.535,2.1,5.3,0.396,4.0,6.1,0.6559999999999999,0.627,1.5,2.0,0.75,1.9,3.6,5.5,0.5,1.0,1.3,1.2,2.7,15.8
Giannis Antetokounmpo,25,9,9,30.8,10.0,17.9,0.5589999999999999,1.4,4.4,0.325,8.6,13.4,0.636,0.599,5.2,9.0,0.58,3.0,10.8,13.8,5.7,0.7,0.9,3.3,3.4,26.7
Eric Bledsoe,30,9,9,29.7,4.2,10.9,0.38799999999999996,0.9,3.6,0.25,3.3,7.3,0.455,0.429,2.3,2.9,0.8079999999999999,0.6,4.0,4.6,5.9,1.2,0.7,2.6,2.2,11.7
George Hill,33,10,1,26.8,3.2,6.7,0.478,1.0,2.8,0.35700000000000004,2.2,3.9,0.564,0.552,2.1,2.6,0.8079999999999999,0.5,1.9,2.4,3.1,0.6,0.0,1.6,1.7,9.5
Wesley Matthews,33,10,10,24.6,2.4,5.7,0.42100000000000004,1.7,4.3,0.395,0.7,1.4,0.5,0.57,0.7,1.0,0.7,0.6,1.2,1.8,0.9,0.9,0.4,0.7,2.0,7.2
Marvin Williams,33,10,0,17.9,2.1,4.7,0.447,1.0,2.3,0.435,1.1,2.4,0.45799999999999996,0.5529999999999999,0.3,0.3,1.0,1.3,3.5,4.8,0.9,0.5,0.3,0.3,1.4,5.5
Pat Connaughton,27,10,0,17.1,1.5,3.5,0.429,0.8,2.3,0.348,0.7,1.2,0.583,0.5429999999999999,0.2,0.2,1.0,0.5,3.4,3.9,1.1,0.2,0.2,0.5,1.2,4.0
Donte DiVincenzo,23,10,1,16.5,2.3,5.1,0.451,0.7,2.1,0.33299999999999996,1.6,3.0,0.5329999999999999,0.52,1.3,2.0,0.65,0.8,2.4,3.2,1.2,0.7,0.3,1.0,2.1,6.6
Kyle Korver,38,10,0,11.9,2.0,4.7,0.426,1.5,3.7,0.405,0.5,1.0,0.5,0.585,0.7,0.7,1.0,0.1,0.7,0.8,0.1,0.3,0.1,0.5,0.9,6.2
Ersan İlyasova,32,3,0,7.7,1.0,3.0,0.33299999999999996,0.3,1.7,0.2,0.7,1.3,0.5,0.389,0.7,0.7,1.0,0.0,1.3,1.3,0.0,0.7,0.0,0.3,1.0,3.0
Robin Lopez,31,3,0,7.0,1.0,1.3,0.75,0.0,0.0,,1.0,1.3,0.75,0.75,0.0,0.0,,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.7,2.0
Sterling Brown,24,1,0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Mason,25,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
