PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
James Harden,30,12,12,37.3,9.1,19.0,0.478,3.3,9.8,0.33299999999999996,5.8,9.3,0.631,0.564,8.2,9.7,0.845,1.0,4.6,5.6,7.7,1.5,0.8,3.8,3.6,29.6
P.J. Tucker,34,12,12,34.5,2.9,7.3,0.39799999999999996,2.1,5.6,0.373,0.8,1.8,0.47600000000000003,0.54,0.0,0.0,,1.9,5.3,7.2,1.5,1.1,0.3,1.0,3.9,7.9
Eric Gordon,31,12,12,34.2,6.0,14.7,0.409,2.4,7.5,0.322,3.6,7.2,0.5,0.491,2.9,3.3,0.875,0.5,2.2,2.7,3.0,0.8,0.6,2.0,2.2,17.3
Russell Westbrook,31,8,8,32.8,7.4,17.5,0.42100000000000004,1.0,4.1,0.242,6.4,13.4,0.47700000000000004,0.45,2.1,4.0,0.531,1.4,5.6,7.0,4.6,1.5,0.3,3.8,2.9,17.9
Robert Covington,29,12,12,31.6,3.9,7.9,0.495,2.8,5.7,0.5,1.1,2.3,0.48100000000000004,0.674,0.5,0.6,0.857,0.7,4.3,5.0,1.3,2.5,1.1,1.0,3.8,11.2
Danuel House,26,9,4,31.0,4.1,9.4,0.435,2.1,5.9,0.358,2.0,3.6,0.563,0.547,1.1,1.4,0.769,1.1,4.7,5.8,1.4,0.9,0.0,0.8,2.4,11.4
Jeff Green,33,12,0,28.4,4.3,8.6,0.495,1.9,4.5,0.426,2.3,4.1,0.5710000000000001,0.607,1.2,1.4,0.8240000000000001,0.4,4.6,5.0,1.6,0.5,0.5,1.3,2.3,11.6
Austin Rivers,27,12,0,17.6,1.6,5.1,0.311,0.8,2.9,0.257,0.8,2.2,0.385,0.385,0.8,1.1,0.769,0.2,2.3,2.5,1.3,0.6,0.1,0.7,1.8,4.8
Ben McLemore,26,11,0,11.8,1.4,3.6,0.375,1.3,3.3,0.389,0.1,0.4,0.25,0.55,0.0,0.0,,0.2,0.8,1.0,0.5,0.4,0.0,0.3,0.7,4.0
Chris Clemons,22,2,0,4.0,1.0,2.5,0.4,1.0,2.5,0.4,0.0,0.0,,0.6,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5
Bruno Caboclo,24,2,0,3.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.0,1.5,1.5,0.0,0.5,0.0,0.0,1.0,1.0
DeMarre Carroll,33,2,0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.5,1.0
Michael Frazier,25,4,0,3.0,0.3,1.0,0.25,0.3,0.5,0.5,0.0,0.5,0.0,0.375,0.0,0.0,,0.3,0.8,1.0,0.5,0.0,0.0,0.3,0.0,0.8
Tyson Chandler,37,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
