PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kawhi Leonard,28,13,13,39.3,10.1,20.6,0.489,1.8,5.6,0.32899999999999996,8.2,15.0,0.5489999999999999,0.534,6.2,7.2,0.862,1.8,7.5,9.3,5.5,2.3,0.8,2.5,2.2,28.2
Paul George,29,13,13,36.8,6.8,17.0,0.39799999999999996,2.8,8.5,0.33299999999999996,3.9,8.5,0.46399999999999997,0.48200000000000004,3.8,4.2,0.909,1.1,5.0,6.1,3.8,1.5,0.5,3.1,3.8,20.2
Marcus Morris,30,13,13,29.8,4.3,8.5,0.505,2.2,4.5,0.475,2.2,4.0,0.5379999999999999,0.631,1.0,1.1,0.929,0.8,4.0,4.8,1.6,0.8,0.1,0.7,3.0,11.8
Lou Williams,33,13,0,26.2,4.8,11.2,0.425,0.9,3.9,0.235,3.8,7.3,0.526,0.466,2.3,2.8,0.8109999999999999,0.5,2.6,3.2,4.2,0.8,0.2,1.6,1.4,12.8
Ivica Zubac,22,13,13,24.6,3.4,6.0,0.564,0.0,0.0,,3.4,6.0,0.564,0.564,2.3,2.8,0.8109999999999999,2.4,4.8,7.2,0.6,0.2,0.8,0.9,2.6,9.1
Patrick Beverley,31,8,8,20.8,2.5,4.9,0.513,1.0,2.8,0.364,1.5,2.1,0.706,0.615,0.3,0.5,0.5,1.1,3.0,4.1,2.4,1.0,0.4,0.9,3.9,6.3
Montrezl Harrell,26,13,0,18.7,3.6,6.3,0.573,0.1,0.4,0.2,3.5,5.9,0.597,0.579,3.2,5.2,0.603,0.8,2.1,2.9,0.4,0.4,0.5,0.9,2.2,10.5
Landry Shamet,22,13,4,18.7,1.8,4.5,0.40700000000000003,1.2,3.2,0.35700000000000004,0.7,1.3,0.529,0.534,0.4,0.5,0.7140000000000001,0.0,1.7,1.7,1.3,0.5,0.2,1.0,1.4,5.2
JaMychal Green,29,13,0,17.1,2.4,4.2,0.564,0.8,1.8,0.435,1.6,2.5,0.6559999999999999,0.655,0.5,0.7,0.778,1.0,2.8,3.8,0.5,0.2,0.2,0.4,2.2,6.1
Reggie Jackson,29,12,1,14.2,1.8,4.0,0.43799999999999994,1.4,2.7,0.531,0.3,1.3,0.25,0.615,0.0,0.0,,0.2,1.6,1.8,0.9,0.2,0.1,0.4,1.5,4.9
Patrick Patterson,30,2,0,5.0,1.5,1.5,1.0,1.5,1.5,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.5,4.5
Rodney McGruder,28,5,0,3.2,0.6,1.0,0.6,0.4,0.6,0.667,0.2,0.4,0.5,0.8,0.0,0.0,,0.2,0.6,0.8,0.4,0.0,0.0,0.0,0.0,1.6
Amir Coffey,22,3,0,2.3,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.7,0.7,1.0,0.0,0.0,0.0,1.3,0.3,0.0,0.0,0.0,0.7
Terance Mann,23,13,0,2.1,0.2,0.4,0.4,0.0,0.2,0.0,0.2,0.2,0.667,0.4,0.0,0.0,,0.0,0.5,0.5,0.1,0.1,0.0,0.2,0.3,0.3
Joakim Noah,34,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
