PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tobias Harris,27,4,4,37.3,5.8,15.0,0.38299999999999995,0.5,3.8,0.133,5.3,11.3,0.467,0.4,3.8,4.8,0.789,3.5,6.0,9.5,4.0,0.5,0.3,1.3,2.8,15.8
Joel Embiid,25,4,4,36.3,8.5,18.5,0.45899999999999996,1.0,4.0,0.25,7.5,14.5,0.517,0.486,12.0,14.8,0.8140000000000001,2.8,9.5,12.3,1.3,1.5,1.3,3.8,4.5,30.0
Josh Richardson,26,4,4,36.0,5.0,14.0,0.35700000000000004,2.5,7.0,0.35700000000000004,2.5,7.0,0.35700000000000004,0.446,4.3,4.5,0.9440000000000001,1.0,2.8,3.8,3.3,0.5,0.5,2.0,3.0,16.8
Al Horford,33,4,3,32.3,3.0,6.3,0.48,0.0,1.0,0.0,3.0,5.3,0.5710000000000001,0.48,1.0,1.8,0.5710000000000001,2.3,5.0,7.3,2.3,0.3,1.3,0.8,3.5,7.0
Shake Milton,23,4,4,31.5,5.3,11.0,0.47700000000000004,2.5,6.3,0.4,2.8,4.8,0.579,0.591,1.5,1.8,0.857,0.3,3.0,3.3,2.8,0.5,0.0,1.5,3.3,14.5
Alec Burks,28,4,0,23.8,4.0,12.3,0.327,0.8,4.0,0.188,3.3,8.3,0.39399999999999996,0.35700000000000004,1.8,2.3,0.778,1.8,2.0,3.8,1.8,0.3,0.8,0.8,1.8,10.5
Matisse Thybulle,22,4,1,18.8,0.8,1.8,0.429,0.3,1.0,0.25,0.5,0.8,0.667,0.5,0.0,0.0,,0.3,1.5,1.8,0.5,0.8,0.3,0.5,1.5,1.8
Raul Neto,27,2,0,13.0,1.5,4.5,0.33299999999999996,1.0,2.5,0.4,0.5,2.0,0.25,0.444,0.0,0.0,,0.0,1.5,1.5,1.5,0.5,0.0,0.5,0.0,4.0
Furkan Korkmaz,22,4,0,10.0,0.0,1.8,0.0,0.0,1.5,0.0,0.0,0.3,0.0,0.0,0.8,1.3,0.6,0.0,1.5,1.5,0.5,0.3,0.0,0.5,0.8,0.8
Norvel Pelle,26,1,0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Kyle O'Quinn,29,1,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0
Mike Scott,31,4,0,5.0,0.3,1.3,0.2,0.0,0.5,0.0,0.3,0.8,0.33299999999999996,0.2,1.0,1.0,1.0,0.5,1.5,2.0,0.3,0.0,0.0,0.0,0.5,1.5
