Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,,682,WSB,None,23.0,NBA,SF,54.0,575.0,10.7,0.51,0.01,0.2,10.5,14.8,12.6,7.7,0.8,1.3,17.7,17.7,0.0,0.8,0.9,0.07,-2.9,0.3,-2.6,-0.1
1983,,682,WSB,None,24.0,NBA,SF,74.0,1161.0,13.1,0.49,0.02,0.17,7.8,12.5,10.2,10.2,1.3,1.1,13.7,23.7,-0.3,1.8,1.5,0.06,-1.5,0.1,-1.4,0.2
1984,,682,WSB,None,25.0,NBA,SF,46.0,467.0,13.4,0.49,0.04,0.18,8.5,17.2,12.9,10.4,1.5,1.2,13.3,24.8,-0.2,0.6,0.3,0.03,-2.0,-0.5,-2.5,-0.1
1985,31.0,682,TOT,Total After Trade,26.0,NBA,SF,61.0,774.0,11.1,0.47,0.03,0.17,8.5,13.4,11.0,9.4,1.4,0.4,12.3,23.0,-0.1,1.1,1.0,0.06,-2.9,-1.0,-3.9,-0.4
1985,,682,WSB,None,26.0,NBA,SF,4.0,28.0,1.0,0.3,0.0,0.4,7.7,8.1,7.9,4.4,1.7,0.0,14.5,20.5,-0.1,0.0,-0.1,-0.13,-8.1,-0.6,-8.7,0.0
1985,17.0,682,MIL,Milwaukee Bucks,26.0,NBA,SF,57.0,746.0,11.4,0.47,0.03,0.17,8.5,13.6,11.1,9.6,1.4,0.4,12.3,23.1,0.0,1.1,1.0,0.07,-2.7,-1.0,-3.7,-0.3
1986,17.0,682,MIL,Milwaukee Bucks,27.0,NBA,SF,57.0,873.0,13.9,0.51,0.06,0.19,7.7,13.9,10.9,9.1,1.4,0.5,10.4,22.1,0.8,1.2,2.1,0.11,-0.9,-0.8,-1.7,0.1
1988,31.0,682,TOT,Total After Trade,29.0,NBA,SF,21.0,226.0,8.7,0.44,0.15,0.09,7.6,12.1,9.8,12.5,0.4,1.0,13.1,24.3,-0.3,0.0,-0.3,-0.06,-3.1,-2.8,-5.9,-0.2
1988,17.0,682,MIL,Milwaukee Bucks,29.0,NBA,SF,5.0,39.0,0.9,0.33,0.11,0.0,2.9,5.8,4.3,11.0,2.5,1.5,21.7,24.8,-0.2,0.0,-0.2,-0.2,-7.0,-1.1,-8.1,-0.1
1988,27.0,682,SAS,San Antonio Spurs,29.0,NBA,SF,16.0,187.0,10.4,0.45,0.16,0.1,8.6,13.4,11.0,12.8,0.0,0.9,11.4,24.1,-0.1,0.0,-0.1,-0.02,-2.2,-3.2,-5.4,-0.2
1989,5.0,682,CHI,Charlotte Bobcats,30.0,NBA,SF,49.0,545.0,10.3,0.46,0.08,0.14,10.3,13.8,12.1,7.9,1.0,0.6,9.8,17.6,0.1,0.4,0.5,0.05,-2.4,-1.8,-4.3,-0.3
1990,5.0,682,CHI,Charlotte Bobcats,31.0,NBA,SF,53.0,429.0,6.7,0.4,0.16,0.05,6.9,15.5,11.1,5.6,1.2,1.2,11.0,18.1,-0.5,0.3,-0.2,-0.02,-5.1,-2.3,-7.4,-0.6
