Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2017,12,51,IND,Indiana Pacers,5,Lavoy Allen,PF,6-9,260,"February 4, 1989",US,5,Temple
2017,12,361,IND,Indiana Pacers,0,Aaron Brooks,PG,6-0,161,"January 14, 1985",US,8,Oregon
2017,12,535,IND,Indiana Pacers,25,Rakeem Christmas,PF,6-9,250,"December 1, 1991",US,1,Syracuse
2017,12,853,IND,Indiana Pacers,11,Monta Ellis,SG,6-3,185,"October 26, 1985",US,11,
2017,12,1019,IND,Indiana Pacers,13,Paul George,SF,6-8,220,"May 2, 1990",US,6,Fresno State
2017,12,1440,IND,Indiana Pacers,7,Al Jefferson,C,6-10,289,"January 4, 1985",US,12,
2017,12,1983,IND,Indiana Pacers,0,C.J. Miles,SF,6-6,220,"March 18, 1987",US,11,
2017,12,2138,IND,Indiana Pacers,32,Georges Niang,PF,6-7,230,"June 17, 1993",US,R,Iowa State
2017,12,2476,IND,Indiana Pacers,40,Glen Robinson III,SF,6-6,222,"January 8, 1994",US,2,Michigan
2017,12,2596,IND,Indiana Pacers,1,Kevin Seraphin,PF,6-9,285,"December 7, 1989",GF,6,
2017,12,2745,IND,Indiana Pacers,6,Lance Stephenson,SG,6-6,230,"September 5, 1990",US,6,Cincinnati
2017,12,2780,IND,Indiana Pacers,2,Rodney Stuckey,PG,6-5,210,"April 21, 1986",US,9,Eastern Washington
2017,12,2823,IND,Indiana Pacers,44,Jeff Teague,PG,6-3,195,"June 10, 1988",US,7,Wake Forest
2017,12,2928,IND,Indiana Pacers,33,Myles Turner,C,6-11,250,"March 24, 1996",US,1,Texas
2017,12,3256,IND,Indiana Pacers,3,Joe Young,PG,6-2,180,"June 27, 1992",US,1,"Houston, Oregon"
2017,12,3262,IND,Indiana Pacers,21,Thaddeus Young,PF,6-8,235,"June 21, 1988",US,9,Georgia Tech
