Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2017,30,200,WAS,Washington Wizards,3,Bradley Beal,SG,6-3,207,"June 28, 1993",US,4,Florida
2017,30,277,WAS,Washington Wizards,44,Bojan Bogdanovic,SF,6-8,226,"April 18, 1989",BA,2,
2017,30,422,WAS,Washington Wizards,33,Trey Burke,PG,6-0,185,"November 12, 1992",US,3,Michigan
2017,30,1065,WAS,Washington Wizards,13,Marcin Gortat,C,6-11,240,"February 17, 1984",PL,9,
2017,30,1332,WAS,Washington Wizards,4,Danuel House,SG,6-6,220,"June 7, 1993",US,R,Texas A&M
2017,30,1450,WAS,Washington Wizards,7,Brandon Jennings,PG,6-1,170,"September 23, 1989",US,7,
2017,30,1793,WAS,Washington Wizards,9,Sheldon Mac,SG,6-5,200,"December 21, 1992",US,R,Miami (FL)
2017,30,1815,WAS,Washington Wizards,28,Ian Mahinmi,C,6-11,262,"November 5, 1986",FR,8,
2017,30,1914,WAS,Washington Wizards,1,Chris McCullough,PF,6-11,200,"February 5, 1995",US,1,Syracuse
2017,30,2053,WAS,Washington Wizards,5,Markieff Morris,PF,6-9,245,"September 2, 1989",US,5,Kansas
2017,30,2140,WAS,Washington Wizards,44,Andrew Nicholson,PF,6-9,250,"December 8, 1989",CA,4,St. Bonaventure
2017,30,2183,WAS,Washington Wizards,32,Daniel Ochefu,C,6-11,245,"December 15, 1993",US,R,Villanova
2017,30,2218,WAS,Washington Wizards,12,Kelly Oubre Jr.,SF,6-7,203,"December 9, 1995",US,1,Kansas
2017,30,2340,WAS,Washington Wizards,22,Otto Porter,SF,6-8,198,"June 3, 1993",US,3,Georgetown
2017,30,2562,WAS,Washington Wizards,31,Tomas Satoransky,SG,6-7,210,"October 30, 1991",CZ,R,
2017,30,2682,WAS,Washington Wizards,14,Jason Smith,C,7-0,240,"March 2, 1986",US,8,Colorado State
2017,30,2879,WAS,Washington Wizards,15,Marcus Thornton,SG,6-4,205,"June 5, 1987",US,7,LSU
2017,30,3007,WAS,Washington Wizards,2,John Wall,PG,6-3,210,"September 6, 1990",US,6,Kentucky
