Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,31,377,TOT,Total After Trade,Devin Brown,"December 30, 1978",24.0,NBA,SG,10.0,2.0,93.0,4.6,13.5,0.34,0.0,0.4,0.0,4.6,13.2,0.35,2.3,3.1,0.75,3.1,3.9,7.0,2.7,1.5,0.4,3.5,5.4,11.6
2003,27,377,SAS,San Antonio Spurs,Devin Brown,"December 30, 1978",24.0,NBA,SG,7.0,0.0,22.0,8.2,16.4,0.5,0.0,0.0,,8.2,16.4,0.5,3.3,3.3,1.0,6.5,4.9,11.5,3.3,0.0,0.0,8.2,4.9,19.6
2003,8,377,DEN,Denver Nuggets,Devin Brown,"December 30, 1978",24.0,NBA,SG,3.0,2.0,71.0,3.5,12.7,0.28,0.0,0.5,0.0,3.5,12.2,0.29,2.0,3.0,0.67,2.0,3.5,5.6,2.5,2.0,0.5,2.0,5.6,9.1
2004,27,377,SAS,San Antonio Spurs,Devin Brown,"December 30, 1978",25.0,NBA,SG,58.0,0.0,627.0,4.9,11.3,0.43,0.2,0.8,0.29,4.7,10.4,0.44,3.4,4.2,0.81,2.2,5.3,7.5,1.9,0.9,0.2,2.2,3.5,13.4
2005,27,377,SAS,San Antonio Spurs,Devin Brown,"December 30, 1978",26.0,NBA,SG,67.0,0.0,1238.0,5.0,11.9,0.42,1.3,3.5,0.37,3.7,8.4,0.44,3.0,3.8,0.79,1.1,4.0,5.1,2.7,1.1,0.3,1.5,2.4,14.4
2006,29,377,UTA,Utah Jazz,Devin Brown,"December 30, 1978",27.0,NBA,SG,81.0,14.0,1711.0,4.4,11.1,0.39,0.8,2.5,0.33,3.5,8.6,0.41,3.3,4.5,0.74,1.5,2.8,4.4,2.2,0.9,0.3,2.1,3.2,12.9
2007,19,377,NOK,New Orleans/Oklahoma City Hornets,Devin Brown,"December 30, 1978",28.0,NBA,SG,58.0,49.0,1662.0,5.0,12.0,0.42,1.8,4.9,0.36,3.3,7.1,0.46,2.7,3.4,0.79,1.2,4.2,5.4,3.2,1.0,0.2,2.0,3.0,14.5
2008,6,377,CLE,Cleveland Cavaliers,Devin Brown,"December 30, 1978",29.0,NBA,SG,78.0,20.0,1762.0,4.4,10.8,0.41,0.9,3.0,0.31,3.5,7.9,0.45,2.2,2.9,0.75,1.3,4.0,5.4,3.6,1.1,0.1,2.0,2.9,12.0
2009,19,377,NOH,New Orleans Hornets,Devin Brown,"December 30, 1978",30.0,NBA,SG,63.0,5.0,869.0,4.6,13.0,0.36,1.2,4.0,0.29,3.4,8.9,0.38,3.2,4.1,0.78,1.3,3.6,4.9,2.2,1.3,0.2,2.2,3.4,13.6
2010,31,377,TOT,Total After Trade,Devin Brown,"December 30, 1978",31.0,NBA,SG,50.0,37.0,1060.0,4.6,12.3,0.38,2.0,5.6,0.35,2.6,6.7,0.4,2.3,2.9,0.8,1.0,3.2,4.2,2.2,1.1,0.2,2.1,2.4,13.6
2010,19,377,NOH,New Orleans Hornets,Devin Brown,"December 30, 1978",31.0,NBA,SG,39.0,37.0,967.0,4.8,12.1,0.39,2.0,5.5,0.37,2.8,6.6,0.42,2.6,3.2,0.8,1.0,3.1,4.1,2.2,1.1,0.2,2.1,2.3,14.1
2010,5,377,CHI,Chicago Bulls,Devin Brown,"December 30, 1978",31.0,NBA,SG,11.0,0.0,93.0,3.1,13.9,0.22,1.5,6.6,0.24,1.5,7.4,0.21,0.0,0.0,,0.8,5.0,5.8,2.7,1.2,0.4,1.9,3.9,7.7
