PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Paul Westphal,29.0,82.0,2665.0,0.525,0.544,0.28,0.535,0.862,0.593,0.336,0.071,109.0,112.0,100.0,110.0,113.0,112.0,110.0,231.0,130.4,185.4
Walter Davis,25.0,75.0,2309.0,0.564,0.565,0.0,0.563,0.8190000000000001,0.608,0.313,0.003,117.0,116.0,,116.0,107.0,114.0,102.0,11.0,181.1,203.3
Truck Robinson,28.0,82.0,2710.0,0.512,0.512,,0.512,0.667,0.5529999999999999,0.45799999999999996,0.0,106.0,105.0,,105.0,87.0,104.0,149.0,,56.2,56.7
Alvan Adams,25.0,75.0,2168.0,0.531,0.5329999999999999,0.0,0.531,0.797,0.5710000000000001,0.27,0.002,110.0,109.0,,109.0,104.0,107.0,88.0,7.0,79.9,77.9
Mike Bratz,24.0,82.0,1589.0,0.392,0.413,0.244,0.40700000000000003,0.87,0.462,0.23600000000000002,0.125,81.0,85.0,87.0,84.0,114.0,87.0,77.0,409.0,-108.5,-105.8
Don Buse,29.0,81.0,2499.0,0.44299999999999995,0.474,0.24,0.45899999999999996,0.664,0.485,0.217,0.134,92.0,97.0,86.0,95.0,87.0,91.0,71.0,438.0,-31.3,-59.7
Johnny High,22.0,82.0,1121.0,0.446,0.45299999999999996,0.14300000000000002,0.447,0.674,0.51,0.551,0.022000000000000002,93.0,93.0,51.0,92.0,88.0,96.0,179.0,71.0,-24.8,-17.5
Gar Heard,31.0,82.0,1403.0,0.41700000000000004,0.419,0.0,0.41700000000000004,0.7440000000000001,0.45299999999999996,0.21,0.005,87.0,86.0,,86.0,97.0,85.0,68.0,16.0,-56.3,-69.9
Jeff Cook,23.0,66.0,904.0,0.469,0.474,0.0,0.469,0.8059999999999999,0.546,0.469,0.011000000000000001,97.0,97.0,,97.0,106.0,103.0,153.0,36.0,-9.2,9.5
Alvin Scott,24.0,79.0,1303.0,0.42200000000000004,0.423,0.33299999999999996,0.424,0.779,0.493,0.405,0.01,88.0,87.0,119.0,87.0,102.0,93.0,132.0,33.0,-37.4,-26.9
Joel Kramer,24.0,54.0,711.0,0.469,0.47200000000000003,0.0,0.469,0.8,0.547,0.489,0.006999999999999999,97.0,97.0,,96.0,105.0,103.0,159.0,23.0,-4.9,5.3
Rich Kelley,26.0,23.0,373.0,0.506,0.506,,0.506,0.7829999999999999,0.597,0.706,0.0,105.0,104.0,,104.0,103.0,112.0,230.0,,3.4,14.6
Team,,,,0.493,0.503,0.243,0.498,0.773,0.547,0.337,0.039,102.0,103.0,87.0,103.0,101.0,103.0,110.0,128.0,175.2,258.3
League Average,,,,0.48100000000000004,0.488,0.28,0.486,0.764,0.531,0.307,0.031,,,,,,,,,,
