SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1980,13,SDC,World B. Free,26.0,68.0,2585.0,0.47,0.48,0.36,0.48,0.75,0.54,0.49,0.02,98.0,97.0,128.0,98.0,99.0,102.0,159.0,53.0,-28.8,46.2
1980,13,SDC,Freeman Williams,23.0,82.0,2118.0,0.48,0.5,0.33,0.5,0.82,0.53,0.18,0.1,100.0,102.0,117.0,102.0,107.0,99.0,58.0,312.0,27.2,-12.4
1980,13,SDC,Swen Nater,30.0,81.0,2860.0,0.55,0.56,0.0,0.55,0.72,0.59,0.34,0.0,115.0,114.0,,114.0,94.0,111.0,111.0,8.0,109.7,105.3
1980,13,SDC,Brian Taylor,28.0,78.0,2754.0,0.47,0.5,0.38,0.52,0.8,0.55,0.18,0.27,97.0,102.0,134.0,106.0,105.0,103.0,59.0,873.0,56.4,29.2
1980,13,SDC,Bingo Smith,33.0,70.0,1988.0,0.43,0.44,0.29,0.44,0.87,0.47,0.13,0.09,89.0,91.0,103.0,91.0,114.0,89.0,43.0,303.0,-69.7,-101.3
1980,13,SDC,Joe Bryant,25.0,81.0,2328.0,0.43,0.45,0.15,0.44,0.74,0.48,0.32,0.05,90.0,91.0,52.0,89.0,97.0,91.0,104.0,163.0,-69.6,-72.2
1980,13,SDC,Sidney Wicks,30.0,71.0,2146.0,0.42,0.42,0.0,0.42,0.55,0.45,0.31,0.0,88.0,87.0,,87.0,71.0,84.0,100.0,7.0,-61.9,-95.1
1980,13,SDC,Nick Weatherspoon,29.0,57.0,1124.0,0.43,0.43,,0.43,0.69,0.47,0.24,0.0,90.0,89.0,,89.0,91.0,88.0,78.0,,-39.3,-53.2
1980,13,SDC,Stan Pietkiewicz,23.0,50.0,577.0,0.51,0.57,0.25,0.53,0.8,0.57,0.26,0.2,106.0,118.0,89.0,110.0,105.0,108.0,84.0,657.0,17.1,16.3
1980,13,SDC,Bill Walton,27.0,14.0,337.0,0.5,0.5,,0.5,0.59,0.52,0.34,0.0,104.0,103.0,,104.0,78.0,99.0,109.0,,5.6,-2.3
1980,13,SDC,Marvin Barnes,27.0,20.0,287.0,0.4,0.4,,0.4,0.5,0.43,0.53,0.0,83.0,82.0,,82.0,65.0,81.0,174.0,,-10.3,-14.7
1980,13,SDC,Jerome Whitehead,23.0,18.0,225.0,0.6,0.6,,0.6,0.28,0.56,0.4,0.0,125.0,123.0,,124.0,36.0,105.0,130.0,,10.3,2.8
1980,13,SDC,Steve Malovic,23.0,28.0,277.0,0.55,0.55,,0.55,0.78,0.58,0.21,0.0,114.0,112.0,,113.0,102.0,109.0,70.0,,5.2,4.2
1980,13,SDC,Bob Carrington,26.0,10.0,134.0,0.4,0.43,0.0,0.4,0.75,0.44,0.22,0.05,84.0,88.0,,83.0,98.0,84.0,70.0,177.0,-5.9,-7.1
1980,13,SDC,John Olive,24.0,1.0,15.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,-1.9,-2.1
1980,13,SDC,Team,,,,0.47,0.48,0.33,0.49,0.73,0.53,0.31,0.07,98.0,99.0,118.0,100.0,96.0,99.0,100.0,232.0,-1.7,-62.1
1980,13,SDC,League Average,,,,0.48,0.49,0.28,0.49,0.76,0.53,0.31,0.03,,,,,,,,,,
