PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Reggie Theus,22.0,82.0,3029.0,0.483,0.504,0.267,0.495,0.838,0.579,0.509,0.09,100.0,103.0,95.0,102.0,110.0,109.0,166.0,293.0,21.3,135.5
Dave Greenwood,22.0,82.0,2791.0,0.474,0.47600000000000003,0.14300000000000002,0.474,0.81,0.54,0.396,0.006999999999999999,98.0,98.0,51.0,98.0,106.0,102.0,129.0,22.0,-24.1,22.7
Ricky Sobers,27.0,82.0,2673.0,0.469,0.48100000000000004,0.309,0.48,0.8370000000000001,0.524,0.23800000000000002,0.068,97.0,99.0,110.0,99.0,110.0,99.0,78.0,222.0,-12.5,-15.5
Artis Gilmore,30.0,48.0,1568.0,0.595,0.595,,0.595,0.7120000000000001,0.643,0.6709999999999999,0.0,123.0,122.0,,122.0,93.0,121.0,218.0,,111.6,149.0
Scott May,25.0,54.0,1298.0,0.45,0.45299999999999996,0.0,0.45,0.8370000000000001,0.507,0.293,0.006999999999999999,93.0,93.0,,93.0,110.0,95.0,95.0,22.0,-42.3,-32.2
Ollie Johnson,30.0,79.0,1535.0,0.49700000000000005,0.506,0.091,0.498,0.882,0.534,0.17600000000000002,0.021,103.0,104.0,32.0,103.0,115.0,101.0,57.0,68.0,13.0,3.5
Coby Dietrick,31.0,79.0,1830.0,0.45399999999999996,0.46,0.111,0.455,0.763,0.494,0.23600000000000002,0.018000000000000002,94.0,94.0,40.0,94.0,100.0,93.0,77.0,59.0,-30.8,-41.5
Dwight Jones,27.0,53.0,1170.0,0.535,0.535,,0.535,0.721,0.58,0.426,0.0,111.0,110.0,,110.0,94.0,109.0,139.0,,38.0,44.6
Mark Landsberger,24.0,54.0,1136.0,0.529,0.529,,0.529,0.524,0.54,0.48,0.0,110.0,108.0,,109.0,69.0,102.0,156.0,,29.8,7.7
Sam Smith,25.0,30.0,496.0,0.42200000000000004,0.456,0.22899999999999998,0.439,0.905,0.502,0.27399999999999997,0.152,88.0,94.0,82.0,90.0,118.0,95.0,89.0,497.0,-21.5,-14.9
Del Beshore,23.0,68.0,869.0,0.35200000000000004,0.348,0.385,0.37200000000000005,0.667,0.423,0.348,0.10400000000000001,73.0,71.0,137.0,77.0,87.0,80.0,113.0,340.0,-56.9,-62.3
John Mengelt,30.0,36.0,387.0,0.542,0.562,0.0,0.542,0.7959999999999999,0.584,0.295,0.036000000000000004,113.0,115.0,,112.0,104.0,110.0,96.0,118.0,18.7,19.7
Ollie Mack,22.0,23.0,526.0,0.517,0.531,0.0,0.517,0.879,0.56,0.222,0.027000000000000003,107.0,109.0,,106.0,115.0,105.0,72.0,88.0,9.2,9.2
Dennis Awtrey,31.0,26.0,560.0,0.45,0.45,,0.45,0.64,0.524,0.833,0.0,93.0,92.0,,93.0,84.0,99.0,271.0,,-4.3,-1.1
Roger Brown,29.0,4.0,37.0,0.33299999999999996,0.33299999999999996,,0.33299999999999996,,0.33299999999999996,0.0,0.0,69.0,68.0,,69.0,,63.0,,,-0.9,-1.2
Team,,,,0.478,0.488,0.258,0.483,0.8009999999999999,0.5429999999999999,0.368,0.045,99.0,100.0,92.0,100.0,105.0,102.0,120.0,146.0,-28.7,161.7
League Average,,,,0.48100000000000004,0.488,0.28,0.486,0.764,0.531,0.307,0.031,,,,,,,,,,
