PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Julius Erving,29.0,78.0,2812.0,0.519,0.523,0.2,0.52,0.7859999999999999,0.568,0.331,0.012,108.0,107.0,71.0,107.0,103.0,107.0,108.0,41.0,111.9,135.2
Darryl Dawkins,23.0,80.0,2541.0,0.522,0.525,0.0,0.522,0.653,0.5479999999999999,0.308,0.006,108.0,108.0,,107.0,85.0,103.0,100.0,21.0,68.9,36.7
Bobby Jones,28.0,81.0,2125.0,0.532,0.534,0.0,0.532,0.7809999999999999,0.59,0.44,0.004,111.0,110.0,,110.0,102.0,111.0,143.0,13.0,69.3,104.3
Steve Mix,32.0,81.0,1543.0,0.516,0.518,0.4,0.519,0.831,0.5770000000000001,0.354,0.013999999999999999,107.0,106.0,143.0,107.0,109.0,109.0,115.0,46.0,47.0,73.6
Maurice Cheeks,23.0,79.0,2623.0,0.54,0.541,0.444,0.5429999999999999,0.779,0.589,0.349,0.013999999999999999,112.0,111.0,158.0,112.0,102.0,111.0,114.0,45.0,75.8,87.6
Henry Bibby,30.0,82.0,2035.0,0.401,0.418,0.21100000000000002,0.41,0.79,0.491,0.457,0.083,83.0,86.0,75.0,84.0,103.0,92.0,149.0,272.0,-95.2,-59.9
Caldwell Jones,29.0,80.0,2771.0,0.436,0.43799999999999994,0.0,0.436,0.6970000000000001,0.48200000000000004,0.335,0.004,91.0,90.0,,90.0,91.0,91.0,109.0,12.0,-52.9,-60.5
Doug Collins,28.0,36.0,963.0,0.466,0.467,0.0,0.466,0.9109999999999999,0.5329999999999999,0.302,0.002,97.0,96.0,,96.0,119.0,100.0,98.0,8.0,-16.3,1.3
Clint Richardson,23.0,52.0,988.0,0.457,0.45799999999999996,0.33299999999999996,0.45799999999999996,0.622,0.47200000000000003,0.129,0.009000000000000001,95.0,94.0,119.0,94.0,81.0,89.0,42.0,28.0,-19.1,-43.8
Lionel Hollins,26.0,27.0,796.0,0.415,0.42200000000000004,0.2,0.419,0.77,0.46799999999999997,0.278,0.032,86.0,87.0,71.0,86.0,101.0,88.0,91.0,104.0,-42.1,-44.3
Jim Spanarkel,22.0,40.0,442.0,0.47100000000000003,0.47700000000000004,0.0,0.47100000000000003,0.831,0.545,0.425,0.013000000000000001,98.0,98.0,,97.0,109.0,103.0,138.0,43.0,-4.7,5.0
Bernard Toone,23.0,23.0,124.0,0.359,0.386,0.14300000000000002,0.36700000000000005,0.8,0.402,0.156,0.109,75.0,79.0,51.0,76.0,105.0,76.0,51.0,357.0,-15.2,-17.7
Eric Money,24.0,6.0,82.0,0.389,0.389,,0.389,1.0,0.40700000000000003,0.055999999999999994,0.0,81.0,80.0,,80.0,131.0,77.0,18.0,,-7.0,-9.2
Al Skinner,27.0,2.0,10.0,0.5,0.5,,0.5,,0.5,0.0,0.0,104.0,102.0,,103.0,,94.0,,,0.1,-0.1
Team,,,,0.496,0.501,0.217,0.498,0.772,0.5479999999999999,0.344,0.017,103.0,103.0,78.0,103.0,101.0,103.0,112.0,55.0,169.5,261.7
League Average,,,,0.48100000000000004,0.488,0.28,0.486,0.764,0.531,0.307,0.031,,,,,,,,,,
