PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Otis Birdsong,24.0,82.0,2885.0,0.505,0.511,0.278,0.508,0.6940000000000001,0.5379999999999999,0.267,0.023,105.0,105.0,99.0,105.0,91.0,101.0,87.0,76.0,69.9,22.5
Phil Ford,23.0,82.0,2621.0,0.462,0.469,0.174,0.46399999999999997,0.818,0.534,0.4,0.022000000000000002,96.0,96.0,62.0,96.0,107.0,100.0,130.0,71.0,-45.9,6.0
Scott Wedman,27.0,68.0,2347.0,0.512,0.516,0.318,0.515,0.8009999999999999,0.541,0.163,0.02,106.0,106.0,113.0,106.0,105.0,102.0,53.0,65.0,64.6,23.7
Bill Robinzine,27.0,81.0,1917.0,0.501,0.501,0.5,0.501,0.73,0.5479999999999999,0.379,0.003,104.0,103.0,178.0,103.0,96.0,103.0,123.0,9.0,22.6,28.6
Sam Lacey,31.0,81.0,2412.0,0.44799999999999995,0.44799999999999995,0.0,0.44799999999999995,0.741,0.49,0.273,0.002,93.0,92.0,,92.0,97.0,92.0,89.0,5.0,-51.8,-62.9
Reggie King,22.0,82.0,2052.0,0.515,0.516,0.0,0.515,0.726,0.565,0.439,0.002,107.0,106.0,,106.0,95.0,106.0,143.0,7.0,29.2,40.4
Billy McKinney,24.0,76.0,1333.0,0.449,0.457,0.1,0.45,0.804,0.502,0.29,0.022000000000000002,93.0,94.0,36.0,93.0,105.0,95.0,94.0,71.0,-33.0,-29.9
Ernie Grunfeld,24.0,80.0,1397.0,0.44299999999999995,0.44299999999999995,0.5,0.444,0.7709999999999999,0.496,0.312,0.005,92.0,91.0,178.0,91.0,101.0,93.0,102.0,16.0,-35.1,-33.6
Gus Gerard,26.0,73.0,869.0,0.457,0.45799999999999996,0.33299999999999996,0.45799999999999996,0.66,0.491,0.287,0.009000000000000001,95.0,94.0,119.0,94.0,86.0,92.0,94.0,28.0,-19.1,-31.6
Len Elmore,27.0,58.0,915.0,0.43,0.43,,0.43,0.6890000000000001,0.47200000000000003,0.306,0.0,89.0,88.0,,88.0,90.0,89.0,100.0,,-27.1,-32.8
Mike Green,28.0,21.0,459.0,0.434,0.44,0.0,0.434,0.5710000000000001,0.456,0.264,0.013000000000000001,90.0,90.0,,89.0,75.0,86.0,86.0,41.0,-16.5,-26.6
Marlon Redmond,24.0,24.0,298.0,0.42700000000000005,0.457,0.0,0.428,0.706,0.46399999999999997,0.24600000000000002,0.065,89.0,94.0,,88.0,92.0,87.0,80.0,213.0,-16.1,-20.5
Tom Burleson,27.0,37.0,272.0,0.34600000000000003,0.35600000000000004,0.0,0.34600000000000003,0.575,0.391,0.385,0.028999999999999998,72.0,73.0,,71.0,75.0,74.0,125.0,94.0,-29.0,-34.2
Terry Crosby,23.0,4.0,28.0,0.5,0.5,,0.5,1.0,0.615,0.5,0.0,104.0,102.0,,103.0,131.0,116.0,163.0,,0.1,0.8
Team,,,,0.478,0.48200000000000004,0.21899999999999997,0.48,0.743,0.522,0.3,0.015,99.0,99.0,78.0,99.0,97.0,98.0,98.0,50.0,-87.1,-150.0
League Average,,,,0.48100000000000004,0.488,0.28,0.486,0.764,0.531,0.307,0.031,,,,,,,,,,
