PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Robert Parish,26.0,72.0,2119.0,0.507,0.507,0.0,0.507,0.715,0.541,0.282,0.001,105.0,104.0,,104.0,94.0,102.0,92.0,3.0,42.6,21.2
Sonny Parker,24.0,82.0,2849.0,0.489,0.49,0.0,0.489,0.785,0.537,0.306,0.002,102.0,100.0,,101.0,103.0,101.0,100.0,7.0,6.1,11.9
Purvis Short,22.0,62.0,1636.0,0.503,0.507,0.0,0.503,0.812,0.534,0.18,0.006999999999999999,105.0,104.0,,104.0,106.0,101.0,59.0,21.0,32.0,5.5
John Lucas,26.0,80.0,2763.0,0.46799999999999997,0.47700000000000004,0.28600000000000003,0.475,0.768,0.528,0.348,0.051,97.0,98.0,102.0,98.0,101.0,99.0,113.0,165.0,-18.4,-7.1
Wayne Cooper,23.0,79.0,1781.0,0.489,0.491,0.25,0.49,0.7509999999999999,0.525,0.24100000000000002,0.005,102.0,101.0,89.0,101.0,98.0,99.0,79.0,17.0,6.3,-10.6
Phil Smith,27.0,51.0,1552.0,0.474,0.48,0.318,0.48,0.789,0.521,0.25,0.032,99.0,98.0,113.0,99.0,103.0,98.0,81.0,105.0,-8.5,-15.9
Jo Jo White,33.0,78.0,2052.0,0.47600000000000003,0.479,0.16699999999999998,0.47700000000000004,0.851,0.509,0.162,0.009000000000000001,99.0,98.0,59.0,98.0,111.0,96.0,53.0,28.0,-12.9,-33.5
Clifford Ray,31.0,81.0,1683.0,0.53,0.5329999999999999,0.0,0.53,0.564,0.546,0.389,0.005,110.0,109.0,,109.0,74.0,103.0,127.0,17.0,33.9,13.3
Raymond Townsend,24.0,75.0,1159.0,0.406,0.423,0.154,0.41100000000000003,0.7140000000000001,0.44299999999999995,0.2,0.062,84.0,87.0,55.0,85.0,93.0,83.0,65.0,202.0,-63.0,-80.6
Tom Abernethy,25.0,67.0,1222.0,0.48100000000000004,0.483,0.0,0.48100000000000004,0.6829999999999999,0.511,0.258,0.003,100.0,99.0,,99.0,89.0,96.0,84.0,10.0,-3.0,-14.3
Darnell Hillman,30.0,49.0,708.0,0.45799999999999996,0.45799999999999996,,0.45799999999999996,0.5,0.474,0.38,0.0,95.0,94.0,,94.0,65.0,89.0,124.0,,-9.9,-24.0
John Coughran,28.0,24.0,160.0,0.358,0.375,0.222,0.37,0.5710000000000001,0.39,0.17300000000000001,0.111,74.0,77.0,79.0,76.0,75.0,73.0,56.0,363.0,-18.7,-24.6
Cheese Johnson,22.0,9.0,53.0,0.4,0.4,,0.4,0.6,0.419,0.16699999999999998,0.0,83.0,82.0,,82.0,79.0,79.0,54.0,,-5.1,-7.2
Bubba Wilson,24.0,16.0,143.0,0.28,0.28,,0.28,0.5,0.307,0.24,0.0,58.0,57.0,,58.0,65.0,58.0,78.0,,-10.3,-12.4
Team,,,,0.48200000000000004,0.486,0.223,0.484,0.738,0.52,0.262,0.017,100.0,100.0,80.0,100.0,97.0,98.0,85.0,54.0,-29.0,-178.2
League Average,,,,0.48100000000000004,0.488,0.28,0.486,0.764,0.531,0.307,0.031,,,,,,,,,,
