Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2222,Bo Outlaw,"April 13, 1971",22.0,4.0,69.33,1.78,7.42,0.24,0.0,0.08,0,1.78,7.33,0.24,1.15,3.1,0.37,1.88,3.88,5.75,4.93,3.65,1.32,1.92,4.28,4.73
