SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,17,MIL,Michael Redd,26,80,80,3130,7.8,17.4,0.45,1.9,4.8,0.4,6.0,12.7,0.47,5.8,6.6,0.88,0.9,3.0,3.9,2.6,1.1,0.1,2.0,1.8,23.3
2006,17,MIL,T.J. Ford,22,72,70,2557,4.6,11.1,0.42,0.5,1.5,0.34,4.1,9.6,0.43,2.6,3.5,0.75,0.9,3.5,4.4,6.7,1.5,0.1,3.1,2.8,12.4
2006,17,MIL,Bobby Simmons,25,75,74,2538,5.2,11.5,0.45,1.5,3.5,0.42,3.7,7.9,0.47,2.3,2.8,0.82,1.3,3.4,4.7,2.4,1.2,0.3,1.7,3.6,14.2
2006,17,MIL,Jamaal Magloire,27,82,82,2465,4.2,9.0,0.47,0.0,0.0,,4.2,9.0,0.47,2.6,4.9,0.54,3.2,8.1,11.4,0.8,0.4,1.2,2.4,4.0,11.0
2006,17,MIL,Andrew Bogut,21,82,77,2348,5.0,9.3,0.53,0.0,0.0,0.0,5.0,9.2,0.54,1.9,3.0,0.63,2.9,5.9,8.8,2.9,0.8,1.0,1.9,4.0,11.8
2006,17,MIL,Mo Williams,23,58,12,1531,6.3,14.8,0.42,1.7,4.5,0.38,4.6,10.3,0.44,2.3,2.7,0.85,0.7,2.7,3.4,5.4,1.2,0.2,2.5,3.4,16.5
2006,17,MIL,Charlie Bell,26,59,6,1283,5.1,11.5,0.44,2.0,4.7,0.42,3.1,6.8,0.45,1.8,2.5,0.71,0.6,2.8,3.4,3.6,1.7,0.1,1.2,3.5,13.9
2006,17,MIL,Toni KukoA,37,65,0,1018,4.1,10.5,0.39,1.6,5.2,0.31,2.5,5.3,0.47,1.4,2.0,0.71,0.9,4.4,5.3,4.9,1.2,0.6,2.3,3.1,11.2
2006,17,MIL,Joe Smith,30,44,5,887,5.9,12.4,0.48,0.0,0.1,0.0,5.9,12.3,0.48,3.6,4.7,0.77,3.4,6.0,9.3,1.3,1.0,0.5,1.6,4.9,15.4
2006,17,MIL,Dan Gadzuric,27,74,0,885,7.0,12.6,0.55,0.0,0.0,0.0,7.0,12.5,0.56,1.7,3.6,0.46,3.7,5.7,9.4,1.0,1.0,1.7,1.4,7.0,15.6
2006,17,MIL,JiAA Welsch,26,58,2,866,3.6,9.2,0.39,0.6,2.0,0.29,3.0,7.2,0.42,2.7,3.6,0.75,0.9,3.7,4.6,2.6,1.4,0.0,1.7,2.7,10.4
2006,17,MIL,Jermaine Jackson,29,30,2,202,2.0,4.6,0.42,0.2,0.7,0.25,1.8,3.9,0.46,2.1,2.5,0.86,1.4,3.4,4.8,4.5,0.7,0.2,2.3,3.4,6.2
2006,17,MIL,Ervin Johnson,38,18,0,81,3.1,7.6,0.41,0.0,0.0,,3.1,7.6,0.41,0.4,0.9,0.5,2.2,8.4,10.7,0.9,0.4,0.9,2.2,10.2,6.7
2006,17,MIL,Reece Gaines,25,12,0,54,4.0,8.0,0.5,0.0,1.3,0.0,4.0,6.7,0.6,0.7,2.7,0.25,0.0,0.0,0.0,2.0,0.7,0.0,0.7,0.7,8.7
2006,17,MIL,Josh Davis,25,4,0,12,3.0,12.0,0.25,0.0,3.0,0.0,3.0,9.0,0.33,0.0,0.0,,6.0,3.0,9.0,3.0,3.0,0.0,3.0,6.0,6.0
