PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Pierce,28,79,79,3084,8.0,17.1,0.47100000000000003,1.3,3.7,0.354,6.7,13.4,0.503,7.3,9.5,0.772,0.9,5.3,6.2,4.4,1.2,0.4,3.2,2.6,24.7
Delonte West,22,71,71,2418,5.0,10.2,0.48700000000000004,1.3,3.2,0.385,3.7,6.9,0.534,1.3,1.5,0.851,0.8,3.5,4.3,4.9,1.3,0.7,2.0,2.9,12.4
Raef LaFrentz,29,82,63,2033,4.2,9.8,0.431,2.0,5.1,0.392,2.2,4.7,0.474,0.9,1.3,0.68,1.4,5.8,7.2,2.0,0.5,1.3,1.2,4.8,11.3
Ricky Davis,26,42,42,1747,6.8,14.6,0.46399999999999997,0.8,2.6,0.32,6.0,12.0,0.495,2.7,3.4,0.787,0.8,3.0,3.9,4.6,1.0,0.2,2.4,1.9,17.0
Ryan Gomes,23,61,33,1376,4.5,9.3,0.48700000000000004,0.1,0.2,0.33299999999999996,4.4,9.1,0.491,2.9,3.9,0.752,2.7,5.1,7.8,1.5,0.9,0.1,1.4,2.2,12.1
Kendrick Perkins,21,68,40,1332,3.7,7.2,0.515,0.0,0.1,0.0,3.7,7.1,0.519,2.2,3.5,0.615,3.8,7.1,10.9,1.9,0.6,2.8,2.9,5.4,9.6
Orien Greene,23,80,5,1235,2.9,7.4,0.395,0.3,1.2,0.225,2.7,6.2,0.42700000000000005,1.3,2.0,0.662,1.1,3.1,4.2,3.8,2.2,0.3,3.2,5.3,7.4
Wally Szczerbiak,28,32,31,1174,6.2,12.9,0.47600000000000003,1.3,3.4,0.39299999999999996,4.8,9.5,0.506,3.5,3.9,0.898,1.3,2.5,3.8,3.1,0.6,0.1,1.5,1.8,17.2
Mark Blount,30,39,25,1083,6.4,12.6,0.511,0.0,0.0,,6.4,12.6,0.511,3.2,4.2,0.764,1.2,4.2,5.4,2.2,0.5,1.2,4.0,3.6,16.1
Al Jefferson,21,59,7,1062,6.4,12.8,0.499,0.0,0.1,0.0,6.4,12.7,0.504,2.9,4.5,0.642,3.3,6.8,10.1,1.0,1.0,1.6,2.1,5.6,15.7
Tony Allen,24,51,9,978,4.7,10.1,0.47100000000000003,0.4,1.3,0.324,4.3,8.8,0.49200000000000005,3.7,4.9,0.746,1.2,2.9,4.1,2.5,1.9,0.7,2.5,4.6,13.6
Brian Scalabrine,27,71,1,938,2.8,7.4,0.38299999999999995,1.2,3.3,0.35600000000000004,1.7,4.1,0.406,1.0,1.4,0.722,1.0,3.3,4.4,2.0,0.8,0.7,1.9,4.9,7.9
Gerald Green,20,32,3,374,6.4,13.3,0.478,0.6,1.9,0.3,5.8,11.4,0.508,2.8,3.6,0.784,1.0,3.0,3.9,1.7,1.3,0.4,2.1,3.9,16.1
Justin Reed,24,32,0,291,3.1,9.2,0.33799999999999997,0.0,0.0,,3.1,9.2,0.33799999999999997,3.1,4.9,0.625,1.6,2.0,3.6,0.9,0.6,0.5,1.9,5.6,9.3
Marcus Banks,24,18,1,269,4.4,10.7,0.413,0.8,2.5,0.316,3.6,8.2,0.44299999999999995,3.6,4.0,0.9,0.5,2.0,2.5,4.3,0.9,0.0,3.1,5.1,13.2
Dan Dickau,27,19,0,234,2.6,7.1,0.37,1.5,3.1,0.5,1.1,4.0,0.26899999999999996,2.8,2.8,1.0,0.8,1.7,2.5,6.2,1.7,0.2,2.8,6.2,9.5
Michael Olowokandi,30,16,0,167,4.3,9.7,0.444,0.0,0.0,,4.3,9.7,0.444,1.1,1.7,0.625,1.1,7.8,8.8,1.3,0.6,1.3,3.0,4.7,9.7
Dwayne Jones,22,14,0,87,1.7,4.1,0.4,0.0,0.0,,1.7,4.1,0.4,2.5,5.4,0.462,4.1,8.7,12.8,0.8,0.4,1.2,1.2,5.8,5.8
