PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chauncey Billups,29,81,81,2925,5.2,12.5,0.418,2.3,5.2,0.433,2.9,7.2,0.40700000000000003,5.7,6.4,0.894,0.5,2.6,3.1,8.6,0.9,0.1,2.1,2.0,18.4
Tayshaun Prince,25,82,82,2898,5.7,12.4,0.455,0.8,2.3,0.35,4.9,10.1,0.479,2.3,3.0,0.765,1.3,3.0,4.3,2.3,0.8,0.5,1.1,1.2,14.4
Ben Wallace,31,82,82,2890,3.0,5.8,0.51,0.0,0.0,0.0,3.0,5.7,0.514,1.5,3.7,0.41600000000000004,3.7,7.7,11.5,2.0,1.8,2.3,1.1,2.0,7.4
Richard Hamilton,27,80,80,2825,8.3,16.8,0.491,0.7,1.5,0.45799999999999996,7.6,15.3,0.494,3.3,3.9,0.845,1.1,2.2,3.3,3.5,0.7,0.2,2.2,2.6,20.5
Rasheed Wallace,31,80,80,2780,5.9,13.8,0.43,2.0,5.6,0.35700000000000004,3.9,8.2,0.48,1.8,2.4,0.743,1.2,5.9,7.1,2.4,1.1,1.7,1.1,3.0,15.7
Antonio McDyess,31,82,0,1733,5.9,11.6,0.509,0.0,0.0,0.0,5.9,11.6,0.511,1.4,2.5,0.557,3.2,5.8,9.1,1.9,1.0,1.0,1.6,4.6,13.3
Maurice Evans,27,80,1,1139,4.9,10.8,0.452,1.4,3.7,0.371,3.5,7.1,0.493,1.6,2.1,0.8,2.4,2.7,5.2,1.9,1.3,0.5,1.2,3.9,12.7
Carlos Delfino,23,68,1,726,4.5,11.2,0.40299999999999997,1.0,3.0,0.33299999999999996,3.5,8.2,0.428,2.2,3.3,0.672,1.4,4.2,5.6,2.2,1.0,0.7,1.8,4.3,12.2
Carlos Arroyo,26,50,0,600,3.4,9.4,0.363,0.1,0.4,0.33299999999999996,3.3,9.1,0.364,2.5,3.5,0.7240000000000001,1.4,2.8,4.2,9.3,1.1,0.2,2.7,4.6,9.5
Tony Delk,32,23,0,378,6.8,15.2,0.444,1.9,4.5,0.426,4.9,10.8,0.451,1.7,2.4,0.72,1.2,3.6,4.9,3.1,1.2,0.1,1.8,2.7,17.1
Lindsey Hunter,35,30,1,353,3.8,10.2,0.37,1.1,4.4,0.256,2.7,5.8,0.456,0.2,0.4,0.5,1.0,3.1,4.1,6.3,1.9,0.1,2.0,4.5,8.9
Dale Davis,36,28,2,178,1.8,4.9,0.375,0.0,0.2,0.0,1.8,4.7,0.391,1.6,3.0,0.5329999999999999,4.2,6.5,10.7,1.2,0.0,1.8,0.8,4.7,5.3
Jason Maxiell,22,26,0,159,5.2,12.2,0.426,0.0,0.0,,5.2,12.2,0.426,3.2,9.5,0.33299999999999996,2.7,3.6,6.3,0.7,0.9,1.1,2.5,3.2,13.6
Darko Miličić,20,25,0,140,4.4,8.5,0.515,0.0,0.5,0.0,4.4,8.0,0.5479999999999999,0.8,2.1,0.375,2.6,4.6,7.2,2.3,0.8,3.9,3.9,6.4,9.5
Amir Johnson,18,3,0,39,6.5,9.2,0.7,1.8,2.8,0.667,4.6,6.5,0.7140000000000001,3.7,3.7,1.0,2.8,0.9,3.7,2.8,0.0,1.8,3.7,6.5,18.5
Alex Acker,23,5,0,35,4.1,16.5,0.25,1.0,5.1,0.2,3.1,11.3,0.273,0.0,0.0,,1.0,4.1,5.1,4.1,1.0,0.0,4.1,4.1,9.3
Kelvin Cato,31,4,0,34,5.3,12.7,0.41700000000000004,0.0,0.0,,5.3,12.7,0.41700000000000004,0.0,0.0,,1.1,6.4,7.4,2.1,0.0,2.1,2.1,4.2,10.6
