PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Stephen Jackson,27,81,81,2910,5.8,14.2,0.41100000000000003,1.4,4.2,0.345,4.4,10.0,0.439,3.3,4.2,0.7859999999999999,0.6,3.3,3.9,2.8,1.3,0.5,2.5,2.4,16.4
Anthony Johnson,31,75,53,1981,4.9,11.0,0.44299999999999995,0.9,2.8,0.32899999999999996,3.9,8.1,0.48200000000000004,1.9,2.6,0.752,0.6,2.5,3.1,5.9,1.1,0.4,2.1,2.4,12.6
Fred Jones,26,68,2,1837,4.6,11.0,0.41700000000000004,1.2,3.7,0.337,3.3,7.3,0.457,2.4,3.1,0.763,0.4,3.0,3.3,3.0,1.1,0.4,2.1,2.8,12.8
Jermaine O'Neal,27,51,47,1802,7.6,16.1,0.47200000000000003,0.1,0.2,0.3,7.5,15.9,0.474,5.2,7.4,0.7090000000000001,2.0,7.5,9.5,2.7,0.5,2.3,3.0,3.5,20.5
Danny Granger,22,78,17,1765,4.5,9.7,0.462,0.6,1.9,0.32299999999999995,3.9,7.9,0.496,2.3,3.0,0.777,2.7,5.2,7.8,1.8,1.2,1.3,1.6,4.3,12.0
Jeff Foster,29,63,37,1581,3.1,5.7,0.552,0.0,0.1,0.0,3.1,5.6,0.561,2.2,3.6,0.604,5.1,8.0,13.1,1.1,0.9,0.6,1.5,4.3,8.5
Stephen Jackson,29,75,15,1557,3.9,9.9,0.396,2.0,5.5,0.364,1.9,4.5,0.435,2.8,3.1,0.91,0.4,3.1,3.5,5.2,0.9,0.1,2.7,2.5,12.6
Peja Stojaković,28,40,40,1454,6.8,14.7,0.461,2.3,5.6,0.40399999999999997,4.5,9.1,0.496,3.5,3.8,0.903,1.1,5.1,6.2,1.7,0.6,0.2,1.3,2.2,19.3
Austin Croshere,30,50,26,1148,4.1,8.9,0.46299999999999997,1.7,4.4,0.386,2.4,4.5,0.5379999999999999,2.8,3.2,0.882,1.9,6.4,8.3,1.9,0.7,0.2,1.5,3.3,12.8
Jamaal Tinsley,27,42,27,1122,5.1,12.4,0.409,0.5,2.2,0.22899999999999998,4.6,10.1,0.449,1.9,2.9,0.637,1.1,3.1,4.3,6.8,1.6,0.2,3.5,3.1,12.5
David Harrison,23,67,17,1034,5.2,10.2,0.503,0.0,0.0,,5.2,10.2,0.503,3.1,6.1,0.511,2.9,5.9,8.8,0.5,0.8,2.1,2.8,6.7,13.4
Scot Pollard,30,45,32,771,3.3,7.2,0.455,0.0,0.0,,3.3,7.2,0.455,1.4,1.8,0.763,3.4,6.8,10.2,1.1,1.7,0.9,1.2,5.4,7.9
Metta World Peace,26,16,16,603,6.5,14.1,0.46,1.1,3.2,0.33299999999999996,5.4,10.9,0.49700000000000005,4.4,7.2,0.612,1.6,3.1,4.7,2.1,2.5,0.7,2.6,2.7,18.5
Eddie Gill,27,41,0,122,3.0,13.3,0.222,2.1,6.8,0.304,0.9,6.5,0.136,5.3,6.8,0.7829999999999999,0.0,4.4,4.4,3.5,3.2,0.3,2.7,3.8,13.3
Samaki Walker,29,7,0,22,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,3.3,3.3,1.0,0.0,4.9,4.9,0.0,0.0,1.6,3.3,11.5,3.3
Jonathan Bender,25,2,0,21,6.9,8.6,0.8,0.0,0.0,,6.9,8.6,0.8,3.4,3.4,1.0,0.0,6.9,6.9,3.4,0.0,1.7,0.0,3.4,17.1
