Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2001,27,2139,SAS,San Antonio Spurs,Ira Newble,1975-01-20,26.0,NBA,SF,27.0,6.0,184.0,6.1,16.0,0.38,1.2,2.6,0.44,5.0,13.4,0.37,2.3,4.7,0.5,3.8,6.4,10.2,1.7,0.6,1.2,2.0,5.2,15.7,93.0,101.0
2002,1,2139,ATL,Atlanta Hawks,Ira Newble,1975-01-20,27.0,NBA,SF,42.0,35.0,1273.0,5.4,10.8,0.5,0.0,0.3,0.14,5.3,10.5,0.51,3.1,3.6,0.85,3.3,5.8,9.1,1.8,1.6,0.8,2.0,4.8,13.9,111.0,107.0
2003,1,2139,ATL,Atlanta Hawks,Ira Newble,1975-01-20,28.0,NBA,SF,73.0,45.0,1931.0,6.3,12.8,0.5,0.9,2.3,0.38,5.4,10.5,0.52,1.9,2.5,0.78,2.4,5.1,7.4,2.7,1.4,0.7,1.9,4.8,15.4,111.0,109.0
2004,6,2139,CLE,Cleveland Cavaliers,Ira Newble,1975-01-20,29.0,NBA,SF,64.0,25.0,1245.0,4.6,11.7,0.39,0.1,0.8,0.1,4.5,10.9,0.41,1.5,2.0,0.78,2.8,3.8,6.6,3.1,1.1,0.8,2.3,4.6,10.8,91.0,108.0
2005,6,2139,CLE,Cleveland Cavaliers,Ira Newble,1975-01-20,30.0,NBA,SG,74.0,69.0,1832.0,5.3,12.4,0.43,0.6,1.5,0.36,4.8,10.8,0.44,1.6,2.0,0.8,2.3,4.1,6.4,2.7,1.5,0.5,1.8,4.2,12.8,102.0,109.0
2006,6,2139,CLE,Cleveland Cavaliers,Ira Newble,1975-01-20,31.0,NBA,SG,36.0,3.0,353.0,2.6,8.6,0.3,0.5,2.0,0.23,2.1,6.7,0.32,1.7,2.4,0.69,3.2,5.3,8.5,1.4,0.8,1.5,1.8,7.1,7.3,86.0,107.0
2007,6,2139,CLE,Cleveland Cavaliers,Ira Newble,1975-01-20,32.0,NBA,SF,15.0,1.0,129.0,6.6,15.2,0.43,3.3,6.1,0.53,3.3,9.0,0.36,2.5,4.1,0.6,5.3,7.0,12.3,0.8,2.5,0.0,1.2,7.0,18.8,119.0,100.0
2008,31,2139,TOT,Total After Trade,Ira Newble,1975-01-20,33.0,NBA,"SF,SG",49.0,13.0,698.0,5.8,13.2,0.44,1.2,3.7,0.33,4.6,9.5,0.48,1.5,2.0,0.77,3.6,5.9,9.5,1.4,2.1,0.6,2.6,5.2,14.3,100.0,106.0
2008,6,2139,CLE,Cleveland Cavaliers,Ira Newble,1975-01-20,33.0,NBA,SG,41.0,13.0,650.0,5.8,12.9,0.45,1.2,3.7,0.33,4.6,9.3,0.5,1.6,2.1,0.77,3.4,6.0,9.3,1.1,2.2,0.6,2.5,5.2,14.5,101.0,106.0
2008,21,2139,SEA,Seattle Supersonics,Ira Newble,1975-01-20,33.0,NBA,SF,2.0,0.0,17.0,5.9,20.5,0.29,0.0,5.9,0.0,5.9,14.7,0.4,0.0,0.0,,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,11.7,70.0,118.0
2008,14,2139,LAL,Los Angeles Lakers,Ira Newble,1975-01-20,33.0,NBA,SF,6.0,0.0,31.0,4.9,14.6,0.33,1.6,3.2,0.5,3.2,11.3,0.29,0.0,0.0,,9.7,8.1,17.8,4.9,1.6,1.6,4.9,8.1,11.3,93.0,104.0
