PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Raymond Felton,21,80,54,2406,7.4,18.9,0.391,2.1,5.8,0.358,5.3,13.1,0.405,3.4,4.7,0.725,1.6,4.0,5.7,9.5,2.2,0.2,3.9,3.9,20.2,,100,109
Brevin Knight,30,69,67,2351,6.7,16.9,0.39899999999999997,0.1,0.3,0.231,6.7,16.6,0.402,5.5,6.9,0.8029999999999999,0.8,4.1,4.9,13.3,3.4,0.1,3.6,4.4,19.0,,105,106
Primož Brezec,26,79,79,2165,9.7,18.8,0.517,0.0,0.0,0.0,9.7,18.7,0.518,3.9,5.3,0.732,4.3,6.1,10.4,1.1,0.5,0.8,2.0,5.4,23.3,,111,110
Jumaine Jones,26,76,42,2089,7.3,18.1,0.405,2.8,8.2,0.34299999999999997,4.5,9.9,0.456,2.2,3.0,0.727,2.6,6.7,9.2,1.5,1.7,0.5,1.8,4.9,19.6,,103,108
Gerald Wallace,23,55,52,1895,8.6,16.0,0.5379999999999999,0.4,1.4,0.28,8.2,14.6,0.562,5.1,8.3,0.614,3.3,7.8,11.2,2.6,3.7,3.1,2.7,4.1,22.7,,112,100
Melvin Ely,27,57,22,1348,8.2,16.2,0.508,0.0,0.1,0.0,8.2,16.1,0.511,4.9,7.3,0.667,3.6,7.0,10.6,2.9,1.1,1.7,3.8,6.1,21.3,,103,107
Bernard Robinson,25,66,18,1303,6.2,14.4,0.43,0.1,0.8,0.095,6.1,13.6,0.451,4.2,5.3,0.7909999999999999,2.4,6.2,8.6,3.0,3.2,0.4,2.9,5.6,16.6,,98,105
Matt Carroll,25,78,6,1275,7.7,19.2,0.40299999999999997,2.9,7.5,0.389,4.8,11.7,0.41200000000000003,5.6,6.8,0.821,1.4,5.0,6.3,1.4,1.9,0.4,1.9,4.8,23.9,,108,108
Kareem Rush,25,47,25,1111,8.4,21.7,0.386,2.6,7.6,0.348,5.7,14.1,0.40700000000000003,2.5,3.6,0.7140000000000001,0.8,3.9,4.8,2.3,1.8,0.6,3.0,3.7,21.9,,91,109
Emeka Okafor,23,26,25,874,7.7,18.6,0.415,0.0,0.0,,7.7,18.6,0.415,4.8,7.3,0.6559999999999999,5.5,9.8,15.3,1.8,1.3,2.9,3.1,5.2,20.2,,96,104
Keith Bogans,25,39,9,848,6.9,17.4,0.396,2.0,5.9,0.337,4.9,11.5,0.426,4.8,6.4,0.762,1.8,4.7,6.4,2.7,2.4,0.2,2.5,4.7,20.7,,102,108
Jake Voskuhl,28,51,2,818,7.2,16.4,0.43700000000000006,0.1,0.2,0.33299999999999996,7.1,16.2,0.43799999999999994,2.6,3.8,0.6829999999999999,3.9,7.6,11.5,2.4,1.6,1.4,2.1,9.9,17.0,,100,106
Alan Anderson,23,36,7,564,6.8,16.5,0.414,2.2,5.3,0.414,4.6,11.2,0.415,3.0,3.7,0.805,2.1,4.3,6.4,2.9,1.0,0.4,2.9,4.4,18.9,,101,111
Sean May,21,23,1,398,9.0,22.1,0.409,0.0,0.6,0.0,9.0,21.4,0.42200000000000004,6.3,8.3,0.7659999999999999,5.4,8.6,14.1,2.8,2.2,1.5,4.3,7.5,24.4,,96,104
Kevin Burleson,26,39,1,340,3.3,13.3,0.25,1.5,8.2,0.185,1.8,5.1,0.353,2.4,2.6,0.941,0.6,3.3,3.9,7.3,3.9,0.3,3.8,9.5,10.6,,79,105
Lonny Baxter,27,18,0,119,5.2,13.8,0.375,0.0,0.0,,5.2,13.8,0.375,5.2,6.9,0.75,3.0,11.2,14.2,0.9,0.9,0.4,3.0,3.5,15.5,,91,107
