PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Carmelo Anthony,21,80,80,2941,13.1,27.3,0.48100000000000004,0.6,2.6,0.243,12.5,24.7,0.506,10.0,12.3,0.8079999999999999,2.1,4.7,6.8,3.8,1.5,0.7,3.8,4.0,36.9,,110,108
Andre Miller,29,82,82,2937,7.0,15.2,0.46299999999999997,0.1,0.5,0.185,6.9,14.7,0.47200000000000003,5.4,7.4,0.738,1.6,4.5,6.1,11.7,1.8,0.3,4.5,3.7,19.6,,107,107
Marcus Camby,31,56,54,1857,8.3,17.9,0.465,0.0,0.3,0.091,8.3,17.6,0.47200000000000003,3.1,4.3,0.7120000000000001,3.6,14.7,18.4,3.2,2.2,5.1,2.5,4.3,19.7,,102,95
Greg Buckner,29,73,27,1758,5.3,12.1,0.434,2.5,7.1,0.354,2.8,5.1,0.546,1.2,1.6,0.782,0.9,5.2,6.1,3.7,2.5,0.6,1.5,5.2,14.3,,111,105
Francisco Elson,29,72,54,1579,4.9,9.2,0.532,0.0,0.2,0.2,4.9,9.0,0.5379999999999999,1.6,2.4,0.662,3.2,7.8,11.0,1.5,1.7,1.5,2.1,6.8,11.4,,105,104
Kenyon Martin,28,56,49,1546,9.8,19.8,0.495,0.2,0.7,0.22699999999999998,9.7,19.1,0.505,4.0,5.6,0.7120000000000001,3.1,8.6,11.7,2.6,1.4,1.7,2.4,5.7,23.8,,107,104
Earl Boykins,29,60,0,1542,9.0,21.9,0.41,2.1,5.9,0.34600000000000003,6.9,16.0,0.434,5.0,5.8,0.8740000000000001,0.7,2.0,2.7,7.6,1.6,0.1,2.8,2.4,25.1,,107,110
Eduardo Nájera,29,64,3,1449,4.5,10.6,0.42200000000000004,0.1,0.4,0.33299999999999996,4.3,10.2,0.426,3.1,4.0,0.7809999999999999,4.5,6.9,11.5,1.8,1.9,1.2,1.9,5.8,12.2,,106,105
Earl Watson,26,46,10,975,6.3,14.8,0.429,3.6,9.0,0.395,2.8,5.8,0.48200000000000004,1.9,3.1,0.627,0.9,3.6,4.5,8.4,1.9,0.4,3.9,5.0,18.2,,105,108
DerMarr Johnson,25,58,21,924,7.3,16.9,0.431,3.1,8.8,0.35,4.2,8.1,0.521,1.9,2.3,0.81,1.1,4.3,5.3,3.0,1.4,1.4,2.5,4.8,19.6,,103,107
Ruben Patterson,30,26,20,736,9.7,17.8,0.5429999999999999,0.1,0.4,0.16699999999999998,9.6,17.4,0.552,4.5,7.8,0.58,3.1,3.1,6.2,4.7,2.4,0.6,4.7,4.9,23.9,,102,107
Reggie Evans,25,26,2,605,3.6,8.0,0.45299999999999996,0.0,0.0,,3.6,8.0,0.45299999999999996,4.1,8.2,0.505,4.8,14.3,19.1,1.3,1.4,0.4,3.7,6.0,11.4,,91,102
Linas Kleiza,21,61,2,519,7.6,17.0,0.445,0.2,1.3,0.154,7.4,15.8,0.469,5.6,8.0,0.7040000000000001,3.7,7.7,11.4,1.5,1.0,1.3,1.6,8.6,21.0,,109,106
Howard Eisley,33,19,0,282,5.4,15.6,0.349,2.2,6.9,0.316,3.3,8.7,0.375,3.6,4.3,0.833,0.4,3.1,3.4,8.0,1.4,0.4,3.3,4.2,16.7,,98,109
Voshon Lenard,32,12,6,238,9.0,22.1,0.408,2.1,7.5,0.28600000000000003,6.9,14.6,0.47100000000000003,1.1,2.8,0.385,0.4,5.6,6.0,3.9,1.7,0.4,2.4,4.5,21.3,,91,107
Julius Hodge,22,14,0,33,7.7,20.1,0.385,0.0,0.0,,7.7,20.1,0.385,4.6,12.4,0.375,7.7,3.1,10.8,9.3,3.1,0.0,12.4,10.8,20.1,,72,106
Andre Miller,23,1,0,3,0.0,17.0,0.0,0.0,0.0,,0.0,17.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.1,17.0,0.0,,0,114
Bryon Russell,35,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,,211,103
Charles Smith,30,1,0,2,0.0,25.6,0.0,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,,0,113
