SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2006,21,SEA,Ray Allen,30,78,78,3022,11.8,26.0,0.45,4.7,11.3,0.41,7.1,14.7,0.49,5.6,6.2,0.9,1.2,4.5,5.8,5.0,1.8,0.3,3.3,2.6,33.9,,118,116
2006,21,SEA,Rashard Lewis,26,78,77,2876,9.8,21.0,0.47,2.6,6.7,0.38,7.2,14.2,0.51,6.4,7.8,0.82,2.0,5.1,7.1,3.3,1.9,0.9,2.6,3.5,28.6,,119,115
2006,21,SEA,Luke Ridnour,24,79,77,2625,6.7,15.9,0.42,0.9,3.0,0.29,5.8,13.0,0.45,4.0,4.5,0.88,0.9,3.8,4.7,11.0,2.5,0.4,3.2,3.6,18.2,,112,115
2006,21,SEA,Damien Wilkins,26,82,12,1525,6.6,14.9,0.44,0.5,1.9,0.25,6.1,13.0,0.47,4.7,5.6,0.84,2.7,3.9,6.6,3.7,2.5,0.4,2.9,4.9,18.4,,108,114
2006,21,SEA,Nick Collison,25,66,27,1448,7.5,14.3,0.52,0.0,0.1,0.0,7.5,14.1,0.53,2.9,4.1,0.7,5.2,8.1,13.3,2.7,0.8,1.3,2.8,7.7,17.8,,112,114
2006,21,SEA,Johan Petro,20,68,41,1282,6.3,12.3,0.51,0.0,0.0,,6.3,12.3,0.51,1.9,3.1,0.63,4.5,7.6,12.1,0.6,1.0,2.1,2.5,8.7,14.4,,105,113
2006,21,SEA,Vladimir RadmanoviA,25,47,16,1089,7.4,18.5,0.4,3.5,9.4,0.37,3.9,9.0,0.44,2.6,3.0,0.89,1.9,7.1,9.0,3.5,1.5,0.7,2.5,6.3,20.9,,108,114
2006,21,SEA,Ronald Murray,26,48,2,1085,8.6,21.8,0.4,0.8,3.7,0.22,7.8,18.1,0.43,4.8,6.7,0.72,0.9,3.3,4.2,5.8,1.4,0.2,3.8,3.3,22.9,,96,117
2006,21,SEA,Robert Swift,20,47,20,987,6.6,12.8,0.52,0.0,0.0,,6.6,12.8,0.52,2.8,4.8,0.58,5.0,9.0,14.0,0.4,0.8,3.0,2.6,7.5,16.0,,106,112
2006,21,SEA,Chris Wilcox,23,29,23,872,10.0,16.9,0.59,0.0,0.0,,10.0,16.9,0.59,4.4,5.6,0.79,4.3,9.9,14.2,2.0,1.1,0.8,2.4,4.8,24.5,,124,113
2006,21,SEA,Reggie Evans,25,41,23,788,5.8,11.5,0.51,0.0,0.1,0.0,5.8,11.4,0.51,4.4,8.0,0.55,7.6,10.8,18.3,1.5,1.6,0.3,2.7,6.3,16.1,,112,112
2006,21,SEA,Earl Watson,26,24,0,603,8.5,19.7,0.43,3.6,8.7,0.42,4.9,11.0,0.44,3.3,4.5,0.73,0.6,5.6,6.3,11.2,2.7,0.3,5.3,5.6,24.0,,108,113
2006,21,SEA,Mikki Moore,30,47,1,583,4.9,11.1,0.44,0.0,0.2,0.0,4.9,11.0,0.44,4.1,5.6,0.74,4.0,7.7,11.7,2.4,0.6,1.3,3.6,8.3,13.8,,99,115
2006,21,SEA,Vitaly Potapenko,30,24,12,321,5.2,10.4,0.5,0.0,0.0,,5.2,10.4,0.5,1.6,2.8,0.59,4.2,5.9,10.1,1.1,0.3,0.3,2.3,7.2,12.1,,104,118
2006,21,SEA,Danny Fortson,29,23,1,276,5.1,9.7,0.53,0.0,0.0,,5.1,9.7,0.53,6.3,8.2,0.77,5.9,8.9,14.8,0.4,0.8,0.4,4.9,14.4,16.5,,105,114
2006,21,SEA,Mateen Cleaves,28,27,0,230,5.7,16.2,0.35,0.9,3.6,0.25,4.8,12.5,0.38,4.3,5.5,0.79,0.5,2.7,3.2,9.6,0.7,0.5,3.2,6.8,16.6,,101,119
2006,21,SEA,Mike Wilks,26,10,0,105,6.0,15.5,0.39,0.5,2.5,0.2,5.5,13.0,0.42,9.5,14.5,0.66,1.5,4.5,6.0,7.0,3.0,0.0,4.5,3.5,21.9,,102,113
2006,21,SEA,Noel Felix,24,12,0,82,3.8,16.0,0.24,0.6,1.9,0.33,3.2,14.1,0.23,3.2,5.1,0.62,1.9,6.4,8.3,1.3,1.3,1.9,5.1,8.3,11.5,,62,114
2006,21,SEA,Rick Brunson,33,4,0,31,8.4,13.5,0.62,0.0,1.7,0.0,8.4,11.8,0.71,0.0,0.0,,0.0,3.4,3.4,3.4,0.0,0.0,5.1,1.7,16.9,,93,121
