SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2006,3,NJN,Richard Jefferson,25,78,78,3059,8.6,17.6,0.49,1.0,3.3,0.32,7.6,14.3,0.53,8.2,10.1,0.81,1.7,7.7,9.3,5.2,1.0,0.3,3.0,3.4,26.6,,117,104
2006,3,NJN,Jason Kidd,32,80,80,2975,6.6,16.3,0.4,2.5,7.1,0.35,4.1,9.2,0.44,3.5,4.4,0.8,1.5,8.9,10.4,12.1,2.7,0.5,3.4,2.8,19.1,,110,99
2006,3,NJN,Vince Carter,29,79,79,2906,12.0,27.9,0.43,2.3,6.7,0.34,9.7,21.2,0.46,8.8,11.0,0.8,2.5,6.0,8.5,6.2,1.7,1.0,3.9,4.3,35.1,,107,102
2006,3,NJN,Nenad Krstic,22,80,80,2469,9.7,19.1,0.51,0.0,0.1,0.25,9.7,19.0,0.51,4.0,5.7,0.7,3.9,7.2,11.1,1.9,0.7,1.4,2.9,6.4,23.4,,104,103
2006,3,NJN,Jason Collins,27,71,70,1895,2.9,7.4,0.4,0.1,0.3,0.25,2.8,7.0,0.4,1.2,2.4,0.51,2.6,7.0,9.6,2.0,1.3,1.1,1.7,7.1,7.2,,90,102
2006,3,NJN,Clifford Robinson,39,80,13,1863,6.3,14.7,0.43,1.7,5.0,0.34,4.6,9.7,0.47,1.5,2.3,0.66,1.6,6.1,7.7,2.6,1.3,1.1,1.8,5.9,15.8,,99,103
2006,3,NJN,Jacque Vaughn,30,80,6,1234,4.6,10.6,0.44,0.0,0.3,0.17,4.6,10.3,0.44,2.6,3.5,0.73,0.7,3.2,3.9,5.3,1.8,0.0,2.3,6.1,11.9,,98,105
2006,3,NJN,Scott Padgett,29,62,1,718,5.3,15.0,0.35,3.1,9.0,0.35,2.2,6.0,0.36,2.0,2.5,0.79,4.2,8.1,12.3,3.1,2.1,0.9,1.6,6.7,15.7,,106,100
2006,3,NJN,Zoran Planinic,23,56,1,596,5.9,16.4,0.36,1.2,5.0,0.23,4.8,11.4,0.42,4.1,5.9,0.7,1.3,5.4,6.6,4.8,1.8,0.4,3.9,8.2,17.1,,87,103
2006,3,NJN,Lamond Murray,32,57,1,576,6.7,16.8,0.4,2.5,7.2,0.35,4.2,9.6,0.44,2.3,3.7,0.62,2.7,9.6,12.2,1.2,1.6,0.6,2.0,6.1,18.2,,97,101
2006,3,NJN,Jeff McInnis,31,28,1,486,6.9,15.7,0.44,0.3,1.8,0.19,6.6,14.0,0.47,2.2,3.2,0.69,1.2,4.3,5.5,5.7,1.2,0.2,3.2,4.1,16.4,,93,105
2006,3,NJN,Marc Jackson,31,37,0,433,8.1,18.3,0.45,0.0,0.0,,8.1,18.3,0.45,4.7,5.9,0.79,3.7,7.3,11.0,2.7,0.6,0.7,3.5,8.6,21.0,,97,104
2006,3,NJN,Antoine Wright,21,39,0,370,4.2,11.7,0.36,0.1,2.2,0.07,4.0,9.5,0.42,1.6,3.2,0.5,1.2,3.2,4.3,1.7,0.6,0.4,3.0,6.1,10.1,,71,107
2006,3,NJN,Bostjan Nachbar,25,11,0,97,6.6,17.6,0.38,1.1,7.7,0.14,5.5,9.9,0.56,2.8,4.4,0.62,2.2,3.9,6.1,2.8,1.7,0.0,2.2,7.2,17.1,,90,105
2006,3,NJN,John Thomas,30,2,0,36,1.5,8.9,0.17,0.0,0.0,,1.5,8.9,0.17,0.0,0.0,,10.4,4.5,14.8,0.0,1.5,1.5,3.0,5.9,3.0,,72,103
2006,3,NJN,Linton Johnson,25,9,0,35,7.6,15.3,0.5,0.0,0.0,,7.6,15.3,0.5,1.5,6.1,0.25,0.0,10.7,10.7,3.1,3.1,0.0,6.1,10.7,16.8,,70,97
2006,3,NJN,Derrick Zimmerman,24,2,0,32,3.3,5.0,0.67,0.0,0.0,,3.3,5.0,0.67,0.0,0.0,,1.7,5.0,6.7,11.7,0.0,0.0,6.7,6.7,6.7,,88,108
