Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
571,570.0,216.0,13.07,0.97,2.27,0.43,0.0,0.0,0,0.97,2.27,0.43,0.43,1.04,1.48,0.7,1.07,1.31,2.36,0.57,0.2,0.12,0.54,2.04,3.0
