Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2009,3,NJN,New Jersey Nets,Vince Carter,32,80,80,2946,10.7,24.4,0.44,2.7,7.1,0.38,7.9,17.3,0.46,6.1,7.4,0.82,1.3,6.1,7.4,6.8,1.5,0.7,3.0,4.2,30.1,,112,112
2009,3,NJN,New Jersey Nets,Brook Lopez,20,82,75,2501,9.6,18.0,0.53,0.0,0.0,0.0,9.6,18.0,0.53,3.7,4.6,0.79,4.8,9.4,14.2,1.8,0.9,3.2,3.1,5.5,22.8,,110,108
2009,3,NJN,New Jersey Nets,Devin Harris,25,69,69,2494,9.7,22.2,0.44,1.4,4.7,0.29,8.4,17.5,0.48,10.6,13.0,0.82,0.6,4.3,4.9,10.2,2.4,0.3,4.5,3.5,31.5,,113,111
2009,3,NJN,New Jersey Nets,Keyon Dooling,28,77,18,2074,6.7,15.4,0.44,2.5,6.0,0.42,4.2,9.3,0.45,3.3,4.0,0.82,0.6,3.4,4.0,7.0,1.8,0.2,2.7,3.5,19.3,,112,113
2009,3,NJN,New Jersey Nets,Jarvis Hayes,27,74,1,1832,7.5,16.8,0.44,2.7,7.1,0.38,4.8,9.7,0.49,1.0,1.5,0.69,0.8,7.0,7.8,1.6,1.5,0.2,1.4,4.7,18.8,,105,112
2009,3,NJN,New Jersey Nets,Bobby Simmons,28,71,44,1729,6.1,13.6,0.45,3.6,8.1,0.45,2.5,5.5,0.45,1.3,1.8,0.74,2.2,6.3,8.6,2.8,1.5,0.3,1.9,5.7,17.2,,116,112
2009,3,NJN,New Jersey Nets,Yi Jianlian,21,61,52,1421,7.2,18.8,0.38,1.8,5.3,0.34,5.4,13.5,0.4,3.6,4.6,0.77,2.5,9.7,12.2,2.3,1.1,1.4,2.6,5.9,19.7,,96,110
2009,3,NJN,New Jersey Nets,Ryan Anderson,20,66,30,1312,6.5,16.6,0.39,2.8,7.7,0.36,3.7,8.9,0.42,4.0,4.7,0.84,4.2,8.4,12.7,2.1,1.8,0.8,2.6,6.4,19.8,,108,109
2009,3,NJN,New Jersey Nets,Trenton Hassell,29,53,31,1094,4.2,9.3,0.45,0.1,0.4,0.25,4.1,8.9,0.46,1.0,1.2,0.8,2.4,4.7,7.1,2.5,1.0,0.8,1.5,4.5,9.5,,103,114
2009,3,NJN,New Jersey Nets,Josh Boone,24,62,7,995,6.1,11.5,0.53,0.0,0.0,,6.1,11.5,0.53,1.7,4.6,0.38,5.6,8.3,13.8,1.7,1.2,2.6,1.7,5.7,13.8,,110,109
2009,3,NJN,New Jersey Nets,Chris Douglas-Roberts,22,44,3,585,7.4,16.1,0.46,0.3,1.1,0.25,7.1,15.0,0.48,4.7,5.7,0.82,1.3,3.3,4.6,4.7,1.1,0.6,2.8,3.1,19.7,,106,115
2009,3,NJN,New Jersey Nets,Sean Williams,22,33,0,366,4.4,10.5,0.42,0.0,0.0,,4.4,10.5,0.42,2.9,4.7,0.62,5.0,6.6,11.5,1.9,1.0,4.2,2.9,10.5,11.7,,96,108
2009,3,NJN,New Jersey Nets,Eduardo Najera,32,27,0,319,5.5,12.4,0.45,0.8,4.2,0.2,4.7,8.2,0.57,1.3,3.7,0.36,2.8,8.4,11.2,3.2,1.7,0.7,3.0,8.4,13.2,,93,110
2009,3,NJN,New Jersey Nets,Maurice Ager,24,20,0,97,8.3,23.7,0.35,0.0,3.3,0.0,8.3,20.4,0.4,2.2,4.4,0.5,1.7,3.9,5.5,1.7,0.6,1.1,2.2,9.4,18.7,,77,115
2009,3,NJN,New Jersey Nets,Stromile Swift,29,6,0,64,7.5,12.5,0.6,0.0,0.0,,7.5,12.5,0.6,4.2,9.2,0.46,4.2,6.7,10.8,0.8,0.0,1.7,5.8,12.5,19.2,,91,113
