Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2009,9,DET,Detroit Pistons,Tayshaun Prince,28,82,82,3057,8.3,18.5,0.45,1.0,2.6,0.4,7.3,15.9,0.46,3.4,4.4,0.78,2.3,6.3,8.6,4.6,0.8,0.9,1.8,1.9,21.1,,110,110
2009,9,DET,Detroit Pistons,Rodney Stuckey,22,79,65,2517,8.8,20.1,0.44,0.5,1.7,0.3,8.3,18.4,0.45,5.1,6.4,0.8,1.5,4.5,6.0,8.5,1.7,0.2,3.8,4.8,23.3,,104,110
2009,9,DET,Detroit Pistons,Richard Hamilton,30,67,51,2279,11.3,25.3,0.45,1.7,4.6,0.37,9.6,20.7,0.46,5.4,6.4,0.85,1.1,4.0,5.0,7.2,1.0,0.1,3.2,4.3,29.7,,108,112
2009,9,DET,Detroit Pistons,Rasheed Wallace,34,66,63,2123,7.9,18.8,0.42,2.9,8.3,0.35,4.9,10.5,0.47,2.0,2.6,0.77,1.5,11.3,12.8,2.4,1.6,2.2,1.5,5.1,20.7,,107,103
2009,9,DET,Detroit Pistons,Allen Iverson,33,54,50,1970,9.3,22.3,0.42,0.7,2.6,0.29,8.5,19.7,0.43,7.1,9.0,0.79,0.8,3.9,4.6,7.4,2.4,0.1,3.8,2.3,26.4,,102,109
2009,9,DET,Detroit Pistons,Antonio McDyess,34,62,30,1866,7.9,15.6,0.51,0.0,0.0,,7.9,15.6,0.51,1.8,2.6,0.7,5.5,12.5,18.0,2.5,1.2,1.5,1.5,5.7,17.7,,115,104
2009,9,DET,Detroit Pistons,Jason Maxiell,25,78,4,1408,7.2,12.6,0.57,0.0,0.0,0.0,7.2,12.5,0.58,3.3,6.2,0.53,6.6,6.1,12.7,0.9,1.0,2.5,1.8,6.2,17.8,,120,108
2009,9,DET,Detroit Pistons,Arron Afflalo,23,74,8,1234,5.9,13.5,0.44,1.9,4.8,0.4,3.9,8.7,0.46,2.6,3.2,0.82,1.3,4.7,6.0,2.0,1.3,0.6,1.9,6.5,16.3,,107,110
2009,9,DET,Detroit Pistons,Kwame Brown,26,58,30,999,5.0,9.4,0.53,0.0,0.0,,5.0,9.4,0.53,3.5,6.8,0.52,5.0,11.0,16.1,1.8,1.3,1.3,2.8,7.6,13.5,,106,105
2009,9,DET,Detroit Pistons,Amir Johnson,21,62,24,911,5.9,9.9,0.6,0.0,0.0,,5.9,9.9,0.6,1.4,2.1,0.66,6.2,7.9,14.1,1.2,1.2,3.6,2.0,10.4,13.2,,120,105
2009,9,DET,Detroit Pistons,Will Bynum,26,57,1,803,10.8,23.6,0.46,0.2,1.3,0.16,10.5,22.3,0.47,6.5,8.2,0.8,1.3,3.9,5.2,10.8,2.3,0.1,5.2,5.9,28.3,,103,109
2009,9,DET,Detroit Pistons,Walter Herrmann,29,59,0,630,7.2,18.2,0.4,3.6,10.5,0.34,3.6,7.6,0.47,1.7,2.2,0.76,2.5,6.9,9.4,1.9,0.6,0.4,1.5,3.8,19.7,,107,110
2009,9,DET,Detroit Pistons,Chauncey Billups,32,2,2,70,5.5,16.6,0.33,1.6,5.5,0.29,4.0,11.1,0.36,7.1,7.9,0.9,0.8,7.1,7.9,11.9,2.4,0.8,3.2,2.4,19.8,,110,106
2009,9,DET,Detroit Pistons,Alex Acker,26,7,0,20,11.1,30.4,0.36,0.0,11.1,0.0,11.1,19.4,0.57,2.8,5.5,0.5,0.0,5.5,5.5,2.8,5.5,2.8,0.0,0.0,24.9,,86,98
2009,9,DET,Detroit Pistons,Walter Sharpe,22,8,0,20,11.1,30.4,0.36,0.0,5.5,0.0,11.1,24.9,0.44,0.0,5.5,0.0,0.0,8.3,8.3,0.0,0.0,5.5,0.0,8.3,22.1,,71,105
