SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007 - 08,ALT,82,19855,39.5,87.0,0.45399999999999996,5.1,14.3,0.35600000000000004,34.4,72.7,0.473,22.8,29.6,0.772,13.4,32.6,46.0,23.9,8.0,5.9,16.2,22.2,106.9
