Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1991,23.0,TOT,NBA,PF,55.0,2.0,819.0,7.5,16.2,0.465,0.0,0.2,0.0,7.5,16.0,0.472,2.6,3.7,0.712,4.6,8.3,12.9,1.9,2.0,1.6,2.4,5.6,17.7,,105.0,108.0
1991,23.0,DEN,NBA,PF,17.0,0.0,279.0,8.5,18.2,0.467,0.0,0.3,0.0,8.5,17.9,0.475,2.4,3.3,0.727,4.7,8.6,13.3,2.4,2.4,1.4,2.7,6.7,19.4,,103.0,111.0
1991,23.0,NJN,NBA,PF,38.0,2.0,540.0,7.0,15.0,0.464,0.0,0.2,0.0,7.0,14.9,0.47,2.8,3.9,0.705,4.6,8.1,12.6,1.5,1.7,1.8,2.2,5.0,16.7,,105.0,106.0
1992,24.0,NJN,NBA,PF,82.0,24.0,1714.0,8.9,19.2,0.463,0.2,0.7,0.348,8.6,18.5,0.467,3.3,4.3,0.75,5.3,7.6,12.9,2.4,1.4,1.2,2.3,5.7,21.2,,111.0,109.0
1993,25.0,DET,NBA,PF,81.0,46.0,2183.0,11.6,25.3,0.461,0.2,0.8,0.278,11.4,24.4,0.467,4.7,6.0,0.791,4.2,7.0,11.1,2.6,1.0,1.2,3.3,6.6,28.3,,105.0,109.0
1994,26.0,DET,NBA,PF,80.0,74.0,2773.0,10.8,21.2,0.511,0.4,1.3,0.329,10.4,19.8,0.523,3.3,4.2,0.797,3.5,8.8,12.4,3.3,1.2,1.1,2.8,5.7,25.4,,110.0,109.0
1995,27.0,DET,NBA,PF,72.0,69.0,2514.0,8.5,19.1,0.447,2.2,5.8,0.382,6.3,13.3,0.475,3.6,4.5,0.799,2.5,8.9,11.4,3.3,1.4,0.7,3.0,5.2,22.9,,107.0,112.0
1996,28.0,DET,NBA,PF,82.0,5.0,1656.0,9.4,22.3,0.419,2.7,6.8,0.396,6.6,15.5,0.429,4.0,5.2,0.771,3.6,8.1,11.6,3.2,1.4,0.7,3.2,6.5,25.4,,105.0,104.0
1997,29.0,DET,NBA,PF,79.0,5.0,1997.0,8.9,20.0,0.444,5.0,11.8,0.422,3.9,8.2,0.477,1.6,2.0,0.829,1.9,8.8,10.7,2.8,1.0,0.8,2.4,4.6,24.4,,114.0,105.0
1998,30.0,MIA,NBA,PF,50.0,0.0,782.0,5.7,14.4,0.393,1.7,5.7,0.309,3.9,8.7,0.448,1.7,2.3,0.758,2.4,8.2,10.6,2.7,1.3,0.6,3.1,9.0,14.8,,94.0,102.0
1999,31.0,MIA,NBA,PF,1.0,0.0,29.0,5.9,15.6,0.375,3.9,7.8,0.5,2.0,7.8,0.25,2.0,3.9,0.5,5.9,2.0,7.8,0.0,2.0,0.0,5.9,5.9,17.6,,85.0,103.0
2001,33.0,IND,NBA,PF,14.0,0.0,113.0,5.2,16.2,0.324,1.4,8.1,0.176,3.8,8.1,0.471,0.0,0.0,,1.9,8.1,10.0,2.4,1.4,0.5,4.8,9.5,11.9,,67.0,102.0
