Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,27.0,KCK,NBA,SF,68.0,,2347.0,8.7,17.1,0.512,0.1,0.3,0.318,8.6,16.7,0.516,2.2,2.8,0.801,1.7,4.2,5.9,2.2,1.3,0.7,1.7,3.5,19.8
1981,28.0,KCK,NBA,SF,81.0,,2902.0,8.5,17.8,0.477,0.3,1.0,0.325,8.2,16.9,0.485,1.7,2.5,0.686,1.6,3.8,5.4,2.8,1.2,0.6,2.0,3.6,19.0
1982,29.0,CLE,NBA,SF,54.0,39.0,1638.0,5.7,12.9,0.441,0.1,0.5,0.217,5.6,12.4,0.451,1.5,2.0,0.733,2.8,3.9,6.7,2.9,1.6,0.3,1.6,4.2,13.0
1983,30.0,TOT,NBA,SF,75.0,35.0,1793.0,7.5,15.8,0.475,0.2,0.6,0.313,7.3,15.2,0.481,1.7,2.1,0.794,2.0,3.7,5.7,2.3,0.9,0.3,2.5,4.6,16.9
1983,30.0,CLE,NBA,SF,35.0,35.0,1290.0,7.8,16.3,0.48,0.3,0.6,0.409,7.6,15.7,0.483,1.8,2.1,0.844,1.9,3.9,5.8,2.4,0.6,0.3,2.6,4.0,17.7
1983,30.0,BOS,NBA,SF,40.0,0.0,503.0,6.7,14.7,0.459,0.1,0.7,0.1,6.7,14.0,0.477,1.4,2.1,0.667,2.1,3.2,5.3,2.2,1.4,0.4,2.3,5.9,15.0
1984,31.0,BOS,NBA,SF,68.0,5.0,916.0,5.8,13.1,0.444,0.1,0.5,0.154,5.7,12.6,0.456,1.1,1.4,0.829,1.6,3.9,5.5,2.6,1.1,0.3,1.7,4.2,12.9
1985,32.0,BOS,NBA,SF,78.0,5.0,1127.0,7.0,14.7,0.478,0.5,1.1,0.5,6.5,13.6,0.477,1.3,1.8,0.764,1.8,3.3,5.1,3.0,0.7,0.3,1.5,3.5,15.9
1986,33.0,BOS,NBA,SF,79.0,19.0,1402.0,7.3,15.5,0.473,0.4,1.2,0.354,6.9,14.3,0.483,1.2,1.7,0.662,1.7,3.2,4.9,2.1,1.0,0.6,1.4,3.3,16.3
1987,34.0,BOS,NBA,SF,6.0,2.0,78.0,4.2,12.5,0.333,0.5,0.9,0.5,3.7,11.5,0.32,0.5,0.9,0.5,1.4,2.8,4.2,2.8,0.9,0.9,1.4,2.8,9.2
