Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,29,2335,UTA,Utah Jazz,24.0,NBA,C,82.0,,2349.0,296.0,566.0,0.52,0.0,2.0,0.0,296.0,564.0,0.52,0.52,139.0,167.0,0.83,124.0,436.0,560.0,131.0,45.0,162.0,103.0,283.0,731.0
1981,29,2335,UTA,Utah Jazz,25.0,NBA,PF,82.0,,2808.0,324.0,614.0,0.53,3.0,6.0,0.5,321.0,608.0,0.53,0.53,126.0,162.0,0.78,160.0,469.0,629.0,161.0,67.0,174.0,122.0,342.0,777.0
1982,29,2335,UTA,Utah Jazz,26.0,NBA,PF,82.0,56.0,1698.0,220.0,428.0,0.51,3.0,10.0,0.3,217.0,418.0,0.52,0.52,97.0,120.0,0.81,117.0,294.0,411.0,94.0,51.0,65.0,69.0,235.0,540.0
1983,29,2335,UTA,Utah Jazz,27.0,NBA,PF,75.0,50.0,2331.0,329.0,697.0,0.47,1.0,5.0,0.2,328.0,692.0,0.47,0.47,166.0,221.0,0.75,155.0,366.0,521.0,168.0,64.0,116.0,100.0,264.0,825.0
1984,6,2335,CLE,Cleveland Cavaliers,28.0,NBA,PF,51.0,4.0,858.0,75.0,171.0,0.44,1.0,5.0,0.2,74.0,166.0,0.45,0.44,34.0,43.0,0.79,57.0,125.0,182.0,49.0,20.0,33.0,28.0,114.0,185.0
1985,6,2335,CLE,Cleveland Cavaliers,29.0,NBA,PF,79.0,6.0,1656.0,210.0,457.0,0.46,3.0,17.0,0.18,207.0,440.0,0.47,0.46,109.0,137.0,0.8,148.0,325.0,473.0,79.0,47.0,58.0,70.0,220.0,532.0
1986,6,2335,CLE,Cleveland Cavaliers,30.0,NBA,PF,81.0,3.0,1496.0,166.0,348.0,0.48,2.0,10.0,0.2,164.0,338.0,0.48,0.48,72.0,100.0,0.72,121.0,252.0,373.0,78.0,33.0,32.0,68.0,187.0,406.0
1987,31,2335,TOT,Total After Trade,31.0,NBA,PF,58.0,2.0,604.0,62.0,122.0,0.51,0.0,4.0,0.0,62.0,118.0,0.52,0.51,40.0,50.0,0.8,30.0,71.0,101.0,35.0,9.0,34.0,21.0,77.0,164.0
1987,6,2335,CLE,Cleveland Cavaliers,31.0,NBA,PF,37.0,1.0,437.0,41.0,82.0,0.5,0.0,3.0,0.0,41.0,79.0,0.52,0.5,31.0,39.0,0.8,20.0,57.0,77.0,28.0,6.0,22.0,17.0,51.0,113.0
1987,5,2335,CHI,Chicago Bulls,31.0,NBA,PF,21.0,1.0,167.0,21.0,40.0,0.52,0.0,1.0,0.0,21.0,39.0,0.54,0.52,9.0,11.0,0.82,10.0,14.0,24.0,7.0,3.0,12.0,4.0,26.0,51.0
