SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,3,BRK,Joe Johnson,32.0,79,79.0,2575,462,1018,0.45,162,404,0.4,300,614,0.49,0.53,159,195,0.82,48,222,270,216,47,10,120,129,1245
2014,3,BRK,Paul Pierce,36.0,75,68.0,2098,321,712,0.45,112,300,0.37,209,412,0.51,0.53,256,310,0.83,26,322,348,178,86,31,153,190,1010
2014,3,BRK,Deron Williams,29.0,64,58.0,2059,322,716,0.45,98,268,0.37,224,448,0.5,0.52,173,216,0.8,15,153,168,392,93,13,143,148,915
2014,3,BRK,Shaun Livingston,28.0,76,54.0,1974,235,487,0.48,1,6,0.17,234,481,0.49,0.48,158,191,0.83,67,179,246,245,93,31,105,172,629
2014,3,BRK,Alan Anderson,31.0,78,26.0,1773,194,485,0.4,84,248,0.34,110,237,0.46,0.49,92,118,0.78,40,135,175,81,48,11,62,147,564
2014,3,BRK,Andray Blatche,27.0,73,7.0,1618,321,674,0.48,15,54,0.28,306,620,0.49,0.49,164,221,0.74,120,270,390,112,75,38,110,166,821
2014,3,BRK,Mirza TeletoviA,28.0,72,7.0,1396,221,529,0.42,136,349,0.39,85,180,0.47,0.55,44,62,0.71,60,206,266,57,29,23,54,143,622
2014,3,BRK,Mason Plumlee,23.0,70,22.0,1275,199,302,0.66,0,3,0.0,199,299,0.67,0.66,122,195,0.63,99,209,308,60,49,55,77,171,520
2014,3,BRK,Kevin Garnett,37.0,54,54.0,1109,157,356,0.44,0,3,0.0,157,353,0.44,0.44,38,47,0.81,60,298,358,82,43,40,69,123,352
2014,3,BRK,Andrei Kirilenko,32.0,45,4.0,857,82,160,0.51,1,5,0.2,81,155,0.52,0.52,61,119,0.51,55,91,146,72,40,19,54,65,226
2014,3,BRK,Marcus Thornton,26.0,26,1.0,620,110,266,0.41,52,137,0.38,58,129,0.45,0.51,48,60,0.8,18,56,74,30,27,3,29,36,320
2014,3,BRK,Jason Terry,36.0,35,0.0,570,55,152,0.36,39,103,0.38,16,49,0.33,0.49,10,15,0.67,4,33,37,56,13,0,27,48,159
2014,3,BRK,Brook Lopez,25.0,17,17.0,533,129,229,0.56,0,1,0.0,129,228,0.57,0.56,94,115,0.82,39,63,102,16,9,30,28,52,352
2014,3,BRK,Reggie Evans,33.0,30,6.0,399,23,59,0.39,0,0,,23,59,0.39,0.39,35,65,0.54,53,96,149,5,13,2,28,54,81
2014,3,BRK,Tyshawn Taylor,23.0,23,3.0,270,31,91,0.34,3,12,0.25,28,79,0.35,0.36,24,30,0.8,3,12,15,36,12,1,31,29,89
2014,3,BRK,Jorge GutiArrez,25.0,15,2.0,244,25,54,0.46,3,12,0.25,22,42,0.52,0.49,9,12,0.75,3,19,22,30,10,1,14,37,62
2014,3,BRK,Marquis Teague,20.0,21,1.0,201,22,53,0.42,3,8,0.38,19,45,0.42,0.44,15,19,0.79,0,21,21,30,8,1,22,21,62
2014,3,BRK,Jason Collins,35.0,22,1.0,172,11,24,0.46,0,3,0.0,11,21,0.52,0.46,3,4,0.75,7,12,19,4,8,1,7,30,25
2014,3,BRK,Tornike Shengelia,22.0,17,0.0,137,11,24,0.46,0,6,0.0,11,18,0.61,0.46,3,8,0.38,4,10,14,12,2,1,11,16,25
2014,3,BRK,Team Totals,,82,,19880,2931,6391,0.46,709,1922,0.37,2222,4469,0.5,0.51,1508,2002,0.75,721,2407,3128,1714,705,311,1191,1777,8079
