Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,2,1124,BOS,Boston Celtics,Adrian Griffin,"July 4, 1974",26.0,NBA,SF,44.0,0.0,8.6,0.8,2.2,0.34,0.2,0.6,0.35,0.5,1.6,0.34,0.39,0.4,0.5,0.75,0.6,1.4,2.0,0.6,0.4,0.1,0.4,1.0,2.1
2002,7,1124,DAL,Dallas Mavericks,Adrian Griffin,"July 4, 1974",27.0,NBA,SG,58.0,34.0,23.8,3.1,6.2,0.5,0.3,0.9,0.3,2.8,5.3,0.53,0.52,0.7,0.8,0.84,1.2,2.8,3.9,1.8,1.3,0.2,0.7,2.4,7.2
2003,7,1124,DAL,Dallas Mavericks,Adrian Griffin,"July 4, 1974",28.0,NBA,SG,74.0,48.0,18.6,2.0,4.6,0.43,0.1,0.3,0.25,1.9,4.2,0.45,0.44,0.4,0.4,0.84,1.2,2.4,3.6,1.4,1.0,0.1,0.6,2.1,4.4
2004,11,1124,HOU,Houston Rockets,Adrian Griffin,"July 4, 1974",29.0,NBA,SG,19.0,1.0,7.0,0.3,0.9,0.28,0.1,0.1,0.5,0.2,0.8,0.25,0.31,0.0,0.2,0.0,0.1,0.9,1.0,0.5,0.4,0.1,0.2,0.9,0.6
2005,5,1124,CHI,Chicago Bulls,Adrian Griffin,"July 4, 1974",30.0,NBA,SF,69.0,1.0,9.7,0.8,2.3,0.36,0.0,0.1,0.22,0.8,2.2,0.37,0.37,0.5,0.6,0.75,0.8,1.4,2.1,0.8,0.6,0.1,0.4,1.1,2.2
2006,7,1124,DAL,Dallas Mavericks,Adrian Griffin,"July 4, 1974",31.0,NBA,SG,52.0,45.0,23.9,1.9,3.9,0.48,0.0,0.0,0.0,1.9,3.9,0.48,0.48,0.8,1.0,0.77,1.4,2.9,4.4,1.7,1.0,0.2,0.8,2.2,4.6
2007,5,1124,CHI,Chicago Bulls,Adrian Griffin,"July 4, 1974",32.0,NBA,SF,54.0,1.0,10.8,1.1,2.4,0.47,0.0,0.1,0.0,1.1,2.3,0.5,0.47,0.3,0.4,0.79,0.7,1.3,2.0,1.1,0.6,0.1,0.7,1.4,2.5
2008,31,1124,TOT,Total After Trade,Adrian Griffin,"July 4, 1974",33.0,NBA,"SF,SG",35.0,2.0,8.8,0.9,2.2,0.4,0.0,0.0,,0.9,2.2,0.4,0.4,0.1,0.3,0.56,0.8,0.9,1.7,0.8,0.5,0.1,0.6,0.8,1.9
2008,5,1124,CHI,Chicago Bulls,Adrian Griffin,"July 4, 1974",33.0,NBA,SG,22.0,2.0,10.1,1.1,2.7,0.4,0.0,0.0,,1.1,2.7,0.4,0.4,0.1,0.3,0.43,0.9,0.8,1.7,1.0,0.5,0.0,0.7,0.9,2.3
2008,21,1124,SEA,Seattle Supersonics,Adrian Griffin,"July 4, 1974",33.0,NBA,SF,13.0,0.0,6.5,0.5,1.2,0.38,0.0,0.0,,0.5,1.2,0.38,0.38,0.2,0.2,1.0,0.7,1.0,1.7,0.4,0.4,0.1,0.4,0.6,1.1
