PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rasual Butler,30.0,82,64.0,2702,356,870,0.409,145,432,0.336,211,438,0.48200000000000004,0.493,122,145,0.841,39,201,240,116,36,68,79,121,979
Chris Kaman,27.0,76,76.0,2608,589,1202,0.49,0,6,0.0,589,1196,0.49200000000000005,0.49,230,307,0.7490000000000001,184,520,704,120,37,94,223,213,1408
Baron Davis,30.0,75,73.0,2523,412,1015,0.406,82,296,0.27699999999999997,330,719,0.45899999999999996,0.446,239,291,0.821,52,214,266,598,126,43,211,210,1145
Eric Gordon,21.0,62,60.0,2229,352,784,0.449,119,321,0.371,233,463,0.503,0.525,222,299,0.742,25,135,160,186,69,14,144,96,1045
Marcus Camby,35.0,51,51.0,1596,166,356,0.466,2,6,0.33299999999999996,164,350,0.469,0.469,60,91,0.659,166,450,616,151,69,99,64,105,394
Al Thornton,26.0,51,30.0,1405,220,460,0.478,5,14,0.35700000000000004,215,446,0.48200000000000004,0.484,103,139,0.741,85,107,192,61,25,22,66,144,548
Craig Smith,26.0,75,2.0,1232,226,397,0.569,1,5,0.2,225,392,0.574,0.5710000000000001,132,208,0.635,97,190,287,84,33,25,88,194,585
DeAndre Jordan,21.0,70,12.0,1137,144,238,0.605,0,2,0.0,144,236,0.61,0.605,48,128,0.375,122,230,352,21,16,62,75,152,336
Steve Blake,29.0,29,10.0,762,74,167,0.44299999999999995,38,87,0.43700000000000006,36,80,0.45,0.557,12,16,0.75,6,63,69,177,21,4,63,39,198
Drew Gooden,28.0,24,22.0,725,131,266,0.49200000000000005,0,2,0.0,131,264,0.496,0.49200000000000005,93,101,0.9209999999999999,84,142,226,21,15,8,52,65,355
Sebastian Telfair,24.0,39,1.0,582,67,166,0.40399999999999997,11,47,0.23399999999999999,56,119,0.47100000000000003,0.43700000000000006,24,31,0.774,5,36,41,114,22,5,44,65,169
Ricky Davis,30.0,36,2.0,499,62,143,0.434,16,42,0.381,46,101,0.455,0.49,18,31,0.581,10,47,57,39,11,3,29,39,158
Travis Outlaw,25.0,23,6.0,499,72,180,0.4,28,74,0.37799999999999995,44,106,0.415,0.478,28,35,0.8,20,63,83,26,11,9,20,30,200
Mardy Collins,25.0,43,0.0,470,47,128,0.36700000000000005,4,17,0.235,43,111,0.387,0.38299999999999995,13,21,0.619,13,37,50,44,23,1,32,45,111
Steve Novak,26.0,54,0.0,362,42,108,0.389,22,71,0.31,20,37,0.541,0.491,7,9,0.778,1,32,33,6,7,2,2,21,113
Bobby Brown,25.0,23,0.0,191,28,85,0.32899999999999996,9,32,0.281,19,53,0.358,0.382,5,7,0.7140000000000001,8,12,20,42,6,0,22,14,70
Brian Skinner,33.0,16,1.0,123,10,25,0.4,0,0,,10,25,0.4,0.4,6,8,0.75,9,18,27,0,3,4,7,20,26
Kareem Rush,29.0,7,0.0,58,4,11,0.364,1,3,0.33299999999999996,3,8,0.375,0.409,0,0,,1,5,6,4,2,3,3,8,9
JamesOn Curry,24.0,1,0.0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,,82,,19705,3002,6601,0.455,483,1457,0.332,2519,5144,0.49,0.491,1362,1867,0.73,927,2502,3429,1810,532,466,1285,1581,7849
