Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,12,2710,IND,Indiana Pacers,22.0,NBA,C,82,2041,15.6,0.56,0.0,0.34,10.7,16.2,13.6,5.2,0.9,4.3,13.2,20.3,2.4,1.9,4.3,0.1,-0.9,0.2,-0.8,0.6
1990,12,2710,IND,Indiana Pacers,23.0,NBA,C,82,2404,18.1,0.58,0.0,0.31,6.9,17.5,12.5,9.3,0.9,4.2,11.5,22.4,4.2,2.3,6.6,0.13,0.1,0.6,0.7,1.6
1991,12,2710,IND,Indiana Pacers,24.0,NBA,C,76,1690,14.9,0.52,0.0,0.27,8.2,15.8,12.1,7.4,0.7,3.9,9.8,21.7,1.8,1.1,2.9,0.08,-1.2,-0.9,-2.1,-0.1
1992,12,2710,IND,Indiana Pacers,25.0,NBA,C,74,1772,16.8,0.55,0.0,0.23,8.2,17.3,13.0,10.4,0.8,3.4,12.2,25.3,1.7,1.7,3.4,0.09,-0.3,-0.6,-1.0,0.5
1993,12,2710,IND,Indiana Pacers,26.0,NBA,C,81,2072,14.8,0.52,0.0,0.22,6.7,16.0,11.4,9.5,0.7,2.3,11.6,25.8,1.1,1.6,2.7,0.06,-1.5,-1.3,-2.8,-0.4
1994,12,2710,IND,Indiana Pacers,27.0,NBA,C,78,2113,19.7,0.58,0.0,0.32,7.7,18.4,13.2,13.0,1.2,2.6,12.5,25.0,4.7,3.0,7.8,0.18,1.6,0.6,2.2,2.3
1995,12,2710,IND,Indiana Pacers,28.0,NBA,C,78,2381,19.5,0.57,0.0,0.36,9.9,20.4,15.3,9.0,0.9,2.6,13.4,27.2,3.7,3.5,7.2,0.15,0.8,-0.4,0.3,1.4
1996,12,2710,IND,Indiana Pacers,29.0,NBA,C,63,1901,19.0,0.57,0.01,0.33,8.1,20.0,14.2,11.4,0.6,1.9,13.5,28.6,2.9,2.1,5.0,0.13,1.0,-0.5,0.5,1.2
1997,12,2710,IND,Indiana Pacers,30.0,NBA,C,52,1518,18.3,0.54,0.01,0.3,8.4,19.8,14.2,9.2,0.8,3.2,13.2,29.1,1.2,2.1,3.3,0.1,0.0,-0.4,-0.4,0.6
1998,12,2710,IND,Indiana Pacers,31.0,NBA,C,73,2085,19.9,0.53,0.0,0.23,7.7,20.8,14.6,9.9,1.0,3.0,10.5,29.2,2.5,3.6,6.1,0.14,0.6,0.3,0.9,1.6
1999,12,2710,IND,Indiana Pacers,32.0,NBA,C,49,1271,20.2,0.53,0.0,0.21,6.9,18.5,12.8,8.7,0.8,3.0,9.8,28.9,2.3,1.2,3.4,0.13,1.3,-0.7,0.6,0.9
