Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,31,377,TOT,Total After Trade,24.0,NBA,SG,10.0,2.0,93.0,12.0,35.0,0.34,0.0,1.0,0.0,12.0,34.0,0.35,0.34,6.0,8.0,0.75,8.0,10.0,18.0,7.0,4.0,1.0,9.0,14.0,30.0
2003,27,377,SAS,San Antonio Spurs,24.0,NBA,SG,7.0,0.0,22.0,5.0,10.0,0.5,0.0,0.0,,5.0,10.0,0.5,0.5,2.0,2.0,1.0,4.0,3.0,7.0,2.0,0.0,0.0,5.0,3.0,12.0
2003,8,377,DEN,Denver Nuggets,24.0,NBA,SG,3.0,2.0,71.0,7.0,25.0,0.28,0.0,1.0,0.0,7.0,24.0,0.29,0.28,4.0,6.0,0.67,4.0,7.0,11.0,5.0,4.0,1.0,4.0,11.0,18.0
2004,27,377,SAS,San Antonio Spurs,25.0,NBA,SG,58.0,0.0,627.0,85.0,196.0,0.43,4.0,14.0,0.29,81.0,182.0,0.44,0.44,60.0,74.0,0.81,38.0,92.0,130.0,33.0,15.0,4.0,38.0,61.0,234.0
2005,27,377,SAS,San Antonio Spurs,26.0,NBA,SG,67.0,0.0,1238.0,173.0,409.0,0.42,45.0,121.0,0.37,128.0,288.0,0.44,0.48,103.0,130.0,0.79,37.0,139.0,176.0,92.0,39.0,12.0,53.0,83.0,494.0
2006,29,377,UTA,Utah Jazz,27.0,NBA,SG,81.0,14.0,1711.0,207.0,527.0,0.39,39.0,118.0,0.33,168.0,409.0,0.41,0.43,158.0,212.0,0.74,73.0,134.0,207.0,104.0,44.0,14.0,99.0,153.0,611.0
2007,19,377,NOK,New Orleans/Oklahoma City Hornets,28.0,NBA,SG,58.0,49.0,1662.0,233.0,555.0,0.42,81.0,227.0,0.36,152.0,328.0,0.46,0.49,123.0,155.0,0.79,55.0,196.0,251.0,149.0,44.0,9.0,91.0,139.0,670.0
2008,6,377,CLE,Cleveland Cavaliers,29.0,NBA,SG,78.0,20.0,1762.0,217.0,531.0,0.41,45.0,146.0,0.31,172.0,385.0,0.45,0.45,107.0,142.0,0.75,65.0,198.0,263.0,175.0,52.0,7.0,99.0,144.0,586.0
2009,19,377,NOH,New Orleans Hornets,30.0,NBA,SG,63.0,5.0,869.0,111.0,313.0,0.36,28.0,97.0,0.29,83.0,216.0,0.38,0.4,78.0,100.0,0.78,31.0,88.0,119.0,54.0,32.0,5.0,54.0,81.0,328.0
2010,31,377,TOT,Total After Trade,31.0,NBA,SG,50.0,37.0,1060.0,136.0,361.0,0.38,58.0,164.0,0.35,78.0,197.0,0.4,0.46,69.0,86.0,0.8,29.0,95.0,124.0,65.0,33.0,6.0,62.0,72.0,399.0
2010,19,377,NOH,New Orleans Hornets,31.0,NBA,SG,39.0,37.0,967.0,128.0,325.0,0.39,54.0,147.0,0.37,74.0,178.0,0.42,0.48,69.0,86.0,0.8,27.0,82.0,109.0,58.0,30.0,5.0,57.0,62.0,379.0
2010,5,377,CHI,Charlotte Bobcats,31.0,NBA,SG,11.0,0.0,93.0,8.0,36.0,0.22,4.0,17.0,0.24,4.0,19.0,0.21,0.28,0.0,0.0,,2.0,13.0,15.0,7.0,3.0,1.0,5.0,10.0,20.0
