PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Juwan Howard,26,82,2909,12.3,0.496,0.006,0.248,5.2,13.5,9.3,14.5,1.2,0.5,15.5,22.2,,0.5,1.3,1.9,0.031,,-1.4,-1.4,-2.8,-0.6
Mitch Richmond,34,74,2397,16.5,0.536,0.23,0.324,1.8,8.6,5.1,13.5,2.4,0.4,11.4,25.0,,3.8,1.4,5.2,0.10400000000000001,,1.3,-0.2,1.1,1.9
Rod Strickland,33,69,2188,17.1,0.485,0.027999999999999997,0.4,3.8,9.9,6.8,38.9,2.2,0.6,17.3,22.0,,2.4,1.3,3.7,0.081,,1.8,-0.8,1.0,1.6
Tracy Murray,28,80,1831,14.1,0.555,0.39299999999999996,0.21,3.9,13.2,8.5,6.5,1.3,0.9,10.3,19.8,,2.9,0.9,3.8,0.10099999999999999,,1.6,-1.0,0.6,1.2
Chris Whitney,28,82,1627,15.6,0.5539999999999999,0.489,0.253,1.4,8.2,4.7,30.7,1.7,0.2,15.6,18.7,,3.3,0.6,4.0,0.11699999999999999,,2.0,-0.9,1.1,1.2
Aaron Williams,28,81,1545,17.7,0.5720000000000001,0.006999999999999999,0.447,11.7,18.9,15.2,6.2,1.4,4.3,12.9,17.8,,3.2,1.6,4.8,0.15,,0.0,0.4,0.3,0.9
Jahidi White,23,80,1537,15.7,0.524,0.0,0.469,15.0,26.6,20.7,1.6,1.0,3.9,14.8,18.4,,1.3,1.9,3.2,0.10099999999999999,,-1.6,-1.1,-2.7,-0.3
Richard Hamilton,21,71,1373,11.6,0.48200000000000004,0.127,0.22,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,,0.4,0.3,0.7,0.024,,-1.4,-2.2,-3.7,-0.6
Isaac Austin,30,59,1173,10.2,0.48100000000000004,0.011000000000000001,0.389,6.2,21.7,13.8,10.0,0.8,2.3,20.6,19.6,,-0.9,0.9,0.0,0.001,,-3.1,-0.1,-3.2,-0.4
Michael Smith,27,46,1145,14.5,0.611,0.005,0.526,12.0,21.4,16.6,7.3,1.2,1.4,16.0,10.9,,2.3,1.0,3.3,0.13699999999999998,,0.4,0.1,0.4,0.7
Gerard King,27,62,1060,13.4,0.534,0.0,0.23800000000000002,9.0,18.2,13.6,7.4,1.7,1.0,11.8,14.5,,1.4,0.9,2.3,0.10300000000000001,,-0.8,-0.1,-0.9,0.3
Don Reid,26,17,333,16.0,0.603,0.0,0.359,8.9,17.8,13.3,4.8,3.0,4.1,11.7,13.6,,0.7,0.5,1.2,0.16699999999999998,,-1.8,2.2,0.4,0.2
Reggie Jordan,32,36,243,6.7,0.349,0.019,0.245,7.5,12.0,9.7,19.1,2.6,0.6,24.4,14.2,,-0.4,0.2,-0.2,-0.035,,-3.9,0.9,-3.0,-0.1
Laron Profit,22,33,225,4.4,0.386,0.28800000000000003,0.16899999999999998,1.0,12.4,6.7,16.7,1.6,1.3,23.1,16.2,,-0.5,0.1,-0.3,-0.073,,-5.6,-0.2,-5.8,-0.2
Calvin Booth,23,11,143,11.9,0.40299999999999997,0.0,0.304,11.9,13.8,12.9,7.6,1.1,7.1,10.3,18.0,,0.0,0.2,0.1,0.043,,-3.9,0.1,-3.8,-0.1
Lorenzo Williams,30,8,76,16.1,0.778,0.0,0.0,18.0,19.9,18.9,2.0,2.0,5.7,25.0,7.0,,0.2,0.1,0.3,0.165,,0.1,1.5,1.6,0.1
