PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Shareef Abdur-Rahim,23,82,3223,20.2,0.547,0.075,0.431,8.0,22.7,15.3,15.5,1.5,1.9,14.1,25.0,,6.2,2.6,8.8,0.132,,2.6,-0.4,2.2,3.4
Mike Bibby,21,82,3155,16.7,0.521,0.20600000000000002,0.242,2.8,8.9,5.8,36.2,2.2,0.3,17.8,20.0,,4.5,1.1,5.6,0.086,,1.9,-1.3,0.6,2.1
Michael Dickerson,24,82,3103,15.6,0.53,0.22899999999999998,0.255,3.0,7.8,5.4,12.2,2.0,1.0,10.5,23.1,,4.5,1.0,5.5,0.085,,1.0,-1.0,0.0,1.6
Othella Harrington,26,82,2677,13.3,0.56,0.002,0.359,8.7,16.5,12.6,6.3,0.7,1.6,18.4,20.0,,2.0,1.0,3.0,0.054000000000000006,,-1.7,-1.8,-3.5,-1.0
Bryant Reeves,26,69,1773,10.6,0.48100000000000004,0.006999999999999999,0.294,8.4,18.0,13.2,7.9,1.0,1.5,15.8,19.3,,-0.2,0.9,0.6,0.017,,-3.4,-1.4,-4.9,-1.3
Dennis Scott,31,66,1263,9.4,0.515,0.568,0.171,1.5,8.6,5.0,8.7,1.2,0.5,7.7,14.0,,1.4,0.1,1.5,0.057,,-1.0,-1.1,-2.2,-0.1
Grant Long,33,42,920,11.7,0.512,0.024,0.425,11.1,19.4,15.2,7.2,2.6,0.8,19.8,12.2,,0.6,0.8,1.4,0.073,,-1.9,0.3,-1.7,0.1
Cherokee Parks,27,56,808,11.9,0.521,0.006999999999999999,0.255,8.1,19.1,13.6,6.8,1.9,4.0,14.8,10.7,,0.6,0.8,1.4,0.086,,-2.1,1.4,-0.6,0.3
Felipe López,25,65,781,11.9,0.473,0.069,0.418,9.0,10.0,9.5,9.6,2.2,1.6,14.6,21.1,,0.0,0.4,0.4,0.023,,-1.8,-0.9,-2.7,-0.1
Doug West,32,38,581,8.6,0.467,0.021,0.276,3.7,11.0,7.3,11.8,1.1,1.0,10.5,14.2,,0.3,0.1,0.5,0.038,,-3.6,-0.6,-4.2,-0.3
Brent Price,31,41,424,9.5,0.518,0.5710000000000001,0.32799999999999996,2.2,8.2,5.2,25.8,2.1,0.2,25.7,19.7,,-0.1,0.1,0.1,0.009000000000000001,,-2.4,-1.6,-4.0,-0.2
Milt Palacio,21,53,394,8.8,0.473,0.02,0.37799999999999995,5.1,10.4,7.7,19.7,2.7,0.0,27.8,18.3,,-0.5,0.2,-0.3,-0.040999999999999995,,-4.0,-0.4,-4.4,-0.2
Obinna Ekezie,24,39,351,11.8,0.5379999999999999,0.0,0.727,11.5,19.9,15.7,3.7,1.4,0.8,18.3,18.4,,0.2,0.2,0.5,0.063,,-3.1,-1.7,-4.8,-0.2
Antoine Carr,38,21,221,7.5,0.47700000000000004,0.0,0.21899999999999997,4.3,13.1,8.7,5.3,0.7,1.9,11.4,16.3,,0.0,0.1,0.1,0.019,,-4.4,-0.8,-5.1,-0.2
Joe Stephens,27,13,181,10.2,0.389,0.157,0.078,8.5,15.3,11.9,9.8,2.0,1.2,10.2,14.8,,-0.1,0.1,0.0,0.012,,-1.2,-0.4,-1.5,0.0
