PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Vince Carter,23,82,3126,23.4,0.5429999999999999,0.139,0.325,5.2,12.1,8.5,20.5,1.8,2.1,8.4,30.0,,9.1,2.7,11.8,0.182,,5.6,-0.1,5.5,5.9
Antonio Davis,31,79,2479,15.1,0.52,0.0,0.521,10.3,21.5,15.7,6.7,0.8,2.8,12.1,17.8,,3.5,2.6,6.1,0.11800000000000001,,-1.0,-1.0,-2.0,0.0
Tracy McGrady,20,79,2462,20.0,0.509,0.064,0.385,8.3,14.7,11.4,18.8,1.9,4.3,11.8,24.3,,3.7,2.9,6.6,0.129,,2.6,0.9,3.5,3.4
Charles Oakley,36,80,2431,10.1,0.45899999999999996,0.073,0.152,5.2,20.2,12.4,15.8,2.2,1.3,20.5,13.7,,-0.7,2.9,2.2,0.044000000000000004,,-3.3,1.1,-2.2,-0.1
Doug Christie,29,73,2264,15.8,0.526,0.36,0.28300000000000003,3.0,11.4,7.0,23.0,2.3,1.3,14.4,19.6,,3.0,2.0,5.1,0.10800000000000001,,1.1,0.2,1.4,1.9
Muggsy Bogues,35,80,1731,12.5,0.517,0.142,0.243,1.6,7.4,4.4,26.0,1.9,0.2,13.0,11.6,,2.7,0.9,3.7,0.102,,-1.5,-0.1,-1.6,0.2
Kevin Willis,37,79,1679,12.3,0.47100000000000003,0.005,0.28800000000000003,13.0,19.4,16.1,4.8,1.1,2.0,13.3,19.5,,0.7,1.6,2.3,0.066,,-3.5,-2.1,-5.6,-1.5
Dell Curry,35,67,1095,14.9,0.542,0.5329999999999999,0.07,1.1,9.4,5.1,14.1,1.5,0.6,7.9,20.5,,1.6,0.6,2.2,0.098,,1.9,-1.1,0.8,0.8
Alvin Williams,25,55,779,13.6,0.46299999999999997,0.192,0.226,3.8,8.6,6.1,26.6,2.3,1.0,13.0,20.6,,0.4,0.6,1.0,0.063,,-0.9,-0.2,-1.1,0.2
Dee Brown,31,38,673,11.8,0.498,0.725,0.062,1.4,7.7,4.5,20.7,1.9,0.5,12.8,20.0,,0.4,0.4,0.8,0.057,,0.4,-0.9,-0.5,0.3
John Thomas,24,55,477,6.5,0.456,0.009000000000000001,0.38299999999999995,8.4,9.2,8.8,2.9,1.3,2.1,10.1,12.9,,0.1,0.3,0.4,0.038,,-5.9,-0.9,-6.9,-0.6
Michael Stewart,24,42,389,5.4,0.43200000000000005,0.0,0.604,9.2,18.2,13.5,2.2,0.7,3.4,20.2,9.6,,-0.1,0.4,0.2,0.03,,-7.4,-0.8,-8.2,-0.6
Haywoode Workman,34,13,102,8.5,0.34600000000000003,0.5,0.071,0.0,10.2,4.9,24.7,4.6,0.0,12.2,14.3,,-0.1,0.1,0.0,0.023,,-5.6,2.6,-2.9,0.0
Antonio Lang,27,7,32,2.1,0.222,0.0,0.8,0.0,18.1,8.7,4.1,6.5,2.2,22.8,12.1,,-0.1,0.1,0.0,-0.059000000000000004,,-12.1,3.4,-8.7,-0.1
Aleksandar Radojević,23,3,24,2.4,0.363,0.0,0.857,9.0,29.0,18.7,6.2,4.3,2.9,34.2,27.0,,-0.2,0.1,-0.1,-0.20199999999999999,,-12.2,0.1,-12.1,-0.1
Sean Marks,24,5,12,9.7,0.515,0.16699999999999998,0.667,0.0,19.3,9.3,0.0,4.3,5.9,27.9,39.7,,0.0,0.0,0.0,-0.094,,-10.6,1.2,-9.4,0.0
