SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2000,12,IND,Reggie Miller,34,81,2987,17.3,0.6,0.39,0.39,2.0,6.8,4.5,10.2,1.5,0.6,9.6,20.5,,8.0,2.0,10.1,0.16,,3.0,-0.3,2.7,3.6
2000,12,IND,Jalen Rose,27,80,2978,16.7,0.55,0.16,0.26,1.6,12.5,7.3,18.4,1.5,1.1,12.4,23.2,,4.4,2.9,7.3,0.12,,1.2,0.2,1.4,2.5
2000,12,IND,Mark Jackson,34,81,2190,17.7,0.54,0.39,0.17,3.4,11.5,7.6,45.0,1.8,0.3,22.1,16.3,,4.6,2.0,6.7,0.15,,3.5,-0.4,3.1,2.8
2000,12,IND,Dale Davis,30,74,2127,17.4,0.54,0.0,0.34,14.0,24.0,19.2,4.8,1.3,2.9,11.6,16.7,,3.8,3.3,7.1,0.16,,0.7,0.1,0.8,1.5
2000,12,IND,Austin Croshere,24,81,1885,16.7,0.55,0.27,0.35,8.3,21.8,15.3,7.6,1.2,2.1,13.8,21.1,,2.8,2.6,5.4,0.14,,0.7,0.0,0.7,1.3
2000,12,IND,Rik Smits,33,79,1852,17.3,0.52,0.0,0.24,5.9,17.9,12.1,8.5,0.6,3.6,9.9,26.8,,1.6,2.2,3.8,0.1,,-1.3,-0.2,-1.5,0.2
2000,12,IND,Travis Best,27,82,1691,16.5,0.57,0.17,0.34,1.1,8.1,4.7,26.3,2.3,0.2,14.2,20.2,,3.5,1.6,5.1,0.14,,0.0,0.7,0.7,1.2
2000,12,IND,Sam Perkins,38,81,1620,12.1,0.56,0.49,0.22,4.6,15.0,10.0,6.4,1.0,1.3,11.5,15.3,,1.9,1.6,3.5,0.1,,0.6,0.1,0.6,1.1
2000,12,IND,Al Harrington,19,50,854,10.8,0.52,0.13,0.42,6.4,14.2,10.4,7.1,1.5,0.7,17.2,20.1,,0.1,0.9,1.0,0.06,,-3.3,-0.1,-3.4,-0.3
2000,12,IND,Derrick McKey,33,32,634,11.2,0.52,0.21,0.52,5.3,18.1,11.9,7.8,2.4,1.4,12.5,10.9,,0.7,0.9,1.6,0.12,,-1.4,2.3,0.8,0.5
2000,12,IND,Chris Mullin,36,47,582,15.4,0.59,0.59,0.22,2.8,11.5,7.3,10.0,2.5,1.0,12.0,18.2,,1.0,0.7,1.7,0.14,,1.8,1.6,3.4,0.8
2000,12,IND,Jonathan Bender,19,24,130,7.6,0.4,0.17,0.34,3.6,14.1,9.1,3.9,0.4,2.5,8.0,30.6,,-0.3,0.1,-0.2,-0.07,,-7.5,-3.1,-10.6,-0.3
2000,12,IND,Aan Tabak,29,18,114,13.6,0.49,0.0,0.24,16.4,15.2,15.7,5.6,1.4,5.2,22.7,19.3,,0.0,0.2,0.1,0.05,,-2.6,0.5,-2.1,0.0
2000,12,IND,Jeff Foster,23,19,86,25.6,0.63,0.04,1.09,16.3,25.1,20.9,9.4,3.0,0.8,5.6,19.0,,0.5,0.2,0.6,0.34,,2.8,1.7,4.4,0.1
