Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,21.0,CLE,NBA,C,80.0,3.0,1238.0,5.4,12.3,0.44,0.0,0.1,0.5,5.4,12.2,0.439,2.7,3.6,0.736,3.1,3.3,6.3,1.2,0.8,1.0,3.2,6.3,13.5
1998,22.0,CLE,NBA,C,80.0,0.0,1412.0,6.0,12.4,0.48,0.0,0.0,0.0,6.0,12.4,0.48,2.6,3.7,0.708,2.8,5.2,8.0,1.5,0.7,0.7,3.4,5.0,14.5
1999,23.0,TOT,NBA,C,50.0,44.0,1394.0,5.3,10.6,0.495,0.0,0.0,0.0,5.3,10.6,0.496,2.4,4.0,0.587,2.9,5.6,8.6,1.9,0.9,0.9,2.6,4.4,12.9
1999,23.0,CLE,NBA,C,17.0,12.0,467.0,4.2,9.7,0.437,0.0,0.1,0.0,4.2,9.6,0.44,2.5,3.8,0.673,1.8,5.5,7.2,1.2,0.8,1.2,2.2,4.1,11.0
1999,23.0,BOS,NBA,C,33.0,32.0,927.0,5.8,11.1,0.521,0.0,0.0,,5.8,11.1,0.521,2.3,4.1,0.547,3.5,5.7,9.2,2.3,0.9,0.8,2.8,4.5,13.8
2001,25.0,BOS,NBA,C,82.0,7.0,1901.0,4.7,9.9,0.476,0.0,0.0,,4.7,9.9,0.476,2.2,3.0,0.728,3.9,5.5,9.4,1.2,1.0,0.4,2.0,4.3,11.6
2002,26.0,BOS,NBA,C,79.0,9.0,1343.0,3.7,8.1,0.455,0.0,0.0,,3.7,8.1,0.455,2.4,3.2,0.742,4.5,4.8,9.3,0.8,1.0,0.5,1.7,4.7,9.7
2003,27.0,SEA,NBA,C,26.0,2.0,403.0,3.7,8.3,0.441,0.0,0.0,,3.7,8.3,0.441,2.0,2.6,0.759,2.2,5.7,8.0,0.4,0.8,0.7,2.2,4.1,9.3
2004,28.0,SEA,NBA,C,65.0,39.0,1419.0,5.1,10.4,0.489,0.0,0.0,,5.1,10.4,0.489,1.5,2.3,0.641,2.6,4.8,7.3,1.3,0.6,0.7,2.0,4.1,11.6
2005,29.0,SEA,NBA,C,33.0,1.0,335.0,4.8,9.3,0.517,0.0,0.1,0.0,4.8,9.2,0.523,2.9,3.3,0.871,3.2,5.2,8.4,1.0,0.8,0.3,1.3,5.7,12.6
2006,30.0,TOT,NBA,C,33.0,12.0,353.0,3.8,7.2,0.521,0.0,0.0,,3.8,7.2,0.521,1.0,1.7,0.588,2.8,3.8,6.5,0.9,0.2,0.2,1.6,5.1,8.6
2006,30.0,SEA,NBA,C,24.0,12.0,321.0,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,1.1,1.9,0.588,2.9,4.0,7.0,0.8,0.2,0.2,1.6,4.9,8.3
2006,30.0,SAC,NBA,C,9.0,0.0,32.0,5.6,7.9,0.714,0.0,0.0,,5.6,7.9,0.714,0.0,0.0,,1.1,1.1,2.3,2.3,0.0,0.0,2.3,6.8,11.3
2007,31.0,SAC,NBA,C,3.0,0.0,13.0,0.0,11.1,0.0,0.0,0.0,,0.0,11.1,0.0,0.0,0.0,,0.0,5.5,5.5,0.0,0.0,0.0,5.5,8.3,0.0
