Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2008,11,361,HOU,Houston Rockets,23.0,NBA,PG,51.0,608.0,13.1,0.54,0.48,0.22,2.5,7.9,5.2,23.5,1.1,0.6,15.1,21.8,,0.6,0.8,1.4,0.11,,-0.5,0.2,-0.2,0.3
2009,11,361,HOU,Houston Rockets,24.0,NBA,PG,80.0,1998.0,12.9,0.52,0.4,0.22,2.0,7.0,4.6,20.2,1.2,0.3,12.7,22.9,,1.4,2.2,3.6,0.09,,-0.3,-0.6,-0.9,0.6
2010,11,361,HOU,Houston Rockets,25.0,NBA,PG,82.0,2919.0,16.0,0.55,0.39,0.22,2.0,6.6,4.2,25.6,1.2,0.3,13.7,25.7,,3.9,1.6,5.5,0.09,,2.3,-1.6,0.7,1.9
2011,31,361,TOT,Total After Trade,26.0,NBA,PG,59.0,1284.0,13.1,0.49,0.4,0.24,1.8,5.2,3.5,28.9,1.3,0.2,13.2,25.9,,0.7,0.4,1.1,0.04,,-0.3,-2.7,-3.0,-0.3
2011,11,361,HOU,Houston Rockets,26.0,NBA,PG,34.0,811.0,11.7,0.46,0.44,0.21,1.5,5.6,3.6,25.2,1.3,0.2,11.5,26.1,,0.1,0.3,0.4,0.02,,-1.3,-2.8,-4.1,-0.4
2011,24,361,PHO,Phoenix Suns,26.0,NBA,PG,25.0,473.0,15.6,0.53,0.34,0.28,2.2,4.4,3.3,35.3,1.4,0.2,16.4,25.7,,0.6,0.1,0.7,0.07,,1.3,-2.4,-1.1,0.1
2013,31,361,TOT,Total After Trade,28.0,NBA,PG,53.0,997.0,11.8,0.56,0.42,0.16,1.5,7.9,4.6,18.0,1.5,0.8,16.5,18.1,,0.8,0.0,0.8,0.04,,-0.8,-1.4,-2.2,0.0
2013,26,361,SAC,Sacramento Kings,28.0,NBA,PG,46.0,959.0,12.1,0.56,0.42,0.17,1.4,8.1,4.7,17.8,1.5,0.6,16.2,18.0,,0.9,0.0,0.9,0.04,,-0.7,-1.4,-2.1,0.0
2013,11,361,HOU,Houston Rockets,28.0,NBA,PG,7.0,38.0,5.6,0.38,0.54,0.0,3.0,3.0,3.0,23.1,1.3,6.0,23.5,19.6,,-0.1,0.0,0.0,-0.06,,-4.1,0.1,-4.0,0.0
2014,31,361,TOT,Total After Trade,29.0,NBA,PG,72.0,1557.0,12.5,0.52,0.43,0.16,3.1,6.7,4.9,23.3,1.6,0.6,15.8,20.5,,1.3,0.9,2.2,0.07,,-0.2,-0.8,-1.0,0.4
2014,11,361,HOU,Houston Rockets,29.0,NBA,PG,43.0,716.0,11.9,0.53,0.5,0.17,3.8,5.7,4.8,18.1,1.7,0.6,15.3,20.4,,0.6,0.5,1.1,0.08,,-0.1,-0.3,-0.4,0.3
2014,8,361,DEN,Denver Nuggets,29.0,NBA,PG,29.0,841.0,12.9,0.51,0.36,0.16,2.6,7.5,5.0,27.7,1.6,0.6,16.2,20.5,,0.6,0.4,1.0,0.06,,-0.3,-1.2,-1.5,0.1
2015,5,361,CHI,Charlotte Bobcats,30.0,NBA,PG,82.0,1885.0,14.4,0.53,0.38,0.21,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25.0,,1.7,1.5,3.3,0.08,,0.3,-1.1,-0.8,0.5
2016,5,361,CHI,Charlotte Bobcats,31.0,NBA,PG,69.0,1108.0,11.8,0.49,0.39,0.14,2.0,7.5,4.8,26.0,1.4,0.7,14.2,22.9,,0.2,0.7,0.9,0.04,,-1.3,-1.3,-2.6,-0.2
2017,12,361,IND,Indiana Pacers,32.0,NBA,PG,65.0,894.0,9.5,0.51,0.43,0.13,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,,-0.2,0.5,0.3,0.02,,-2.4,-1.2,-3.7,-0.4
2018,18,361,MIN,Minnesota Timberwolves,33.0,NBA,PG,32.0,189.0,9.8,0.51,0.45,0.16,4.2,6.2,5.2,15.1,1.6,0.0,13.0,19.9,,0.1,0.1,0.1,0.03,,-2.6,-1.3,-3.8,-0.1
