Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1991,22.0,SEA,NBA,PG,5.0,5.0,135.0,11.0,27.0,0.407,0.0,1.0,0.0,11.0,26.0,0.423,0.407,2.0,2.0,1.0,5.0,8.0,13.0,32.0,8.0,1.0,9.0,16.0,24.0,,0.0
1992,23.0,SEA,NBA,PG,8.0,8.0,221.0,27.0,58.0,0.466,0.0,2.0,0.0,27.0,56.0,0.482,0.466,7.0,12.0,0.583,6.0,15.0,21.0,38.0,8.0,2.0,10.0,26.0,61.0,,0.0
1993,24.0,SEA,NBA,PG,19.0,19.0,605.0,104.0,235.0,0.443,1.0,6.0,0.167,103.0,229.0,0.45,0.445,25.0,37.0,0.676,22.0,41.0,63.0,70.0,34.0,3.0,34.0,64.0,234.0,,0.0
1994,25.0,SEA,NBA,PG,5.0,5.0,181.0,34.0,69.0,0.493,3.0,9.0,0.333,31.0,60.0,0.517,0.514,8.0,19.0,0.421,6.0,11.0,17.0,28.0,8.0,2.0,8.0,15.0,79.0,,0.0
1995,26.0,SEA,NBA,PG,4.0,4.0,172.0,32.0,67.0,0.478,2.0,10.0,0.2,30.0,57.0,0.526,0.493,5.0,12.0,0.417,6.0,4.0,10.0,21.0,5.0,0.0,8.0,13.0,71.0,,0.0
1996,27.0,SEA,NBA,PG,21.0,21.0,911.0,162.0,334.0,0.485,41.0,100.0,0.41,121.0,234.0,0.517,0.546,69.0,109.0,0.633,19.0,89.0,108.0,143.0,37.0,7.0,62.0,69.0,434.0,,0.0
1997,28.0,SEA,NBA,PG,12.0,12.0,546.0,105.0,255.0,0.412,25.0,75.0,0.333,80.0,180.0,0.444,0.461,50.0,61.0,0.82,20.0,45.0,65.0,104.0,26.0,4.0,35.0,26.0,285.0,,0.0
1998,29.0,SEA,NBA,PG,10.0,10.0,428.0,87.0,183.0,0.475,19.0,50.0,0.38,68.0,133.0,0.511,0.527,47.0,50.0,0.94,9.0,25.0,34.0,70.0,18.0,1.0,26.0,31.0,240.0,,0.0
2002,33.0,SEA,NBA,PG,5.0,5.0,207.0,45.0,106.0,0.425,4.0,15.0,0.267,41.0,91.0,0.451,0.443,17.0,29.0,0.586,10.0,33.0,43.0,29.0,3.0,2.0,13.0,12.0,111.0,,1.0
2003,34.0,MIL,NBA,PG,6.0,6.0,251.0,48.0,112.0,0.429,1.0,15.0,0.067,47.0,97.0,0.485,0.433,14.0,20.0,0.7,4.0,14.0,18.0,52.0,8.0,1.0,13.0,18.0,111.0,,0.0
2004,35.0,LAL,NBA,PG,22.0,22.0,772.0,68.0,186.0,0.366,14.0,56.0,0.25,54.0,130.0,0.415,0.403,21.0,28.0,0.75,19.0,53.0,72.0,116.0,23.0,4.0,28.0,60.0,171.0,,0.0
2005,36.0,BOS,NBA,PG,7.0,7.0,239.0,33.0,74.0,0.446,1.0,14.0,0.071,32.0,60.0,0.533,0.453,5.0,6.0,0.833,8.0,21.0,29.0,32.0,6.0,1.0,11.0,10.0,72.0,,0.0
2006,37.0,MIA,NBA,PG,23.0,0.0,560.0,49.0,116.0,0.422,17.0,58.0,0.293,32.0,58.0,0.552,0.496,18.0,25.0,0.72,6.0,34.0,40.0,36.0,23.0,3.0,18.0,55.0,133.0,,0.0
2007,38.0,MIA,NBA,PG,2.0,0.0,32.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,,0.0
