Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,25.0,1744,POR,Portland Trail Blazers,Fat Lever,1960-08-18,22.0,NBA,PG,81,45,24.9,3.2,7.3,0.431,0.1,0.2,0.333,3.1,7.1,0.434,0.435,1.4,2.0,0.73,1.0,1.7,2.8,5.3,1.9,0.2,1.7,2.2,7.8
1984,25.0,1744,POR,Portland Trail Blazers,Fat Lever,1960-08-18,23.0,NBA,PG,81,22,24.8,3.9,8.7,0.447,0.0,0.2,0.2,3.8,8.5,0.452,0.449,2.0,2.6,0.743,1.2,1.5,2.7,4.6,1.7,0.4,1.5,2.2,9.7
1985,8.0,1744,DEN,Denver Nuggets,Fat Lever,1960-08-18,24.0,NBA,PG,82,82,31.2,5.2,12.0,0.43,0.1,0.3,0.25,5.1,11.7,0.435,0.434,2.4,3.1,0.77,1.8,3.2,5.0,7.5,2.5,0.4,2.5,2.8,12.8
1986,8.0,1744,DEN,Denver Nuggets,Fat Lever,1960-08-18,25.0,NBA,PG,78,77,33.5,6.0,13.6,0.441,0.2,0.5,0.316,5.8,13.1,0.446,0.447,1.7,2.3,0.725,1.7,3.6,5.4,7.5,2.3,0.2,2.7,2.6,13.8
1987,8.0,1744,DEN,Denver Nuggets,Fat Lever,1960-08-18,26.0,NBA,PG,82,82,37.2,7.8,16.7,0.469,0.3,1.1,0.239,7.6,15.6,0.486,0.477,3.0,3.8,0.782,2.6,6.3,8.9,8.0,2.5,0.4,2.0,2.7,18.9
1988,8.0,1744,DEN,Denver Nuggets,Fat Lever,1960-08-18,27.0,NBA,SG,82,82,37.3,7.8,16.6,0.473,0.1,0.7,0.211,7.7,15.9,0.484,0.477,3.0,3.9,0.785,2.5,5.6,8.1,7.8,2.7,0.3,2.2,2.6,18.9
1989,8.0,1744,DEN,Denver Nuggets,Fat Lever,1960-08-18,28.0,NBA,SG,71,71,38.7,7.9,17.2,0.457,0.3,0.9,0.348,7.5,16.3,0.463,0.466,3.8,4.8,0.785,2.6,6.7,9.3,7.9,2.7,0.3,2.2,2.5,19.8
1990,8.0,1744,DEN,Denver Nuggets,Fat Lever,1960-08-18,29.0,NBA,SG,79,79,35.8,7.2,16.2,0.443,0.5,1.1,0.414,6.7,15.1,0.445,0.457,3.4,4.3,0.804,2.9,6.4,9.3,6.5,2.1,0.2,2.0,2.2,18.3
1991,7.0,1744,DAL,Dallas Mavericks,Fat Lever,1960-08-18,30.0,NBA,SG,4,0,21.5,2.3,5.8,0.391,0.0,0.8,0.0,2.3,5.0,0.45,0.391,2.8,3.5,0.786,0.8,3.0,3.8,3.0,1.5,0.8,2.5,1.3,7.3
1992,7.0,1744,DAL,Dallas Mavericks,Fat Lever,1960-08-18,31.0,NBA,SG,31,5,28.5,4.4,11.3,0.387,0.5,1.7,0.327,3.8,9.6,0.397,0.411,1.9,2.6,0.75,1.8,3.4,5.2,3.5,1.5,0.4,1.2,2.4,11.2
1994,7.0,1744,DAL,Dallas Mavericks,Fat Lever,1960-08-18,33.0,NBA,PG,81,54,24.0,2.8,6.9,0.408,0.3,0.9,0.351,2.5,6.0,0.416,0.431,0.9,1.2,0.765,1.0,2.5,3.5,2.6,2.0,0.2,1.1,1.9,6.9
