Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2015,27.0,UTA,NBA,SF,79,32,1673,4.7,11.2,0.415,2.3,6.4,0.356,2.4,4.8,0.493,1.0,1.3,0.75,0.7,4.9,5.6,5.8,2.3,0.3,3.1,3.9,12.6,,101,106
2016,28.0,UTA,NBA,SF,81,2,1241,5.3,12.4,0.426,3.4,8.9,0.386,1.8,3.4,0.531,0.6,0.8,0.722,0.8,5.6,6.4,4.1,2.3,0.2,2.8,4.2,14.5,,105,105
2017,29.0,UTA,NBA,SF,82,26,1972,5.4,12.0,0.452,3.3,7.4,0.441,2.2,4.6,0.471,1.3,1.8,0.735,0.6,6.3,6.9,6.0,2.6,0.2,2.8,4.3,15.4,,112,105
2018,30.0,UTA,NBA,SF,82,81,2578,6.5,14.0,0.467,4.0,9.0,0.44,2.5,4.9,0.516,1.3,1.6,0.795,0.5,6.2,6.7,7.6,1.8,0.4,3.1,3.5,18.3,,115,106
2019,31.0,UTA,NBA,PF,82,82,2568,6.7,14.9,0.448,3.5,9.0,0.391,3.2,5.9,0.533,1.6,2.3,0.707,0.7,5.5,6.1,8.7,1.8,0.4,3.6,3.4,18.5,,110,107
2020,32.0,UTA,NBA,PF,72,45,2137,5.6,12.6,0.445,3.2,8.0,0.399,2.4,4.6,0.525,1.7,2.1,0.787,0.6,5.7,6.3,8.5,1.5,0.3,3.2,3.5,16.1,,115,111
2021,33.0,UTA,NBA,SF,9,0,233,6.9,14.6,0.471,3.3,9.4,0.356,3.5,5.2,0.68,1.5,1.9,0.778,1.0,6.7,7.7,6.0,0.6,0.2,3.1,3.8,18.6,,115,111
