Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,22.0,SAS,NBA,SF,40.0,0.0,267.0,6.3,15.9,0.398,0.4,3.0,0.136,5.9,12.9,0.458,6.1,7.8,0.776,2.4,4.0,6.5,2.0,1.9,0.7,3.0,5.9,19.1
1996,25.0,HOU,NBA,SF,31.0,20.0,868.0,5.0,11.9,0.422,2.2,5.6,0.4,2.8,6.3,0.441,1.6,1.9,0.848,0.7,3.3,4.1,3.3,0.9,0.4,1.2,3.1,13.9
1997,26.0,HOU,NBA,SF,52.0,10.0,904.0,4.2,10.4,0.401,1.9,5.7,0.331,2.3,4.8,0.483,1.4,1.7,0.833,0.8,3.4,4.2,2.3,1.2,0.2,1.7,2.7,11.6
1998,27.0,VAN,NBA,SF,57.0,54.0,1414.0,5.7,14.2,0.397,2.8,6.8,0.409,2.9,7.4,0.386,1.6,2.0,0.805,0.8,2.6,3.4,2.6,1.0,0.3,1.8,3.0,15.7
1999,28.0,TOT,NBA,SF,44.0,15.0,1083.0,5.6,12.8,0.435,2.9,7.3,0.397,2.7,5.5,0.485,1.7,1.9,0.879,0.5,2.7,3.2,1.8,1.2,0.1,1.1,3.1,15.7
1999,28.0,VAN,NBA,SF,19.0,15.0,577.0,5.4,13.2,0.406,2.6,6.7,0.389,2.7,6.5,0.423,1.7,1.9,0.933,0.4,2.9,3.3,1.4,1.2,0.1,1.2,3.3,15.1
1999,28.0,HOU,NBA,SF,25.0,0.0,506.0,5.8,12.2,0.471,3.2,7.9,0.405,2.6,4.3,0.59,1.6,2.0,0.821,0.5,2.5,3.0,2.3,1.1,0.2,0.9,2.9,16.4
2002,31.0,MIA,NBA,SF,12.0,1.0,159.0,3.2,11.1,0.286,1.6,6.3,0.25,1.6,4.8,0.333,1.1,1.6,0.714,0.5,2.7,3.2,0.9,1.1,0.2,1.6,3.8,9.1
