Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,26,1227,SAC,Sacramento Kings,Spencer Hawes,"April 28, 1988",19.0,NBA,C,71.0,8.0,931.0,8.0,17.3,0.46,0.2,1.1,0.19,7.7,16.2,0.48,2.1,3.2,0.66,3.7,8.8,12.5,2.4,0.8,2.2,3.0,7.0,18.2,97.0,109.0
2009,26,1227,SAC,Sacramento Kings,Spencer Hawes,"April 28, 1988",20.0,NBA,C,77.0,51.0,2259.0,8.4,18.0,0.47,0.9,2.6,0.35,7.5,15.4,0.49,2.0,3.1,0.66,3.3,9.0,12.4,3.4,1.0,2.1,3.6,5.6,19.8,98.0,113.0
2010,26,1227,SAC,Sacramento Kings,Spencer Hawes,"April 28, 1988",21.0,NBA,C,72.0,59.0,1904.0,8.4,17.9,0.47,0.7,2.3,0.3,7.7,15.5,0.49,2.0,2.8,0.69,3.9,7.8,11.7,4.2,0.9,2.2,3.5,5.4,19.4,101.0,109.0
2011,23,1227,PHI,Philadelphia 76Ers,Spencer Hawes,"April 28, 1988",22.0,NBA,C,81.0,81.0,1718.0,8.0,17.3,0.46,0.3,1.1,0.24,7.8,16.2,0.48,1.4,2.7,0.53,3.9,10.2,14.2,3.7,0.9,2.2,3.0,6.1,17.8,97.0,103.0
2012,23,1227,PHI,Philadelphia 76Ers,Spencer Hawes,"April 28, 1988",23.0,NBA,C,37.0,29.0,920.0,9.1,18.6,0.49,0.2,0.7,0.25,8.9,17.9,0.5,2.3,3.2,0.73,4.5,11.2,15.7,5.7,0.9,2.8,3.2,5.8,20.7,105.0,97.0
2013,23,1227,PHI,Philadelphia 76Ers,Spencer Hawes,"April 28, 1988",24.0,NBA,C,82.0,40.0,2233.0,8.9,19.2,0.46,0.7,2.1,0.36,8.1,17.1,0.48,2.9,3.7,0.78,4.1,9.8,13.9,4.3,0.6,2.7,3.1,5.5,21.4,103.0,104.0
2014,31,1227,TOT,Total After Trade,Spencer Hawes,"April 28, 1988",25.0,NBA,C,80.0,78.0,2470.0,8.1,17.7,0.46,2.6,6.2,0.42,5.5,11.5,0.48,2.4,3.0,0.78,2.6,10.6,13.2,4.8,0.9,1.9,3.5,4.7,21.1,105.0,107.0
2014,23,1227,PHI,Philadelphia 76Ers,Spencer Hawes,"April 28, 1988",25.0,NBA,C,53.0,53.0,1666.0,7.7,17.0,0.45,2.4,5.9,0.4,5.3,11.1,0.48,2.3,2.9,0.78,2.6,10.6,13.1,5.1,0.9,1.9,3.5,4.5,20.0,104.0,108.0
2014,6,1227,CLE,Cleveland Cavaliers,Spencer Hawes,"April 28, 1988",25.0,NBA,C,27.0,25.0,804.0,8.9,19.0,0.47,3.0,6.7,0.45,5.9,12.3,0.48,2.6,3.3,0.78,2.8,10.6,13.3,4.1,0.8,1.7,3.5,5.3,23.4,108.0,106.0
2015,13,1227,LAC,Los Angeles Clippers,Spencer Hawes,"April 28, 1988",26.0,NBA,PF,73.0,15.0,1274.0,6.5,16.5,0.39,2.2,7.0,0.31,4.3,9.5,0.45,1.8,2.7,0.65,1.2,9.1,10.3,3.5,1.0,2.1,2.4,6.9,16.9,95.0,104.0
2016,4,1227,CHO,Charlotte Hornets,Spencer Hawes,"April 28, 1988",27.0,NBA,PF,57.0,6.0,1035.0,6.0,14.8,0.4,1.8,4.9,0.37,4.2,9.9,0.42,2.6,3.2,0.83,2.5,9.4,11.8,5.3,1.1,1.3,2.8,5.4,16.5,103.0,104.0
2017,31,1227,TOT,Total After Trade,Spencer Hawes,"April 28, 1988",28.0,NBA,PF,54.0,1.0,797.0,8.5,17.5,0.48,1.6,5.1,0.31,6.9,12.4,0.56,2.8,3.3,0.85,2.4,9.7,12.1,5.1,0.9,1.9,3.1,4.9,21.3,108.0,107.0
2017,4,1227,CHO,Charlotte Hornets,Spencer Hawes,"April 28, 1988",28.0,NBA,PF,35.0,1.0,626.0,8.3,17.5,0.48,1.3,4.4,0.29,7.1,13.1,0.54,2.4,2.7,0.88,2.6,9.1,11.7,5.0,1.0,2.1,3.2,4.9,20.4,105.0,107.0
2017,17,1227,MIL,Milwaukee Bucks,Spencer Hawes,"April 28, 1988",28.0,NBA,PF,19.0,0.0,171.0,8.9,17.5,0.51,2.7,7.7,0.35,6.2,9.8,0.64,4.2,5.3,0.78,1.8,11.6,13.4,5.6,0.6,1.2,2.7,4.8,24.7,119.0,109.0
