SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2000,26,SAC,25,Nick Anderson,SG,6-6,205,1968-01-20,US,10,Illinois
2000,26,SAC,20,Jon Barry,SG,6-4,195,1969-07-25,US,7,"University of the Pacific, Georgia Tech"
2000,26,SAC,23,Tyrone Corbin,SF,6-6,210,1962-12-31,US,14,DePaul
2000,26,SAC,0,Tony Delk,PG,6-1,189,1974-01-28,US,3,Kentucky
2000,26,SAC,21,Vlade Divac,C,7-1,243,1968-02-03,RS,10,
2000,26,SAC,51,Lawrence Funderburke,PF,6-9,230,1970-12-15,US,2,"Indiana, Ohio State"
2000,26,SAC,15,Darrick Martin,PG,5-11,170,1971-03-06,US,5,UCLA
2000,26,SAC,31,Scot Pollard,C,6-11,265,1975-02-12,US,2,Kansas
2000,26,SAC,10,Ryan Robertson,SG,6-5,190,1976-10-02,US,R,Kansas
2000,26,SAC,16,Peja Stojakovic,SF,6-10,229,1977-06-09,HR,1,
2000,26,SAC,4,Chris Webber,PF,6-9,245,1973-03-01,US,6,Michigan
2000,26,SAC,7,Bill Wennington,C,7-0,245,1963-04-26,CA,12,St. John's
2000,26,SAC,55,Jason Williams,PG,6-1,190,1975-11-18,US,1,"Marshall, Florida"
2000,26,SAC,34,Corliss Williamson,SF,6-7,245,1973-12-04,US,4,Arkansas
