SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2000,21,SEA,42,Vin Baker,C,6-11,232,1971-11-23,US,6,University of Hartford
2000,21,SEA,31,Brent Barry,SG,6-6,185,1971-12-31,US,4,Oregon State
2000,21,SEA,11,Lazaro Borrell,SF,6-8,220,1972-09-20,CU,R,
2000,21,SEA,15,Emanual Davis,PG,6-4,195,1968-08-27,US,2,Delaware State University
2000,21,SEA,44,Greg Foster,PF,6-11,240,1968-10-03,US,9,"UCLA, Texas-El Paso"
2000,21,SEA,54,Horace Grant,PF,6-10,215,1965-07-04,US,12,Clemson
2000,21,SEA,7,Rashard Lewis,SF,6-10,215,1979-08-08,US,1,
2000,21,SEA,3,Vernon Maxwell,SG,6-4,180,1965-09-12,US,11,Florida
2000,21,SEA,34,Jelani McCoy,C,6-10,245,1977-12-06,US,1,UCLA
2000,21,SEA,21,Ruben Patterson,SF,6-5,224,1975-07-31,US,1,Cincinnati
2000,21,SEA,20,Gary Payton,PG,6-4,180,1968-07-23,US,9,Oregon State
2000,21,SEA,45,Chuck Person,SF,6-8,220,1964-06-27,US,12,Auburn
2000,21,SEA,5,Vladimir Stepania,C,7-0,236,1976-05-08,GE,1,
2000,21,SEA,24,Fred Vinson,SG,6-4,190,1971-01-28,US,1,Georgia Tech
2000,21,SEA,1,Shammond Williams,PG,6-1,201,1975-04-05,US,1,UNC
