NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
40,Shandon Anderson,SF,6-6,208,1973-12-31,US,3,Georgia
4,Charles Barkley,PF,6-6,252,1963-02-20,US,15,Auburn
50,Matt Bullard,PF,6-10,215,1967-06-05,US,8,"Colorado, Iowa"
13,Kelvin Cato,C,6-11,255,1974-08-26,US,2,"University of South Alabama, Iowa State"
15,Bill Curley,PF,6-9,220,1972-05-29,US,3,Boston College
11,Bryce Drew,PG,6-2,185,1974-09-21,US,1,Valparaiso
3,Steve Francis,PG,6-3,195,1977-02-21,US,R,Maryland
9,Devin Gray,SF,6-7,240,1972-05-31,US,1,Clemson
30,Thomas Hamilton,C,7-2,330,1975-04-03,US,1,Pitt
44,Tony Massenburg,PF,6-9,220,1967-07-31,US,7,Maryland
2,Anthony Miller,PF,6-9,225,1971-10-22,US,5,Michigan State
5,Cuttino Mobley,SG,6-4,190,1975-09-01,US,1,Rhode Island
12,Moochie Norris,PG,6-1,175,1973-07-27,US,2,"Auburn, University of West Florida"
34,Hakeem Olajuwon,C,7-0,255,1963-01-21,NG,15,Houston
6,Carlos Rogers,C,6-11,220,1971-02-06,US,5,"Little Rock, Tennessee State"
21,Kenny Thomas,PF,6-7,261,1977-07-25,US,R,New Mexico
42,Walt Williams,SF,6-8,219,1970-04-16,US,7,Maryland
