SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2000,30,WAS,8,Isaac Austin,C,6-10,255,1969-08-18,US,6,Arizona State
2000,30,WAS,52,Calvin Booth,C,6-11,230,1976-05-07,US,R,Penn State
2000,30,WAS,32,Richard Hamilton,SG,6-6,185,1978-02-14,US,R,UConn
2000,30,WAS,5,Juwan Howard,PF,6-9,240,1973-02-07,US,5,Michigan
2000,30,WAS,10,Reggie Jordan,PG,6-4,195,1968-01-26,US,5,New Mexico State
2000,30,WAS,51,Gerard King,SF,6-9,230,1972-11-25,US,1,Nicholls State
2000,30,WAS,30,Tracy Murray,SF,6-7,225,1971-07-25,US,7,UCLA
2000,30,WAS,3,Laron Profit,SG,6-5,204,1977-08-05,US,R,Maryland
2000,30,WAS,50,Don Reid,PF,6-8,250,1973-12-30,US,4,Georgetown
2000,30,WAS,2,Mitch Richmond,SG,6-5,215,1965-06-30,US,11,Kansas State
2000,30,WAS,34,Michael Smith,SF,6-8,230,1972-03-28,US,5,Providence
2000,30,WAS,1,Rod Strickland,PG,6-3,175,1966-07-11,US,11,DePaul
2000,30,WAS,55,Jahidi White,C,6-9,290,1976-02-19,US,1,Georgetown
2000,30,WAS,12,Chris Whitney,PG,6-0,168,1971-10-05,US,6,Clemson
2000,30,WAS,44,Aaron Williams,PF,6-9,220,1971-10-02,US,5,Xavier
2000,30,WAS,43,Lorenzo Williams,PF,6-9,200,1969-07-15,US,6,Stetson University
