Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1532,Dahntay Jones,"December 27, 1980",74.0,16.0,9.97,1.26,2.88,0.44,0.19,0.58,0.33,1.07,2.31,0.46,0.47,1.09,1.3,0.84,0.38,0.78,1.16,0.24,0.23,0.06,0.42,1.41,3.73
