Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,7.0,3070,DAL,Dallas Mavericks,Bill Wennington,"April 26, 1963",22.0,NBA,C,56,3,10.0,1.3,2.7,0.471,0.0,0.1,0.0,1.3,2.7,0.483,0.471,0.8,1.1,0.726,0.6,1.8,2.4,0.4,0.2,0.4,0.4,1.5,3.4
1987,7.0,3070,DAL,Dallas Mavericks,Bill Wennington,"April 26, 1963",23.0,NBA,C,58,0,9.7,1.0,2.3,0.424,0.0,0.0,0.0,1.0,2.2,0.431,0.424,0.8,1.0,0.75,0.9,1.3,2.2,0.4,0.2,0.2,0.7,1.6,2.7
1988,7.0,3070,DAL,Dallas Mavericks,Bill Wennington,"April 26, 1963",24.0,NBA,C,30,0,4.2,0.8,1.6,0.51,0.0,0.1,0.5,0.8,1.6,0.511,0.52,0.4,0.6,0.632,0.5,0.8,1.3,0.1,0.2,0.3,0.3,1.1,2.1
1989,7.0,3070,DAL,Dallas Mavericks,Bill Wennington,"April 26, 1963",25.0,NBA,C,65,9,16.5,1.8,4.2,0.433,0.0,0.1,0.111,1.8,4.1,0.444,0.435,0.9,1.3,0.744,1.3,3.1,4.4,0.7,0.2,0.5,0.8,3.2,4.6
1990,7.0,3070,DAL,Dallas Mavericks,Bill Wennington,"April 26, 1963",26.0,NBA,C,60,2,13.6,1.8,3.9,0.449,0.0,0.1,0.0,1.8,3.8,0.457,0.449,1.0,1.3,0.8,1.1,2.2,3.3,0.7,0.3,0.4,0.8,2.4,4.5
1991,26.0,3070,SAC,Sacramento Kings,Bill Wennington,"April 26, 1963",27.0,NBA,C,77,23,18.9,2.4,5.4,0.436,0.0,0.1,0.2,2.3,5.3,0.439,0.437,1.0,1.2,0.787,1.3,3.1,4.4,0.9,0.6,0.8,0.7,3.0,5.7
1994,5.0,3070,CHI,Chicago Bulls,Bill Wennington,"April 26, 1963",30.0,NBA,C,76,0,18.0,3.1,6.3,0.488,0.0,0.0,0.0,3.1,6.3,0.49,0.488,0.9,1.2,0.818,1.5,3.1,4.6,0.9,0.6,0.4,1.0,2.8,7.1
1995,5.0,3070,CHI,Chicago Bulls,Bill Wennington,"April 26, 1963",31.0,NBA,C,73,1,13.1,2.1,4.3,0.492,0.0,0.1,0.0,2.1,4.3,0.498,0.492,0.7,0.9,0.81,0.9,1.7,2.6,0.5,0.3,0.2,0.5,2.7,5.0
1996,5.0,3070,CHI,Chicago Bulls,Bill Wennington,"April 26, 1963",32.0,NBA,C,71,20,15.0,2.4,4.8,0.493,0.0,0.0,1.0,2.4,4.8,0.491,0.494,0.5,0.6,0.86,0.8,1.6,2.5,0.6,0.3,0.2,0.5,2.4,5.3
1997,5.0,3070,CHI,Chicago Bulls,Bill Wennington,"April 26, 1963",33.0,NBA,C,61,19,12.8,1.9,3.9,0.498,0.0,0.0,0.0,1.9,3.9,0.502,0.498,0.7,0.9,0.83,0.8,1.4,2.1,0.7,0.2,0.2,0.5,2.2,4.6
1998,5.0,3070,CHI,Chicago Bulls,Bill Wennington,"April 26, 1963",34.0,NBA,C,48,8,9.7,1.6,3.6,0.436,0.0,0.0,,1.6,3.6,0.436,0.436,0.4,0.4,0.81,0.7,1.0,1.7,0.4,0.1,0.1,0.3,1.6,3.5
1999,5.0,3070,CHI,Chicago Bulls,Bill Wennington,"April 26, 1963",35.0,NBA,C,38,3,11.9,1.6,4.7,0.348,0.0,0.0,1.0,1.6,4.7,0.345,0.351,0.5,0.6,0.818,0.5,1.6,2.1,0.5,0.3,0.3,0.4,2.1,3.8
2000,26.0,3070,SAC,Sacramento Kings,Bill Wennington,"April 26, 1963",36.0,NBA,C,7,0,8.1,0.9,2.7,0.316,0.0,0.0,,0.9,2.7,0.316,0.316,0.3,0.3,1.0,0.7,2.0,2.7,0.1,0.3,0.3,0.1,1.9,2.0
