Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,21,1592,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",20.0,NBA,PF,81.0,1.0,1120.0,6.5,13.6,0.48,0.1,0.4,0.17,6.5,13.2,0.49,3.8,5.1,0.74,4.7,6.4,11.1,0.8,1.5,2.3,3.4,6.6,16.9
1991,21,1592,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",21.0,NBA,PF,81.0,66.0,2442.0,6.8,13.4,0.51,0.0,0.2,0.17,6.8,13.2,0.51,4.2,6.4,0.66,3.9,6.1,10.0,2.1,1.1,1.8,3.0,4.7,17.9
1992,21,1592,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",22.0,NBA,PF,64.0,23.0,1808.0,7.2,14.3,0.5,0.0,0.1,0.0,7.2,14.2,0.51,5.4,7.2,0.75,5.3,8.0,13.2,1.7,1.4,2.5,3.1,5.2,19.8
1993,21,1592,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",23.0,NBA,PF,78.0,68.0,2582.0,7.2,14.6,0.49,0.0,0.1,0.0,7.2,14.5,0.49,5.0,7.0,0.71,4.0,7.6,11.6,2.2,1.7,2.0,3.0,4.6,19.4
1994,21,1592,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",24.0,NBA,PF,79.0,73.0,2597.0,7.4,13.7,0.54,0.0,0.1,0.25,7.4,13.7,0.54,5.0,6.8,0.74,4.3,7.5,11.8,2.9,2.0,2.3,3.6,4.3,19.8
1995,21,1592,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",25.0,NBA,PF,82.0,79.0,2679.0,7.3,13.4,0.55,0.0,0.1,0.29,7.3,13.3,0.55,5.9,7.9,0.75,4.3,7.7,12.0,2.0,1.4,1.6,3.5,4.5,20.6
1996,21,1592,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",26.0,NBA,PF,79.0,76.0,2631.0,7.2,12.8,0.56,0.1,0.2,0.42,7.1,12.7,0.56,6.7,9.1,0.74,3.8,8.6,12.4,2.4,1.3,1.7,4.3,4.1,21.2
1997,21,1592,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",27.0,NBA,PF,81.0,75.0,2750.0,6.9,13.5,0.51,0.2,0.4,0.36,6.7,13.1,0.52,5.9,8.0,0.74,3.6,7.0,10.6,2.0,1.6,1.1,3.7,4.2,19.8
1998,6,1592,CLE,Cleveland Cavaliers,Shawn Kemp,"November 26, 1969",28.0,NBA,PF,80.0,80.0,2769.0,6.7,15.1,0.44,0.0,0.1,0.25,6.7,15.0,0.45,5.3,7.2,0.73,2.8,6.8,9.7,2.6,1.4,1.2,3.5,4.0,18.7
1999,6,1592,CLE,Cleveland Cavaliers,Shawn Kemp,"November 26, 1969",29.0,NBA,PF,42.0,42.0,1475.0,6.8,14.0,0.48,0.0,0.0,0.5,6.7,14.0,0.48,7.5,9.5,0.79,3.2,6.3,9.5,2.5,1.2,1.1,3.1,3.9,21.0
2001,25,1592,POR,Portland Trail Blazers,Shawn Kemp,"November 26, 1969",31.0,NBA,PF,68.0,3.0,1083.0,5.6,13.7,0.41,0.1,0.4,0.36,5.5,13.4,0.41,3.4,4.4,0.77,2.1,6.5,8.6,2.2,1.5,0.8,3.3,6.1,14.7
2002,25,1592,POR,Portland Trail Blazers,Shawn Kemp,"November 26, 1969",32.0,NBA,PF,75.0,5.0,1232.0,5.1,11.9,0.43,0.0,0.1,0.0,5.1,11.8,0.43,3.0,3.8,0.79,2.6,5.8,8.4,1.5,1.3,1.0,2.4,5.4,13.3
2003,22,1592,ORL,Orlando Magic,Shawn Kemp,"November 26, 1969",33.0,NBA,C,79.0,55.0,1633.0,4.7,11.1,0.42,0.0,0.0,0.0,4.7,11.1,0.42,2.5,3.4,0.74,3.2,6.7,9.9,1.2,1.5,0.7,2.2,5.3,11.8
