Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1700,Dan Langhi,1977-11-28,139.0,1290.0,5.35,0.43,0.1,0.29,2.67,12.87,7.75,2.43,0.67,0.32,9.1,19.93,-0.1,0.15,0.2,-0.03,-6.22,-1.32,-7.53,-0.17
