Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1987,24,1327,PHO,Phoenix Suns,Jeff Hornacek,"May 3, 1963",23.0,NBA,SG,80.0,3.0,1561.0,4.8,10.6,0.45,0.4,1.3,0.28,4.4,9.3,0.48,2.8,3.6,0.78,1.2,4.3,5.5,10.9,2.1,0.2,4.6,3.9,12.8,,100.0,111.0
1988,24,1327,PHO,Phoenix Suns,Jeff Hornacek,"May 3, 1963",24.0,NBA,SG,82.0,49.0,2243.0,6.5,12.8,0.51,0.4,1.2,0.29,6.1,11.6,0.53,3.2,3.9,0.82,1.5,4.0,5.5,11.4,2.3,0.2,3.3,3.2,16.5,,115.0,112.0
1989,24,1327,PHO,Phoenix Suns,Jeff Hornacek,"May 3, 1963",25.0,NBA,SG,78.0,73.0,2487.0,8.1,16.4,0.5,0.5,1.5,0.33,7.6,14.9,0.51,2.7,3.3,0.83,1.4,3.5,4.9,8.6,2.4,0.1,2.1,3.5,19.5,,118.0,107.0
1990,24,1327,PHO,Phoenix Suns,Jeff Hornacek,"May 3, 1963",26.0,NBA,SG,67.0,60.0,2278.0,10.1,18.9,0.54,0.8,2.1,0.41,9.3,16.8,0.55,3.6,4.2,0.86,1.8,4.8,6.6,7.1,2.4,0.3,2.6,3.0,24.7,,121.0,106.0
1991,24,1327,PHO,Phoenix Suns,Jeff Hornacek,"May 3, 1963",27.0,NBA,SG,80.0,77.0,2733.0,9.5,18.3,0.52,1.1,2.5,0.42,8.4,15.7,0.53,3.5,3.9,0.9,1.3,4.3,5.6,7.1,1.9,0.3,2.3,3.2,23.5,,122.0,108.0
1992,24,1327,PHO,Phoenix Suns,Jeff Hornacek,"May 3, 1963",28.0,NBA,SG,81.0,81.0,3078.0,10.0,19.5,0.51,1.3,3.0,0.44,8.7,16.5,0.52,4.4,4.9,0.89,1.7,4.7,6.4,6.5,2.5,0.5,2.7,3.4,25.6,,120.0,107.0
1993,23,1327,PHI,Philadelphia 76Ers,Jeff Hornacek,"May 3, 1963",29.0,NBA,PG,79.0,78.0,2860.0,9.9,21.1,0.47,1.7,4.2,0.39,8.3,16.9,0.49,4.3,4.9,0.86,1.4,4.4,5.8,9.3,2.2,0.4,3.8,3.5,25.8,,110.0,111.0
1994,31,1327,TOT,Total After Trade,Jeff Hornacek,"May 3, 1963",30.0,NBA,SG,80.0,62.0,2820.0,8.5,18.0,0.47,1.3,3.7,0.34,7.2,14.3,0.5,4.7,5.3,0.88,1.1,3.9,5.0,7.5,2.3,0.2,3.1,3.3,22.8,,112.0,110.0
1994,23,1327,PHI,Philadelphia 76Ers,Jeff Hornacek,"May 3, 1963",30.0,NBA,SG,53.0,53.0,1994.0,8.2,18.0,0.46,1.3,4.2,0.31,6.9,13.8,0.5,4.5,5.1,0.87,1.0,4.3,5.3,7.9,2.4,0.3,3.5,2.9,22.1,,109.0,111.0
1994,29,1327,UTA,Utah Jazz,Jeff Hornacek,"May 3, 1963",30.0,NBA,SG,27.0,9.0,826.0,9.2,18.0,0.51,1.1,2.6,0.43,8.0,15.4,0.52,5.1,5.7,0.89,1.2,3.0,4.2,6.5,2.0,0.2,2.1,4.4,24.6,,123.0,107.0
1995,29,1327,UTA,Utah Jazz,Jeff Hornacek,"May 3, 1963",31.0,NBA,SG,81.0,81.0,2696.0,9.3,18.0,0.51,1.7,4.2,0.41,7.6,13.8,0.55,5.5,6.2,0.88,1.0,3.0,4.0,6.7,2.5,0.3,2.8,3.5,25.7,,122.0,108.0
1996,29,1327,UTA,Utah Jazz,Jeff Hornacek,"May 3, 1963",32.0,NBA,SG,82.0,59.0,2588.0,9.1,18.1,0.5,2.1,4.6,0.47,7.0,13.5,0.51,5.3,6.0,0.89,1.3,3.0,4.3,7.0,2.2,0.4,2.6,3.5,25.7,,125.0,109.0
1997,29,1327,UTA,Utah Jazz,Jeff Hornacek,"May 3, 1963",33.0,NBA,SG,82.0,82.0,2592.0,8.5,17.6,0.48,1.5,4.0,0.37,7.0,13.6,0.52,6.0,6.7,0.9,1.2,3.7,5.0,7.4,2.6,0.5,2.8,3.9,24.5,,121.0,106.0
1998,29,1327,UTA,Utah Jazz,Jeff Hornacek,"May 3, 1963",34.0,NBA,SG,80.0,80.0,2460.0,8.7,18.1,0.48,1.2,2.8,0.44,7.5,15.3,0.49,6.2,7.0,0.88,1.4,4.5,5.9,7.6,2.4,0.3,2.9,3.8,24.9,,120.0,107.0
1999,29,1327,UTA,Utah Jazz,Jeff Hornacek,"May 3, 1963",35.0,NBA,SG,48.0,48.0,1435.0,8.2,17.3,0.48,1.3,3.1,0.42,6.9,14.2,0.49,4.8,5.4,0.89,1.3,4.9,6.2,7.4,2.0,0.5,3.2,3.7,22.6,,113.0,100.0
