Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,12,1307,IND,Indiana Pacers,Aaron Holiday,"September 30, 1996",22.0,NBA,PG,50,0,12.9,2.1,5.2,0.4,0.9,2.5,0.34,1.2,2.7,0.46,0.48,0.8,1.0,0.82,0.1,1.2,1.3,1.7,0.4,0.3,0.8,1.4,5.9
2020,12,1307,IND,Indiana Pacers,Aaron Holiday,"September 30, 1996",23.0,NBA,PG,66,33,24.5,3.5,8.5,0.41,1.3,3.3,0.39,2.2,5.2,0.43,0.49,1.1,1.3,0.85,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,9.5
2021,12,1307,IND,Indiana Pacers,Aaron Holiday,"September 30, 1996",24.0,NBA,PG,24,6,20.0,2.6,7.4,0.35,1.0,3.3,0.32,1.5,4.1,0.37,0.42,0.6,0.8,0.74,0.3,1.1,1.3,2.0,0.5,0.1,0.8,1.8,6.8
